accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,expirationDateKeyInMatch,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,isFraud
112078688,112078688,7500.0,780.39,2016-08-31T01:20:27,72.83,Shake Shack #862124,US,US,05,01,fastfood,True,10/2024,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,6719.61,,,,,,False
112078688,112078688,7500.0,707.56,2016-08-31T01:22:10,72.83,Shake Shack #862124,US,US,05,01,fastfood,True,10/2024,2014-11-29,2016-05-10,588,588,4840,False,REVERSAL,,6792.44,,,,,,False
112078688,112078688,7500.0,805.39,2016-09-17T18:31:34,354.37,Shake Shack #198400,US,US,09,08,fastfood,True,03/2028,2014-11-29,2016-05-10,439,439,4249,False,PURCHASE,,6694.61,,,,,,False
112078688,112078688,7500.0,476.02,2016-10-01T18:04:38,35.93,Hardee's #510141,US,US,09,01,fastfood,True,08/2024,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,7023.98,,,,,,False
112078688,112078688,7500.0,440.09,2016-10-02T03:30:41,81.39,Wendys #279546,US,US,02,01,fastfood,True,02/2021,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,7059.91,,,,,,False
112078688,112078688,7500.0,1134.56,2016-10-03T18:16:49,88.77,Downtown BBQ,US,US,05,01,food,True,02/2023,2014-11-29,2016-05-10,439,439,4249,False,PURCHASE,,6365.44,,,,,,False
112078688,112078688,7500.0,1045.79,2016-10-06T05:09:31,109.41,Subway #251733,US,US,02,01,fastfood,True,11/2022,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,6454.21,,,,,,False
112078688,112078688,7500.0,936.38,2016-10-24T02:05:57,153.1,Best Deli #316476,US,US,02,01,food,True,06/2028,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,6563.62,,,,,,False
112078688,112078688,7500.0,808.28,2016-11-04T06:27:20,67.84,Shake Shack #488574,US,US,05,01,fastfood,True,11/2028,2014-11-29,2016-05-10,439,439,4249,False,PURCHASE,,6691.72,,,,,,False
112078688,112078688,7500.0,740.44,2016-11-14T09:04:38,317.84,Domino's Pizza #643319,US,US,05,01,fastfood,True,09/2023,2014-11-29,2016-05-10,439,439,4249,False,PURCHASE,,6759.56,,,,,,False
112078688,112078688,7500.0,422.6,2016-11-15T20:33:22,219.19,Arbys #183525,US,US,02,01,fastfood,True,04/2032,2014-11-29,2016-05-10,439,439,4249,False,PURCHASE,,7077.4,,,,,,False
112078688,112078688,7500.0,2567.24,2016-11-18T06:24:04,19.88,Boston Diner,US,US,02,01,food,True,03/2031,2014-11-29,2016-05-10,439,439,4249,False,PURCHASE,,4932.76,,,,,,False
112078688,112078688,7500.0,2547.36,2016-11-18T19:37:11,6.93,AMC #145832,US,US,02,08,entertainment,True,07/2029,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,4952.64,,,,,,False
112078688,112078688,7500.0,2540.43,2016-11-23T23:03:20,214.05,Cinnabon #181646,US,US,05,08,fastfood,True,12/2020,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,4959.57,,,,,,False
112078688,112078688,7500.0,2326.38,2016-11-30T13:06:42,6.34,Subway #79480,US,US,02,01,fastfood,True,11/2032,2014-11-29,2016-05-10,439,439,4249,False,PURCHASE,,5173.62,,,,,,False
112078688,112078688,7500.0,2345.04,2016-12-01T23:37:38,259.86,AMC #724446,US,US,02,01,entertainment,True,07/2031,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,5154.96,,,,,,False
112078688,112078688,7500.0,2085.18,2016-12-02T09:41:09,2.31,Burger King #734927,US,US,02,01,fastfood,True,11/2024,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,5414.82,,,,,,False
112078688,112078688,7500.0,2082.87,2016-12-04T02:28:20,238.63,Hardee's #519881,US,US,05,01,fastfood,True,02/2025,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,5417.13,,,,,,False
112078688,112078688,7500.0,1844.24,2016-12-12T15:18:40,65.86,Annies Fries,US,US,02,08,food,True,07/2031,2014-11-29,2016-05-10,439,439,4249,False,PURCHASE,,5655.76,,,,,,False
112078688,112078688,7500.0,1778.38,2016-12-17T11:50:25,96.57,1st Sandwitch Bar #801388,US,US,09,01,food,True,12/2022,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,5721.62,,,,,,False
112078688,112078688,7500.0,1681.81,2016-12-17T22:30:34,250.32,Franks Pub #87366,US,US,02,01,food,True,05/2028,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,5818.19,,,,,,False
112078688,112078688,7500.0,1431.49,2016-12-20T21:57:24,252.82,Best Deli #329705,US,US,02,01,food,True,05/2023,2014-11-29,2016-05-10,588,588,4840,False,PURCHASE,,6068.51,,,,,,False
112078688,112078688,7500.0,1178.67,2016-12-22T01:06:26,24.51,Annies Fries,US,US,02,08,food,True,07/2031,2014-11-29,2016-05-10,439,439,4249,False,REVERSAL,,6321.33,,,,,,False
112078688,112078688,7500.0,1203.18,2016-12-28T16:54:20,252.82,Best Deli #329705,US,US,02,01,food,True,05/2023,2014-11-29,2016-05-10,588,588,4840,False,REVERSAL,,6296.82,,,,,,False
