accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posEntryMode,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
413425884,413425884,15000.0,12946.01,2016-01-07T08:30:23,26.45,McDonalds #339265,US,US,01,fastfood,True,05/2027,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,2053.99,,,,05,,,False,False
413425884,413425884,15000.0,12919.56,2016-01-07T10:17:35,502.25,Starbucks #524516,US,US,01,fastfood,True,04/2022,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,2080.44,,,,09,,,False,False
413425884,413425884,15000.0,12417.31,2016-01-07T21:35:02,14.07,Hardee's #509359,US,US,01,fastfood,True,09/2030,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,2582.69,,,,09,,,False,False
413425884,413425884,15000.0,12403.24,2016-01-08T10:30:38,34.7,Cinnabon #819478,US,US,01,fastfood,True,03/2030,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,2596.76,,,,80,,,False,False
413425884,413425884,15000.0,12368.54,2016-01-08T12:12:48,124.73,Arbys #700496,US,US,01,fastfood,True,09/2022,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,2631.46,,,,02,,,False,False
413425884,413425884,15000.0,12243.81,2016-01-08T18:16:45,160.56,In-N-Out #152281,US,US,01,fastfood,True,12/2024,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,2756.19,,,,80,,,False,False
413425884,413425884,15000.0,12083.25,2016-01-08T19:35:04,99.16,Auntie Anne's #740458,US,US,08,fastfood,True,07/2031,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,2916.75,,,,05,,,False,False
413425884,413425884,15000.0,11984.09,2016-01-09T01:54:08,7.77,Quizno's #717170,US,US,01,fastfood,True,12/2032,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,3015.91,,,,05,,,False,False
413425884,413425884,15000.0,11976.32,2016-01-09T03:56:58,250.69,Quizno's #717170,US,US,01,fastfood,True,05/2033,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,3023.68,,,,02,,,False,False
413425884,413425884,15000.0,11725.63,2016-01-09T16:54:05,1.54,Subway #429588,US,US,01,fastfood,True,10/2026,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,3274.37,,,,05,,,False,False
413425884,413425884,15000.0,11724.09,2016-01-09T21:25:39,26.45,McDonalds #339265,US,US,01,fastfood,True,05/2027,2015-07-18,2015-07-18,679,679,3549,REVERSAL,,3275.91,,,,05,,,False,False
413425884,413425884,15000.0,11750.54,2016-01-10T10:05:09,37.15,Domino's Pizza #287104,US,US,01,fastfood,True,09/2023,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,3249.46,,,,09,,,False,False
413425884,413425884,15000.0,11713.39,2016-01-10T22:38:44,92.09,Burger King #862297,US,US,08,fastfood,True,01/2024,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,3286.61,,,,02,,,False,False
413425884,413425884,15000.0,11621.3,2016-01-11T05:52:45,597.05,Hardee's #547712,US,US,01,fastfood,True,05/2026,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,3378.7,,,,05,,,False,False
413425884,413425884,15000.0,11024.25,2016-01-11T18:10:15,618.18,Hardee's #403711,US,US,01,fastfood,True,09/2031,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,3975.75,,,,09,,,False,False
413425884,413425884,15000.0,10406.07,2016-01-11T21:02:12,10.73,Subway #417840,US,US,01,fastfood,True,12/2021,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,4593.93,,,,05,,,False,False
413425884,413425884,15000.0,10395.34,2016-01-11T21:05:07,10.73,Subway #417840,US,US,01,fastfood,True,12/2021,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,4604.66,,,,05,,,False,False
413425884,413425884,15000.0,10384.61,2016-01-12T02:19:49,35.47,Hardee's #978815,US,US,08,fastfood,True,08/2029,2015-07-18,2015-07-18,679,679,3549,REVERSAL,,4615.39,,,,02,,,False,False
413425884,413425884,15000.0,10420.08,2016-01-12T02:30:00,3.45,Arbys #50355,US,US,08,fastfood,True,06/2028,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,4579.92,,,,02,,,False,False
413425884,413425884,15000.0,10416.63,2016-01-13T01:04:57,175.77,Quizno's #13537,US,US,08,fastfood,True,02/2030,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,4583.37,,,,05,,,False,False
413425884,413425884,15000.0,10240.86,2016-01-13T01:25:43,78.27,ebay.com,US,US,01,online_retail,False,12/2025,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,4759.14,,,,09,,,False,False
413425884,413425884,15000.0,10162.59,2016-01-13T03:00:59,36.92,Auntie Anne's #595517,US,US,08,fastfood,True,11/2021,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,4837.41,,,,02,,,False,False
413425884,413425884,15000.0,10125.67,2016-01-13T05:31:11,12.43,Auntie Anne's #938796,US,US,01,fastfood,True,06/2030,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,4874.33,,,,09,,,False,False
413425884,413425884,15000.0,10113.24,2016-01-13T10:29:15,456.34,Quizno's #946076,US,US,01,fastfood,True,04/2030,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,4886.76,,,,02,,,False,False
413425884,413425884,15000.0,9656.9,2016-01-13T19:49:27,25.8,Domino's Pizza #484099,US,US,01,fastfood,True,10/2022,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,5343.1,,,,05,,,False,False
413425884,413425884,15000.0,9631.1,2016-01-13T21:06:43,92.44,In-N-Out #545716,US,US,01,fastfood,True,08/2029,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,5368.9,,,,09,,,False,False
413425884,413425884,15000.0,9538.66,2016-01-13T23:25:33,38.95,Krispy Kreme #477325,US,US,01,fastfood,True,10/2029,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,5461.34,,,,09,,,False,False
413425884,413425884,15000.0,9499.71,2016-01-14T02:20:16,33.15,Domino's Pizza #926687,US,US,01,fastfood,True,01/2032,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,5500.29,,,,09,,,False,False
413425884,413425884,15000.0,9466.56,2016-01-14T06:59:34,171.88,Dunkin' Donuts #928549,US,US,01,fastfood,True,02/2021,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,5533.44,,,,05,,,False,False
413425884,413425884,15000.0,9294.68,2016-01-14T07:10:53,0.0,Hardee's #916312,US,US,01,fastfood,False,06/2028,2015-07-18,2015-07-18,679,679,3549,ADDRESS_VERIFICATION,,5705.32,,,,02,,,False,False
413425884,413425884,15000.0,9294.68,2016-01-14T15:41:08,124.23,Wendys #702824,US,US,01,fastfood,True,05/2021,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,5705.32,,,,05,,,False,False
413425884,413425884,15000.0,9170.45,2016-01-15T03:17:58,286.71,Wendys #113887,US,US,08,fastfood,True,03/2022,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,5829.55,,,,02,,,False,False
413425884,413425884,15000.0,8883.74,2016-01-15T08:33:18,33.86,Hardee's #589037,US,US,01,fastfood,True,09/2025,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,6116.26,,,,09,,,False,False
413425884,413425884,15000.0,8849.88,2016-01-15T22:21:02,9.8,Auntie Anne's #188768,US,US,01,fastfood,True,07/2027,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,6150.12,,,,09,,,False,False
413425884,413425884,15000.0,8840.08,2016-01-16T02:53:20,458.53,Dunkin' Donuts #515185,US,US,01,fastfood,True,01/2031,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,6159.92,,,,09,,,False,False
413425884,413425884,15000.0,8381.55,2016-01-16T17:55:43,24.55,Dunkin' Donuts #459514,US,US,01,fastfood,True,03/2030,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,6618.45,,,,09,,,False,False
413425884,413425884,15000.0,8357.0,2016-01-17T11:33:36,60.44,apple.com,US,US,08,online_retail,False,06/2022,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,6643.0,,,,02,,,False,False
413425884,413425884,15000.0,8296.56,2016-01-17T13:37:24,273.22,walmart.com,US,US,01,online_retail,False,08/2025,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,6703.44,,,,05,,,False,False
413425884,413425884,15000.0,8023.34,2016-01-18T06:58:31,265.82,Domino's Pizza #121350,US,US,01,fastfood,True,05/2020,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,6976.66,,,,09,,,False,False
413425884,413425884,15000.0,7757.52,2016-01-18T15:24:55,507.8,walmart.com,US,US,01,online_retail,False,03/2030,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,7242.48,,,,05,,,False,False
413425884,413425884,15000.0,7249.72,2016-01-18T17:44:59,58.7,Hardee's #309198,US,US,01,fastfood,True,08/2023,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,7750.28,,,,02,,,False,False
413425884,413425884,15000.0,7191.02,2016-01-18T21:11:38,237.51,Dunkin' Donuts #454355,US,US,01,fastfood,True,08/2027,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,7808.98,,,,05,,,False,False
413425884,413425884,15000.0,6953.51,2016-01-18T22:04:41,116.01,Subway #309527,US,US,01,fastfood,True,05/2028,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,8046.49,,,,09,,,False,False
413425884,413425884,15000.0,6837.5,2016-01-19T00:50:54,455.22,Hardee's #745531,US,US,01,fastfood,True,01/2022,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,8162.5,,,,09,,,False,False
413425884,413425884,15000.0,6382.28,2016-01-19T05:08:38,254.76,Tim Hortons #838100,US,US,01,fastfood,False,07/2020,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,8617.72,,,,09,,,False,False
413425884,413425884,15000.0,6127.52,2016-01-19T18:38:39,73.04,Dunkin' Donuts #387966,US,US,01,fastfood,True,04/2026,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,8872.48,,,,02,,,False,False
413425884,413425884,15000.0,6054.48,2016-01-19T19:50:49,120.84,Popeyes #580764,US,US,01,fastfood,False,01/2023,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,8945.52,,,,05,,,False,False
413425884,413425884,15000.0,5933.64,2016-01-20T15:46:37,410.13,Dunkin' Donuts #343350,US,US,08,fastfood,True,10/2029,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,9066.36,,,,05,,,False,False
413425884,413425884,15000.0,5523.51,2016-01-20T22:52:53,0.48,Arbys #120948,US,US,01,fastfood,True,03/2021,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,9476.49,,,,09,,,False,False
413425884,413425884,15000.0,5523.03,2016-01-20T23:44:50,155.9,Burger King #301056,US,US,01,fastfood,True,08/2022,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,9476.97,,,,02,,,False,False
413425884,413425884,15000.0,5367.13,2016-01-21T07:21:27,164.68,Popeyes #849712,US,US,01,fastfood,True,08/2030,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,9632.87,,,,05,,,False,False
413425884,413425884,15000.0,5202.45,2016-01-22T00:39:27,73.34,In-N-Out #659625,US,US,01,fastfood,True,05/2033,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,9797.55,,,,05,,,False,False
413425884,413425884,15000.0,5129.11,2016-01-22T03:57:02,53.78,Quizno's #547144,US,US,01,fastfood,False,06/2033,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,9870.89,,,,09,,,False,False
413425884,413425884,15000.0,5075.33,2016-01-22T05:05:56,599.14,Starbucks #336710,US,US,01,fastfood,True,07/2024,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,9924.67,,,,05,,,False,False
413425884,413425884,15000.0,4476.19,2016-01-22T07:58:44,600.62,Taco Bell #727365,US,US,01,fastfood,True,05/2023,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,10523.81,,,,09,,,False,False
413425884,413425884,15000.0,3875.57,2016-01-22T08:05:33,256.41,Wendys #192176,US,US,01,fastfood,True,09/2031,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,11124.43,,,,02,,,False,False
413425884,413425884,15000.0,3619.16,2016-01-22T16:53:50,6.18,Five Guys #953952,US,US,01,fastfood,True,09/2026,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,11380.84,,,,02,,,False,False
413425884,413425884,15000.0,3612.98,2016-01-23T10:49:15,158.36,amazon.com,US,US,01,online_retail,False,12/2023,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,11387.02,,,,05,,,False,False
413425884,413425884,15000.0,3454.62,2016-01-23T18:38:26,181.46,Quizno's #148005,US,US,01,fastfood,True,06/2023,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,11545.38,,,,02,,,False,False
413425884,413425884,15000.0,3273.16,2016-01-24T15:41:12,270.24,Quizno's #992805,US,US,01,fastfood,True,04/2025,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,11726.84,,,,05,,,False,False
413425884,413425884,15000.0,3002.92,2016-01-24T17:12:06,218.91,Burger King #823115,US,US,99,fastfood,True,02/2020,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,11997.08,,,,02,,,False,False
413425884,413425884,15000.0,2784.01,2016-01-25T08:08:20,1.68,Burger King #542262,US,US,01,fastfood,True,03/2026,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,12215.99,,,,02,,,False,False
413425884,413425884,15000.0,2782.33,2016-01-25T15:42:13,41.27,Wendys #279546,US,US,01,fastfood,True,10/2027,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,12217.67,,,,05,,,False,False
413425884,413425884,15000.0,2741.06,2016-01-26T10:49:12,35.93,AMC #692956,US,US,01,entertainment,True,10/2028,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,12258.94,,,,02,,,False,False
413425884,413425884,15000.0,2705.13,2016-01-26T19:32:14,274.02,Domino's Pizza #663706,US,US,08,fastfood,True,03/2025,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,12294.87,,,,05,,,False,False
413425884,413425884,15000.0,2431.11,2016-01-27T09:11:32,247.08,Dunkin' Donuts #159114,US,US,01,fastfood,True,01/2021,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,12568.89,,,,05,,,False,False
413425884,413425884,15000.0,2184.03,2016-01-27T13:44:24,36.5,Pizza Hut #146545,US,US,01,fastfood,True,05/2031,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,12815.97,,,,05,,,False,False
413425884,413425884,15000.0,2147.53,2016-01-27T13:57:22,134.99,Dunkin' Donuts #242943,US,US,01,fastfood,True,07/2026,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,12852.47,,,,05,,,False,False
413425884,413425884,15000.0,2012.54,2016-01-27T17:32:10,287.97,Arbys #700496,US,US,08,fastfood,True,12/2019,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,12987.46,,,,02,,,False,False
413425884,413425884,15000.0,1724.57,2016-01-27T20:32:56,6.06,Auntie Anne's #331165,US,US,08,fastfood,True,04/2022,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,13275.43,,,,05,,,False,False
413425884,413425884,15000.0,1718.51,2016-01-27T22:28:26,295.1,Hardee's #74921,US,US,01,fastfood,True,02/2024,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,13281.49,,,,02,,,False,False
413425884,413425884,15000.0,1423.41,2016-01-28T07:09:46,25.89,McDonalds #908298,US,US,01,fastfood,True,08/2031,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,13576.59,,,,09,,,False,False
413425884,413425884,15000.0,1397.52,2016-01-28T08:10:42,7.83,KFC #583688,US,US,08,fastfood,False,04/2031,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,13602.48,,,,02,,,False,False
413425884,413425884,15000.0,1389.69,2016-01-28T19:21:52,0.25,Popeyes #895674,US,US,08,fastfood,True,08/2029,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,13610.31,,,,05,,,False,False
413425884,413425884,15000.0,1389.44,2016-01-28T23:45:10,63.13,KFC #711232,US,US,01,fastfood,True,04/2021,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,13610.56,,,,02,,,False,False
413425884,413425884,15000.0,1326.31,2016-01-29T13:26:24,55.14,Taco Bell #102115,US,US,08,fastfood,True,04/2031,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,13673.69,,,,09,,,False,False
413425884,413425884,15000.0,1271.17,2016-01-31T02:48:57,57.86,KFC #875628,US,US,01,fastfood,True,07/2032,2015-07-18,2015-07-18,679,679,3549,PURCHASE,,13728.83,,,,09,,,False,False
413425884,413425884,15000.0,1238.31,2016-02-01T05:14:37,139.27,Auntie Anne's #355268,US,US,01,fastfood,True,03/2029,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,13761.69,,,,05,,,False,False
413425884,413425884,15000.0,1099.04,2016-02-01T08:01:59,20.92,cheapfast.com,US,US,01,online_retail,False,11/2030,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,13900.96,,,,05,,,False,False
413425884,413425884,15000.0,1078.12,2016-02-01T10:58:53,256.41,Wendys #192176,US,US,01,fastfood,True,09/2031,2015-07-18,2016-02-01,679,679,3549,REVERSAL,,13921.88,,,,02,,,False,False
413425884,413425884,15000.0,1334.53,2016-02-02T05:04:34,343.66,Taco Bell #376012,US,US,01,fastfood,True,01/2033,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,13665.47,,,,02,,,False,False
413425884,413425884,15000.0,990.87,2016-02-02T14:11:02,315.16,Dunkin' Donuts #427290,US,US,01,fastfood,True,04/2032,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,14009.13,,,,02,,,False,False
413425884,413425884,15000.0,7621.4,2016-02-02T14:16:06,310.0,Shake Shack #488574,US,US,01,fastfood,True,12/2019,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,7378.6,,,,05,,,False,False
413425884,413425884,15000.0,7311.4,2016-02-03T05:12:36,105.39,Popeyes #196562,US,US,01,fastfood,True,03/2021,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,7688.6,,,,02,,,False,False
413425884,413425884,15000.0,7206.01,2016-02-03T05:50:21,77.4,Tim Hortons #179811,US,US,01,fastfood,True,02/2033,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,7793.99,,,,05,,,False,False
413425884,413425884,15000.0,7128.61,2016-02-03T05:55:24,96.51,Shake Shack #516243,US,US,01,fastfood,True,09/2024,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,7871.39,,,,05,,,False,False
413425884,413425884,15000.0,7032.1,2016-02-03T16:20:01,219.9,Auntie Anne's #54100,US,US,08,fastfood,True,11/2031,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,7967.9,,,,09,,,False,True
413425884,413425884,15000.0,6812.2,2016-02-03T20:01:20,270.77,Arbys #854844,US,US,01,fastfood,True,08/2031,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,8187.8,,,,05,,,False,False
413425884,413425884,15000.0,6541.43,2016-02-04T16:14:35,87.26,Hardee's #914178,US,US,01,fastfood,True,12/2031,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,8458.57,,,,09,,,False,False
413425884,413425884,15000.0,6454.17,2016-02-04T21:15:20,232.03,Starbucks #454714,US,US,01,fastfood,True,03/2029,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,8545.83,,,,05,,,False,False
413425884,413425884,15000.0,6222.14,2016-02-05T01:06:03,30.39,Wendys #08624,US,US,01,fastfood,True,11/2022,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,8777.86,,,,05,,,False,False
413425884,413425884,15000.0,6191.75,2016-02-05T01:35:38,88.22,AMC #128743,US,US,01,entertainment,True,02/2031,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,8808.25,,,,09,,,False,False
413425884,413425884,15000.0,6103.53,2016-02-05T04:14:08,107.57,Hardee's #998351,US,US,01,fastfood,True,03/2032,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,8896.47,,,,05,,,False,False
413425884,413425884,15000.0,5995.96,2016-02-05T18:54:30,147.11,EZ Putt Putt #40513,US,US,01,entertainment,True,05/2030,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,9004.04,,,,09,,,False,False
413425884,413425884,15000.0,5848.85,2016-02-06T02:19:17,179.63,Dunkin' Donuts #609831,US,US,01,fastfood,True,09/2027,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,9151.15,,,,09,,,False,False
413425884,413425884,15000.0,5669.22,2016-02-06T13:19:53,380.48,Dairy Queen #339690,US,US,08,fastfood,True,09/2032,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,9330.78,,,,09,,,False,False
413425884,413425884,15000.0,5288.74,2016-02-06T18:19:34,395.98,Quizno's #13005,US,US,01,fastfood,True,10/2027,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,9711.26,,,,09,,,False,False
413425884,413425884,15000.0,4892.76,2016-02-07T08:31:43,3.43,In-N-Out #822281,US,US,01,fastfood,True,11/2022,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,10107.24,,,,09,,,False,False
413425884,413425884,15000.0,4889.33,2016-02-07T23:55:08,203.56,staples.com,US,US,01,online_retail,False,11/2029,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,10110.67,,,,02,,,False,False
413425884,413425884,15000.0,4685.77,2016-02-08T04:02:15,456.8,KFC #469873,US,US,01,fastfood,True,04/2033,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,10314.23,,,,90,,,False,False
413425884,413425884,15000.0,4228.97,2016-02-08T07:50:59,0.0,Dunkin' Donuts #606823,US,US,08,fastfood,False,06/2031,2015-07-18,2016-02-01,679,679,3549,ADDRESS_VERIFICATION,,10771.03,,,,09,,,False,False
413425884,413425884,15000.0,4228.97,2016-02-08T11:43:55,53.48,AMC #145832,US,US,01,entertainment,True,02/2025,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,10771.03,,,,09,,,False,False
413425884,413425884,15000.0,4175.49,2016-02-08T12:29:00,63.66,KFC #599920,US,US,01,fastfood,True,09/2029,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,10824.51,,,,09,,,False,False
413425884,413425884,15000.0,4111.83,2016-02-08T14:41:17,62.18,Hardee's #852712,US,US,01,fastfood,True,06/2033,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,10888.17,,,,80,,,False,False
413425884,413425884,15000.0,4049.65,2016-02-09T12:46:49,361.27,Subway #334533,US,US,08,fastfood,True,11/2028,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,10950.35,,,,05,,,False,False
413425884,413425884,15000.0,3688.38,2016-02-10T02:53:32,2.71,Five Guys #605156,US,US,01,fastfood,True,01/2027,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,11311.62,,,,05,,,False,False
413425884,413425884,15000.0,3685.67,2016-02-10T23:57:24,50.3,Popeyes #797184,US,US,01,fastfood,True,10/2022,2015-07-18,2016-02-01,679,679,3549,PURCHASE,,11314.33,,,,05,,,False,False
413425884,413425884,15000.0,3635.37,2016-02-11T09:14:42,150.51,Hardee's #49071,US,US,01,fastfood,True,03/2021,2015-07-18,2016-02-10,679,679,3549,PURCHASE,,11364.63,,,,02,,,False,False
