accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,expirationDateKeyInMatch,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,isFraud
563107861,563107861,20000.0,12841.93,2016-04-06T20:29:31,91.2,Franks Pub #829873,US,US,09,01,food,True,10/2020,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,7158.07,,,,,,False
563107861,563107861,20000.0,12750.73,2016-04-09T19:56:42,345.02,Best Pub,US,US,09,01,food,True,03/2023,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,7249.27,,,,,,False
563107861,563107861,20000.0,12405.71,2016-04-10T01:56:36,404.36,Ray's Fries #892291,US,US,05,01,food,True,10/2026,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,7594.29,,,,,,False
563107861,563107861,20000.0,12001.35,2016-04-10T07:24:58,84.15,Best Bistro #262998,US,US,05,01,food,True,01/2028,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,7998.65,,,,,,False
563107861,563107861,20000.0,11917.2,2016-04-13T00:05:31,20.06,Best Bistro #262998,US,US,02,01,food,True,02/2028,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,8082.8,,,,,,False
563107861,563107861,20000.0,11897.14,2016-04-15T06:37:51,89.69,NY BBQ,US,US,09,99,food,True,04/2027,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,8102.86,,,,,,False
563107861,563107861,20000.0,11807.45,2016-04-16T00:52:24,18.78,1st Sandwitch Bar #772439,US,US,05,01,food,True,11/2030,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,8192.55,,,,,,False
563107861,563107861,20000.0,11788.67,2016-04-18T12:35:42,47.02,1st Sandwitch Bar #396252,US,US,02,01,food,True,03/2024,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,8211.33,,,,,,False
563107861,563107861,20000.0,11741.65,2016-04-18T15:06:42,73.23,Franks Pub #829873,US,US,02,01,food,True,02/2023,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,8258.35,,,,,,False
563107861,563107861,20000.0,11668.42,2016-04-18T20:36:04,276.03,Franks Pub #86033,US,US,05,01,food,True,10/2029,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,8331.58,,,,,,False
563107861,563107861,20000.0,11392.39,2016-04-21T01:39:47,219.82,Franks Pub #829873,US,US,05,01,food,True,02/2033,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,8607.61,,,,,,False
563107861,563107861,20000.0,11172.57,2016-04-23T22:51:01,30.18,NY Deli,US,US,09,01,food,False,06/2021,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,8827.43,,,,,,False
563107861,563107861,20000.0,11142.39,2016-04-27T19:51:22,180.32,34th BBQ #214431,US,US,05,01,food,True,07/2032,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,8857.61,,,,,,False
563107861,563107861,20000.0,10987.07,2016-05-02T16:46:52,197.22,34th BBQ #214431,US,US,05,01,food,True,06/2030,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,9012.93,,,,,,False
563107861,563107861,20000.0,10789.85,2016-05-06T18:58:57,49.37,South Steakhouse #481929,US,US,05,08,food,True,04/2033,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,9210.15,,,,,,False
563107861,563107861,20000.0,10740.48,2016-05-07T04:14:46,43.86,1st Restaurant,US,US,80,01,food,True,01/2032,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,9259.52,,,,,,False
563107861,563107861,20000.0,10696.62,2016-05-10T06:49:39,42.06,1st Sandwitch Bar #801388,US,US,02,99,food,True,01/2023,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,9303.38,,,,,,False
563107861,563107861,20000.0,10654.56,2016-05-13T01:47:47,20.1,South Steakhouse #481929,US,US,05,01,food,True,05/2021,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,9345.44,,,,,,False
563107861,563107861,20000.0,10634.46,2016-05-15T01:19:26,138.37,Boston Fries,US,US,05,01,food,True,09/2023,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,9365.54,,,,,,False
563107861,563107861,20000.0,10496.09,2016-05-17T11:16:12,176.27,Franks Cafe,US,US,09,01,food,True,05/2029,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,9503.91,,,,,,False
563107861,563107861,20000.0,10319.82,2016-05-26T05:33:16,129.7,Best Deli #316476,US,US,09,01,food,True,05/2027,2015-06-03,2015-06-03,390,390,7214,False,PURCHASE,,9680.18,,,,,,False
563107861,563107861,20000.0,10190.12,2016-05-27T20:53:09,146.07,Franks Sandwitch Bar,US,US,05,01,food,True,05/2030,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,9809.88,,,,,,False
563107861,563107861,20000.0,10044.05,2016-05-28T13:02:16,58.16,Ray's Fries #745083,US,US,09,01,food,True,01/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,9955.95,,,,,,False
563107861,563107861,20000.0,10010.89,2016-06-03T17:34:56,111.16,Best Pub,US,US,05,01,food,True,10/2028,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,9989.11,,,,,,False
563107861,563107861,20000.0,9899.73,2016-06-06T01:28:46,150.41,Domino's Pizza #507648,US,US,05,01,fastfood,True,07/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,10100.27,,,,,,False
563107861,563107861,20000.0,9749.32,2016-06-10T21:20:11,11.81,Dinosaur Drive in,US,US,09,01,food,True,05/2033,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,10250.68,,,,,,False
563107861,563107861,20000.0,9737.51,2016-06-10T21:20:15,11.81,Dinosaur Drive in,US,US,09,01,food,True,05/2033,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,10262.49,,,,,,False
563107861,563107861,20000.0,9725.7,2016-06-11T13:02:27,22.53,NY BBQ,US,US,90,01,food,True,11/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,10274.3,,,,,,False
563107861,563107861,20000.0,9703.17,2016-06-11T13:05:07,22.53,NY BBQ,US,US,90,01,food,True,11/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,10296.83,,,,,,False
563107861,563107861,20000.0,9680.64,2016-06-13T11:16:50,6.82,Franks Deli,US,US,05,01,food,True,08/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,10319.36,,,,,,False
563107861,563107861,20000.0,9673.82,2016-06-13T17:05:14,446.32,34th BBQ #192302,US,US,05,01,food,True,12/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,10326.18,,,,,,False
563107861,563107861,20000.0,9227.5,2016-06-21T09:41:50,13.06,1st Sandwitch Bar #119707,US,US,05,01,food,True,10/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,10772.5,,,,,,False
563107861,563107861,20000.0,9214.44,2016-06-22T12:43:27,479.01,Best Deli #109276,US,US,02,08,food,True,04/2028,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,10785.56,,,,,,False
563107861,563107861,20000.0,8735.43,2016-06-24T16:25:10,315.2,34th BBQ #214431,US,US,05,01,food,True,05/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11264.57,,,,,,False
563107861,563107861,20000.0,8445.23,2016-07-05T00:21:41,145.81,South Steakhouse #253522,US,US,09,01,food,True,08/2031,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11554.77,,,,,,False
563107861,563107861,20000.0,8299.42,2016-07-06T02:08:27,56.55,Dinosaur Restaurant,US,US,09,01,food,True,12/2029,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11700.58,,,,,,False
563107861,563107861,20000.0,8242.87,2016-07-06T10:55:49,0.0,Boston Cafe #465229,US,US,02,01,food,False,12/2028,2015-06-03,2016-05-26,390,390,7214,False,ADDRESS_VERIFICATION,,11757.13,,,,,,False
563107861,563107861,20000.0,8242.87,2016-07-06T12:55:33,0.0,Downtown Diner,US,US,09,01,food,False,07/2026,2015-06-03,2016-05-26,390,390,7214,False,ADDRESS_VERIFICATION,,11757.13,,,,,,False
563107861,563107861,20000.0,8242.87,2016-07-10T12:01:27,68.31,Franks Pub #960098,US,US,05,01,food,True,05/2023,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11757.13,,,,,,False
563107861,563107861,20000.0,8174.56,2016-07-12T14:50:07,21.34,1st Pub,US,US,,08,food,True,05/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11825.44,,,,,,False
563107861,563107861,20000.0,8153.22,2016-07-14T02:54:29,43.77,Best Deli #109276,US,US,09,01,food,True,07/2026,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11846.78,,,,,,False
563107861,563107861,20000.0,8109.45,2016-07-16T10:55:11,123.76,Dinosaur Fries,US,US,05,01,food,True,11/2023,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,11890.55,,,,,,False
563107861,563107861,20000.0,7985.69,2016-07-17T09:35:59,98.75,Uptown Cafe,US,US,02,08,food,True,03/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12014.31,,,,,,False
563107861,563107861,20000.0,7886.94,2016-07-22T10:34:10,0.1,Best Bistro #44077,US,US,05,01,food,True,11/2027,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12113.06,,,,,,False
563107861,563107861,20000.0,7886.84,2016-07-25T04:30:53,78.74,South Steakhouse #253522,US,US,05,01,food,True,01/2031,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12113.16,,,,,,False
563107861,563107861,20000.0,7808.1,2016-07-27T06:53:17,164.04,Uptown Fries,US,US,05,01,food,True,11/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12191.9,,,,,,False
563107861,563107861,20000.0,7644.06,2016-07-29T20:58:02,76.85,South Cafe,US,US,09,01,food,True,10/2023,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12355.94,,,,,,False
563107861,563107861,20000.0,7567.21,2016-07-29T23:47:03,82.47,South Drive in,US,US,09,08,food,True,03/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12432.79,,,,,,False
563107861,563107861,20000.0,7509.74,2016-08-01T10:23:36,151.25,Ray's Fries #745083,US,US,02,01,food,True,02/2028,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12490.26,,,,,,False
563107861,563107861,20000.0,7358.49,2016-08-07T07:42:48,12.01,Boston Bistro,US,US,09,01,food,True,05/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12641.51,,,,,,False
563107861,563107861,20000.0,7346.48,2016-08-12T05:28:49,71.18,1st Sandwitch Bar #941288,US,US,09,01,food,True,06/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12653.52,,,,,,False
563107861,563107861,20000.0,7275.3,2016-08-15T23:42:45,5.97,Boston Bistro,US,US,02,01,food,True,04/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12724.7,,,,,,False
563107861,563107861,20000.0,7269.33,2016-08-18T18:24:57,4.37,Ray's Fries #745083,US,US,09,01,food,False,12/2020,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12730.67,,,,,,False
563107861,563107861,20000.0,7264.96,2016-08-20T02:04:45,151.16,Franks Pub #86033,US,US,05,08,food,True,03/2020,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12735.04,,,,,,False
563107861,563107861,20000.0,7113.8,2016-08-22T03:27:29,90.84,Boston Cafe #105215,US,US,09,01,food,True,01/2030,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12886.2,,,,,,False
563107861,563107861,20000.0,7022.96,2016-08-28T11:25:31,126.02,Uptown BBQ,US,US,05,01,food,True,04/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,12977.04,,,,,,False
563107861,563107861,20000.0,6921.94,2016-09-01T12:55:22,16.52,1st Deli,US,US,09,01,food,True,07/2030,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13078.06,,,,,,False
563107861,563107861,20000.0,6905.42,2016-09-01T21:23:23,20.17,Best Fries,US,US,05,08,food,True,02/2028,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13094.58,,,,,,False
563107861,563107861,20000.0,6885.25,2016-09-04T16:17:49,59.41,34th BBQ #192302,US,US,09,01,food,True,10/2029,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13114.75,,,,,,False
563107861,563107861,20000.0,6825.84,2016-09-06T07:09:25,71.01,1st Sandwitch Bar #772439,CAN,CAN,02,01,food,True,02/2023,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13174.16,,,,,,False
563107861,563107861,20000.0,6754.83,2016-09-07T14:16:05,28.63,34th BBQ #214431,US,US,02,01,food,True,09/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13245.17,,,,,,False
563107861,563107861,20000.0,6726.2,2016-09-07T14:16:09,28.63,34th BBQ #214431,US,US,02,01,food,True,09/2025,2015-06-03,2016-05-26,390,390,7214,False,REVERSAL,,13273.8,,,,,,False
563107861,563107861,20000.0,6754.83,2016-09-10T23:32:25,130.51,Dunkin' Donuts #300882,US,US,05,01,fastfood,False,04/2033,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13245.17,,,,,,False
563107861,563107861,20000.0,6624.32,2016-09-18T15:28:38,2.2,Franks Pub #632075,US,US,09,08,food,True,02/2030,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13375.68,,,,,,False
563107861,563107861,20000.0,6622.12,2016-09-20T10:25:36,54.39,South Cafe,US,US,09,01,food,True,08/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13377.88,,,,,,False
563107861,563107861,20000.0,6567.73,2016-09-21T11:17:54,324.89,34th BBQ #412895,US,US,02,01,food,True,07/2026,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13432.27,,,,,,False
563107861,563107861,20000.0,6242.84,2016-09-21T19:13:31,15.36,John's Bistro,US,US,05,01,food,True,04/2028,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13757.16,,,,,,False
563107861,563107861,20000.0,6227.48,2016-09-22T11:35:13,402.92,34th BBQ #412895,US,US,05,08,food,True,06/2027,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,13772.52,,,,,,False
563107861,563107861,20000.0,5824.56,2016-09-22T13:06:54,130.9,Best Bistro #262998,US,US,09,01,food,True,12/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,14175.44,,,,,,False
563107861,563107861,20000.0,5693.66,2016-09-22T18:51:01,59.45,Uptown Fries,US,US,02,01,food,True,04/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,14306.34,,,,,,False
563107861,563107861,20000.0,5634.21,2016-09-24T03:39:20,385.92,Dinosaur Fries,US,US,05,01,food,True,09/2028,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,14365.79,,,,,,False
563107861,563107861,20000.0,5248.29,2016-09-26T02:25:41,145.15,South Steakhouse #879581,US,US,02,08,food,True,01/2032,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,14751.71,,,,,,False
563107861,563107861,20000.0,5103.14,2016-09-26T19:20:58,98.52,South Steakhouse #335249,US,US,09,01,food,True,11/2030,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,14896.86,,,,,,False
563107861,563107861,20000.0,5004.62,2016-09-27T21:58:39,94.03,Ray's Fries #153092,US,US,05,01,food,True,01/2025,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,14995.38,,,,,,False
563107861,563107861,20000.0,4910.59,2016-09-28T14:37:52,121.71,South Steakhouse #73819,US,US,05,01,food,True,07/2024,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,15089.41,,,,,,False
563107861,563107861,20000.0,4788.88,2016-09-28T21:17:06,102.46,Boston Fries,US,US,05,08,food,True,12/2021,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,15211.12,,,,,,False
563107861,563107861,20000.0,4686.42,2016-09-30T03:29:11,387.14,1st Sandwitch Bar #758805,US,US,09,08,food,True,05/2022,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,15313.58,,,,,,False
563107861,563107861,20000.0,4324.28,2016-10-02T11:42:15,63.36,target.com,US,US,09,01,online_retail,False,10/2027,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,15675.72,,,,,,False
563107861,563107861,20000.0,4260.92,2016-10-06T19:47:37,176.81,Franks Sandwitch Bar,US,US,05,01,food,True,04/2027,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,15739.08,,,,,,False
563107861,563107861,20000.0,4084.11,2016-10-09T19:11:56,349.09,Best Pub,US,US,02,01,food,True,02/2029,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,15915.89,,,,,,False
563107861,563107861,20000.0,3735.02,2016-10-16T04:19:57,161.76,Franks Pub #934222,US,US,05,01,food,True,12/2028,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,16264.98,,,,,,False
563107861,563107861,20000.0,3573.26,2016-10-16T22:11:11,109.05,Boston Pub,US,US,09,01,food,True,04/2030,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,16426.74,,,,,,False
563107861,563107861,20000.0,3464.21,2016-10-18T10:57:05,77.85,John's Cafe,US,US,80,01,food,True,07/2027,2015-06-03,2016-05-26,390,390,7214,False,PURCHASE,,16535.79,,,,,,False
