accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posEntryMode,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
479833805,479833805,1000.0,457.97,2016-02-25T17:32:49,0.0,Dunkin' Donuts #98098,US,US,01,fastfood,09/2032,2014-08-27,2014-08-27,277,277,7398,ADDRESS_VERIFICATION,,542.03,,,,02,False,,,False,False
479833805,479833805,1000.0,457.97,2016-02-28T15:57:05,440.14,Hardee's #661648,US,US,01,fastfood,02/2033,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,542.03,,,,02,True,,,False,False
479833805,479833805,1000.0,260.34000000000003,2016-03-07T08:56:00,15.57,Planet Fitness #849960,US,US,01,health,02/2025,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,739.66,,,,09,True,,,False,False
479833805,479833805,1000.0,244.77,2016-03-07T16:23:16,343.7,alibaba.com,US,US,01,online_retail,10/2020,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,755.23,,,,90,False,,,False,False
479833805,479833805,1000.0,467.84,2016-03-17T04:01:14,239.77,Hardee's #496278,US,US,01,fastfood,06/2023,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,532.16,,,,02,False,,,False,False
479833805,479833805,1000.0,228.07,2016-03-28T01:19:51,21.46,Walgreens #301459,US,US,01,health,03/2020,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,771.93,,,,02,False,,,False,False
479833805,479833805,1000.0,206.61,2016-03-28T18:30:32,101.2,Popeyes #327472,US,US,08,fastfood,01/2022,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,793.39,,,,05,True,,,False,False
479833805,479833805,1000.0,130.41,2016-04-06T13:37:44,16.01,NYSC #79631,US,US,08,health,06/2023,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,869.59,,,,05,False,,,False,False
479833805,479833805,1000.0,114.4,2016-04-06T21:09:05,140.82,Domino's Pizza #55020,US,US,01,fastfood,11/2021,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,885.6,,,,09,True,,,False,False
479833805,479833805,1000.0,622.65,2016-04-09T05:49:51,216.35,Walgreens #348717,US,US,08,health,10/2023,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,377.35,,,,05,False,,,False,False
479833805,479833805,1000.0,406.3,2016-04-14T04:54:55,13.92,NYSC #397401,US,US,01,health,12/2022,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,593.7,,,,05,False,,,False,False
479833805,479833805,1000.0,392.38,2016-04-16T23:09:05,99.97,Auntie Anne's #829801,US,US,01,fastfood,05/2022,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,607.62,,,,05,True,,,False,False
479833805,479833805,1000.0,292.41,2016-04-22T23:10:07,3.91,Subway #916185,US,US,01,fastfood,07/2027,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,707.59,,,,90,True,,,False,False
479833805,479833805,1000.0,288.5,2016-04-28T04:57:29,36.89,Uber,US,US,08,rideshare,01/2031,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,711.5,,,,02,False,,,False,False
479833805,479833805,1000.0,276.61,2016-05-13T18:28:20,645.43,NYSC #639381,US,US,08,health,05/2025,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,723.39,,,,09,False,,,False,True
479833805,479833805,1000.0,-110.26,2016-05-16T19:27:23,14.22,Uber,CAN,CAN,01,rideshare,01/2033,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,1110.26,,,,05,False,,,False,False
479833805,479833805,1000.0,544.78,2016-05-17T14:23:49,271.47,target.com,US,US,01,online_retail,01/2022,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,455.22,,,,09,False,,,False,False
479833805,479833805,1000.0,273.31,2016-05-20T02:45:44,7.54,CVS #398763,US,US,01,health,07/2021,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,726.69,,,,05,False,,,False,False
479833805,479833805,1000.0,265.77,2016-05-23T19:45:55,19.07,In-N-Out #672062,US,US,01,fastfood,11/2027,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,734.23,,,,05,True,,,False,False
479833805,479833805,1000.0,246.7,2016-05-24T03:02:06,125.86,Walgreens #488082,US,US,01,health,10/2021,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,753.3,,,,09,False,,,False,False
479833805,479833805,1000.0,120.84,2016-05-24T03:02:25,125.86,Walgreens #488082,US,US,01,health,10/2021,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,879.16,,,,09,False,,,False,False
479833805,479833805,1000.0,424.47,2016-05-24T10:36:48,133.42,Uber,US,US,08,rideshare,05/2024,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,575.53,,,,05,False,,,False,False
479833805,479833805,1000.0,291.05,2016-05-29T00:39:05,25.41,WSC #435276,US,US,01,health,11/2023,2014-08-27,2014-08-27,277,217,7398,PURCHASE,,708.95,,,,05,True,,,False,False
479833805,479833805,1000.0,265.64,2016-05-29T00:41:23,25.41,WSC #435276,US,US,01,health,11/2023,2014-08-27,2014-08-27,277,217,7398,REVERSAL,,734.36,,,,05,True,,,False,False
479833805,479833805,1000.0,316.05,2016-06-01T14:24:41,78.95,Planet Fitness #653450,US,US,08,health,09/2023,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,683.95,,,,09,True,,,False,False
479833805,479833805,1000.0,237.1,2016-06-02T12:18:43,146.84,sears.com,US,US,01,online_retail,08/2031,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,762.9,,,,09,False,,,False,False
479833805,479833805,1000.0,90.26,2016-06-02T20:06:53,218.22,staples.com,US,US,08,online_retail,04/2022,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,909.74,,,,05,False,,,False,False
479833805,479833805,1000.0,966.45,2016-06-04T10:15:51,79.16,Cinnabon #928546,US,US,08,fastfood,01/2023,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,33.55,,,,05,True,,,False,False
479833805,479833805,1000.0,887.29,2016-06-05T21:02:26,38.0,Lyft,US,US,01,rideshare,03/2025,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,112.71,,,,05,False,,,False,False
479833805,479833805,1000.0,849.29,2016-06-09T09:26:54,431.14,Lyft,US,US,01,rideshare,07/2021,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,150.71,,,,09,False,,,False,False
479833805,479833805,1000.0,418.15,2016-06-16T15:55:31,137.51,oldnavy.com,US,US,01,online_retail,03/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,581.85,,,,05,False,,,False,True
479833805,479833805,1000.0,280.64,2016-06-20T19:26:04,19.51,sears.com,US,US,01,online_retail,05/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,719.36,,,,05,False,,,False,False
479833805,479833805,1000.0,261.13,2016-06-23T22:54:26,40.87,staples.com,US,US,01,online_retail,08/2031,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,738.87,,,,05,False,,,False,False
479833805,479833805,1000.0,220.26,2016-06-26T01:26:55,66.4,ebay.com,US,US,01,online_retail,05/2028,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,779.74,,,,09,False,,,False,False
479833805,479833805,1000.0,153.86,2016-06-28T11:05:29,5.39,Walgreens #71443,US,US,08,health,01/2024,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,846.14,,,,09,False,,,False,False
479833805,479833805,1000.0,148.47,2016-06-29T17:22:24,170.87,Planet Fitness #142860,US,US,01,health,01/2027,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,851.53,,,,05,False,,,False,False
479833805,479833805,1000.0,323.95,2016-07-16T12:27:20,7.46,Planet Fitness #582786,US,US,01,health,02/2021,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,676.05,,,,05,False,,,False,False
479833805,479833805,1000.0,316.49,2016-07-25T08:00:26,23.03,Taco Bell #669390,US,US,01,fastfood,09/2025,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,683.51,,,,05,True,,,False,False
479833805,479833805,1000.0,293.46,2016-07-26T04:43:34,42.73,alibaba.com,US,US,08,online_retail,05/2024,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,706.54,,,,02,False,,,False,False
479833805,479833805,1000.0,250.73,2016-07-27T13:52:25,692.17,WSC #525765,US,US,08,health,10/2020,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,749.27,,,,05,True,,,False,False
479833805,479833805,1000.0,591.18,2016-07-28T18:09:25,302.32,Lyft,US,US,01,rideshare,07/2024,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,408.82,,,,05,False,,,False,True
479833805,479833805,1000.0,313.86,2016-08-09T01:08:57,172.12,Auntie Anne's #394935,US,US,01,fastfood,12/2021,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,686.14,,,,05,False,,,False,False
479833805,479833805,1000.0,141.74,2016-08-09T01:10:07,172.12,Auntie Anne's #394935,US,US,01,fastfood,12/2021,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,858.26,,,,05,False,,,False,False
479833805,479833805,1000.0,808.37,2016-08-09T10:16:02,205.87,WSC #870756,US,US,01,health,04/2030,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,191.63,,,,09,False,,,False,False
479833805,479833805,1000.0,602.5,2016-08-12T02:05:34,0.0,Walgreens #731555,US,US,01,health,01/2023,2014-08-27,2014-08-27,673,673,5532,ADDRESS_VERIFICATION,,397.5,,,,05,False,,,False,False
479833805,479833805,1000.0,602.5,2016-08-14T10:00:21,85.94,34th BBQ #436606,US,US,01,food,04/2026,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,397.5,,,,09,True,,,False,False
479833805,479833805,1000.0,516.56,2016-08-15T19:27:21,180.56,Quizno's #606921,US,US,01,fastfood,06/2025,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,483.44,,,,02,True,,,False,False
479833805,479833805,1000.0,336.0,2016-08-19T21:37:09,348.62,Planet Fitness #863371,US,US,01,health,10/2021,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,664.0,,,,05,False,,,False,False
479833805,479833805,1000.0,1000.0,2016-08-21T14:47:22,37.44,Taco Bell #727365,US,US,01,fastfood,10/2024,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,0.0,,,,05,True,,,False,False
479833805,479833805,1000.0,962.56,2016-08-26T00:31:34,55.29,WSC #896520,US,US,01,health,02/2033,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,37.44,,,,05,False,,,False,False
479833805,479833805,1000.0,907.27,2016-08-29T08:50:52,192.01,Golds Gym #837214,US,US,01,health,03/2030,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,92.73,,,,09,True,,,False,False
479833805,479833805,1000.0,715.26,2016-08-30T19:04:33,434.36,NYSC #331326,US,US,01,health,04/2031,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,284.74,,,,05,False,,,False,False
479833805,479833805,1000.0,305.9,2016-09-02T22:05:42,4.71,WSC #525765,US,US,01,health,09/2025,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,694.1,,,,02,False,,,False,False
479833805,479833805,1000.0,301.19,2016-09-03T07:01:29,84.89,Planet Fitness #613069,US,US,01,health,01/2024,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,698.81,,,,05,False,,,False,False
479833805,479833805,1000.0,216.3,2016-09-04T12:10:55,192.93,amazon.com,US,US,01,online_retail,04/2027,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,783.7,,,,02,False,,,False,False
479833805,479833805,1000.0,297.0,2016-09-06T09:00:47,201.37,WSC #801076,US,US,01,health,08/2032,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,703.0,,,,02,True,,,False,False
479833805,479833805,1000.0,95.63,2016-09-06T12:01:48,152.31,walmart.com,US,US,01,online_retail,02/2031,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,904.37,,,,05,False,,,False,False
479833805,479833805,1000.0,328.37,2016-09-09T22:23:19,49.51,Sunoco Gas #720190,US,US,01,fuel,09/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,671.63,,,,05,True,,,False,False
479833805,479833805,1000.0,278.86,2016-09-12T19:56:30,87.11,Walgreens #310950,US,US,08,health,11/2021,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,721.14,,,,05,True,,,False,False
479833805,479833805,1000.0,191.75,2016-09-14T16:00:05,61.58,NYSC #482653,US,US,01,health,07/2021,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,808.25,,,,09,False,,,False,False
479833805,479833805,1000.0,130.17,2016-09-18T01:20:56,35.45,Popeyes #767007,US,US,08,fastfood,01/2027,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,869.83,,,,05,True,,,False,False
479833805,479833805,1000.0,94.72,2016-09-18T07:07:21,46.87,McDonalds #791572,US,US,01,fastfood,10/2029,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,905.28,,,,02,True,,,False,False
479833805,479833805,1000.0,1000.0,2016-09-23T23:44:18,49.51,Sunoco Gas #720190,US,US,01,fuel,09/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,0.0,,,,05,True,,,False,False
479833805,479833805,1000.0,950.49,2016-09-24T08:06:09,41.63,Wendys #650426,US,US,01,fastfood,11/2021,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,49.51,,,,02,True,,,False,False
479833805,479833805,1000.0,908.86,2016-09-29T12:35:32,0.0,NYSC #165223,US,US,08,health,12/2032,2014-08-27,2014-08-27,277,277,7398,ADDRESS_VERIFICATION,,91.14,,,,02,False,,,False,False
479833805,479833805,1000.0,933.86,2016-10-01T12:22:30,43.98,Rock Weights #615730,US,US,01,health,02/2033,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,66.14,,,,05,False,,,False,False
479833805,479833805,1000.0,889.88,2016-10-06T15:23:21,150.01,NYSC #761454,US,US,01,health,10/2025,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,110.12,,,,02,False,,,False,False
479833805,479833805,1000.0,739.87,2016-10-07T06:08:09,45.64,Walgreens #342738,US,US,01,health,08/2031,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,260.13,,,,02,False,,,False,False
479833805,479833805,1000.0,694.23,2016-10-07T18:55:26,49.51,Sunoco Gas #720190,US,US,01,fuel,09/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,305.77,,,,05,True,,,False,False
479833805,479833805,1000.0,644.72,2016-10-10T08:47:11,25.74,Dunkin' Donuts #62930,US,US,01,fastfood,07/2025,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,355.28,,,,02,True,,,False,False
479833805,479833805,1000.0,618.98,2016-10-10T09:38:22,46.1,CVS #726854,US,US,01,health,03/2020,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,381.02,,,,80,False,,,False,False
479833805,479833805,1000.0,572.88,2016-10-11T01:15:23,285.13,Walgreens #999008,US,US,08,health,06/2027,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,427.12,,,,02,False,,,False,False
479833805,479833805,1000.0,287.75,2016-10-12T18:34:42,21.56,Quizno's #819734,US,US,01,fastfood,05/2027,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,712.25,,,,05,True,,,False,False
479833805,479833805,1000.0,266.19,2016-10-16T15:58:34,111.51,WSC #929586,US,US,01,health,01/2027,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,733.81,,,,05,False,,,False,False
479833805,479833805,1000.0,154.68,2016-10-18T19:01:32,69.84,Popeyes #559689,US,US,01,fastfood,09/2020,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,845.32,,,,02,True,,,False,False
479833805,479833805,1000.0,84.84,2016-10-21T14:57:29,49.51,Sunoco Gas #720190,US,US,01,fuel,09/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,915.16,,,,05,True,,,False,False
479833805,479833805,1000.0,991.31,2016-10-22T07:59:50,466.95,NYSC #515886,US,US,01,health,03/2026,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,8.69,,,,05,False,,,False,False
479833805,479833805,1000.0,524.36,2016-10-22T14:02:44,259.42,Powerlifting #763664,US,US,01,health,01/2022,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,475.64,,,,90,False,,,False,False
479833805,479833805,1000.0,264.94,2016-10-23T06:51:28,282.92,Duane Reed #470520,US,US,08,health,02/2025,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,735.06,,,,09,False,,,False,False
479833805,479833805,1000.0,780.51,2016-10-27T19:56:50,102.9,Walgreens #668473,US,US,08,health,06/2031,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,219.49,,,,05,False,,,False,False
479833805,479833805,1000.0,702.61,2016-11-04T17:52:38,59.24,Sunoco Gas #720190,US,US,01,fuel,09/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,297.39,,,,05,True,,,False,False
479833805,479833805,1000.0,643.37,2016-11-09T11:13:41,49.43,Dunkin' Donuts #55737,US,US,01,fastfood,10/2022,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,356.63,,,,05,True,,,False,False
479833805,479833805,1000.0,593.94,2016-11-14T20:00:20,306.65,alibaba.com,US,US,01,online_retail,02/2020,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,406.06,,,,09,False,,,False,False
479833805,479833805,1000.0,287.29,2016-11-18T04:42:23,58.77,Sunoco Gas #720190,US,US,01,fuel,09/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,712.71,,,,05,True,,,False,False
479833805,479833805,1000.0,228.52,2016-11-21T05:49:43,89.31,walmart.com,US,US,01,online_retail,11/2026,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,771.48,,,,02,False,,,False,False
479833805,479833805,1000.0,139.21,2016-11-25T11:05:49,17.76,Walgreens #646490,US,US,01,health,04/2033,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,860.79,,,,02,False,,,False,False
479833805,479833805,1000.0,121.45,2016-11-25T16:51:14,0.79,KFC #553537,US,US,01,fastfood,12/2031,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,878.55,,,,09,True,,,False,False
479833805,479833805,1000.0,120.66,2016-11-28T18:45:02,47.83,Popeyes #179461,US,US,01,fastfood,02/2025,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,879.34,,,,05,True,,,False,False
479833805,479833805,1000.0,72.83,2016-11-29T01:22:22,50.59,Taco Bell #375075,US,US,08,fastfood,06/2025,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,927.17,,,,09,True,,,False,False
479833805,479833805,1000.0,924.35,2016-11-29T06:06:44,433.98,Walgreens #655270,US,US,01,health,11/2029,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,75.65,,,,02,False,,,False,False
479833805,479833805,1000.0,490.37,2016-11-30T06:54:29,105.05,Dunkin' Donuts #98098,US,US,01,fastfood,06/2025,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,509.63,,,,02,True,,,False,False
479833805,479833805,1000.0,410.32,2016-12-01T11:44:59,55.93,Sunoco Gas #720190,US,US,01,fuel,09/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,589.68,,,,05,True,,,False,False
479833805,479833805,1000.0,354.39,2016-12-13T23:57:17,79.21,WSC #573716,US,US,01,health,05/2029,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,645.61,,,,09,True,,,False,False
479833805,479833805,1000.0,275.18,2016-12-15T10:52:38,53.66,Sunoco Gas #720190,US,US,01,fuel,09/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,724.82,,,,05,True,,,False,False
479833805,479833805,1000.0,221.52,2016-12-20T06:27:36,60.82,Dunkin' Donuts #351197,US,US,01,fastfood,08/2027,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,778.48,,,,09,True,,,False,False
479833805,479833805,1000.0,160.7,2016-12-22T08:37:04,263.11,CVS #675448,US,US,01,health,04/2029,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,839.3,,,,09,False,,,False,False
479833805,479833805,1000.0,893.35,2016-12-25T03:38:00,369.11,Uber,US,US,01,rideshare,12/2031,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,106.65,,,,02,False,,,False,False
479833805,479833805,1000.0,524.24,2016-12-27T23:03:37,457.63,Hardee's #102912,US,US,01,fastfood,06/2027,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,475.76,,,,05,True,,,False,False
479833805,479833805,1000.0,66.61,2016-12-29T17:49:33,54.14,Sunoco Gas #720190,US,US,01,fuel,09/2028,2014-08-27,2014-08-27,673,673,5532,PURCHASE,,933.39,,,,05,True,,,False,False
479833805,479833805,1000.0,176.13,2016-12-30T17:02:43,45.88,Powerlifting #50742,US,US,01,health,10/2032,2014-08-27,2014-08-27,277,277,7398,PURCHASE,,823.87,,,,02,True,,,False,False
