accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posEntryMode,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
199907256,199907256,250.0,68.72,2016-01-24T20:02:40,64.96,United Airlines,US,US,01,airline,False,03/2025,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,181.28,,,,02,,,False,False
199907256,199907256,250.0,250.0,2016-01-25T08:04:56,87.09,United Airlines,US,US,01,airline,False,07/2029,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,0.0,,,,02,,,False,False
199907256,199907256,250.0,162.91,2016-01-25T20:40:44,376.67,EZ Putt Putt #40513,US,US,01,entertainment,True,02/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,87.09,,,,09,,,False,False
199907256,199907256,250.0,-66.76,2016-01-26T11:41:35,73.05,United Airlines,US,US,01,airline,False,05/2029,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,316.76,,,,02,,,False,False
199907256,199907256,250.0,24.83,2016-01-29T01:24:30,148.96,AMC #706324,US,US,08,entertainment,True,01/2030,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,225.17,,,,02,,,False,False
199907256,199907256,250.0,164.61,2016-01-29T18:10:48,51.59,EZ Putt Putt #982199,US,US,01,entertainment,True,10/2025,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,85.39,,,,05,,,False,False
199907256,199907256,250.0,138.01999999999998,2016-02-01T01:06:58,174.47,Virgin Airlines,US,US,01,airline,False,12/2030,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,111.98,,,,02,,,False,False
199907256,199907256,250.0,246.1,2016-02-01T08:39:11,107.91,Regal Cinemas #276341,US,US,01,entertainment,True,12/2032,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,3.9,,,,09,,,False,False
199907256,199907256,250.0,138.19,2016-02-02T02:54:35,175.94,Delta Airlines,US,US,01,airline,False,09/2032,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,111.81,,,,09,,,False,False
199907256,199907256,250.0,119.28,2016-02-02T10:58:36,21.24,Virgin Airlines,US,US,01,airline,False,03/2029,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,130.72,,,,02,,,False,False
199907256,199907256,250.0,98.04,2016-02-04T12:47:21,417.21,American Airlines,US,US,01,airline,False,11/2032,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,151.96,,,,09,,,False,False
199907256,199907256,250.0,-19.5,2016-02-04T15:36:33,62.27,KFC #448396,US,US,01,fastfood,True,06/2028,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,269.5,,,,09,,,False,False
199907256,199907256,250.0,160.55,2016-02-05T03:55:49,32.8,EZ Putt Putt #69446,US,US,01,entertainment,True,05/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,89.45,,,,09,,,False,False
199907256,199907256,250.0,127.75,2016-02-06T11:03:27,24.31,AMC #191138,US,US,01,entertainment,True,09/2030,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,122.25,,,,09,,,False,False
199907256,199907256,250.0,103.44,2016-02-07T19:34:04,3.53,KFC #877591,US,US,01,fastfood,True,08/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,146.56,,,,05,,,False,False
199907256,199907256,250.0,99.91,2016-02-08T11:44:38,76.79,United Airlines,US,US,01,airline,False,01/2032,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,150.09,,,,05,,,False,False
199907256,199907256,250.0,23.12,2016-02-08T14:56:23,135.53,Wendys #425927,US,US,01,fastfood,True,09/2028,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,226.88,,,,09,,,False,False
199907256,199907256,250.0,116.2,2016-02-09T03:29:55,11.93,EZ Putt Putt #551896,US,US,01,entertainment,True,08/2023,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,133.8,,,,05,,,False,False
199907256,199907256,250.0,104.27,2016-02-09T03:58:13,15.51,AMC #724446,US,US,08,entertainment,True,06/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,145.73,,,,09,,,False,False
199907256,199907256,250.0,88.76,2016-02-10T14:55:49,211.2,AMC #191138,US,US,01,entertainment,True,02/2021,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,161.24,,,,09,,,False,False
199907256,199907256,250.0,250.0,2016-02-10T17:26:29,197.15,AMC #724446,US,US,01,entertainment,False,04/2023,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,0.0,,,,09,,,False,False
199907256,199907256,250.0,52.85,2016-02-10T22:14:57,141.7,AMC #692956,US,US,01,entertainment,True,10/2032,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,197.15,,,,02,,,False,False
199907256,199907256,250.0,231.78,2016-02-11T06:34:11,39.43,Wendys #637619,US,US,01,fastfood,True,12/2032,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,18.22,,,,05,,,False,False
199907256,199907256,250.0,192.35,2016-02-11T11:21:39,167.06,American Airlines,US,US,08,airline,False,02/2026,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,57.65,,,,05,,,False,False
199907256,199907256,250.0,25.29,2016-02-13T16:13:17,260.06,Icelandic Airlines,US,US,01,airline,False,04/2029,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,224.71,,,,05,,,False,False
199907256,199907256,250.0,80.89,2016-02-15T00:15:53,119.51,EZ Putt Putt #503815,US,US,01,entertainment,True,12/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,169.11,,,,09,,,False,False
199907256,199907256,250.0,230.02,2016-02-15T01:37:18,4.09,Popeyes #67379,US,US,01,fastfood,True,03/2025,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,19.98,,,,05,,,False,False
199907256,199907256,250.0,225.93,2016-02-15T17:35:59,0.0,United Airlines,US,US,01,airline,False,08/2028,2014-07-09,2014-07-09,122,122,6569,ADDRESS_VERIFICATION,,24.07,,,,02,,,False,False
199907256,199907256,250.0,225.93,2016-02-16T14:12:45,135.05,EZ Putt Putt #40513,US,US,01,entertainment,True,05/2031,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,24.07,,,,09,,,False,False
199907256,199907256,250.0,90.88,2016-02-18T00:01:42,301.7,Arbys #668298,US,US,08,fastfood,True,12/2030,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,159.12,,,,05,,,False,False
199907256,199907256,250.0,246.49,2016-02-18T07:18:54,105.71,United Airlines,US,US,01,airline,False,11/2032,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,3.51,,,,05,,,False,False
199907256,199907256,250.0,140.78,2016-02-18T12:30:48,56.58,Shell Gas #393048,US,US,01,fuel,True,07/2032,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,109.22,,,,09,,,False,False
199907256,199907256,250.0,84.2,2016-02-18T17:24:43,694.08,American Airlines,US,US,01,airline,False,03/2021,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,165.8,,,,09,,,False,False
199907256,199907256,250.0,-154.1,2016-02-21T00:52:37,33.44,AMC #724446,US,US,01,entertainment,True,07/2029,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,404.1,,,,05,,,False,False
199907256,199907256,250.0,-36.8,2016-02-22T09:43:56,110.93,AMC #79863,US,US,08,entertainment,True,10/2020,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,286.8,,,,05,,,False,False
199907256,199907256,250.0,46.71,2016-02-24T03:45:44,449.1,Subway #20428,US,US,01,fastfood,True,02/2031,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,203.29,,,,05,,,False,False
199907256,199907256,250.0,-124.07,2016-02-24T04:14:08,105.96,Popeyes #121483,US,US,01,fastfood,True,08/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,374.07,,,,05,,,False,False
199907256,199907256,250.0,-66.73,2016-02-24T09:48:02,152.28,Wendys #743431,US,US,01,fastfood,False,03/2025,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,316.73,,,,05,,,False,False
199907256,199907256,250.0,205.48,2016-02-25T17:17:14,355.98,EZ Putt Putt #69446,US,US,01,entertainment,True,11/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,44.52,,,,05,,,False,False
199907256,199907256,250.0,-4.48,2016-02-29T07:19:56,17.93,EZ Putt Putt #240241,US,US,01,entertainment,True,12/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,254.48,,,,05,,,False,False
199907256,199907256,250.0,162.85,2016-03-01T21:28:22,416.72,EZ Putt Putt #755869,US,US,01,entertainment,True,05/2023,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,87.15,,,,05,,,False,False
199907256,199907256,250.0,10.26,2016-03-02T00:13:17,233.59,AMC #74121,US,US,01,entertainment,True,07/2025,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,239.74,,,,05,,,False,False
199907256,199907256,250.0,250.0,2016-03-02T21:11:57,222.11,AMC #191138,US,US,01,entertainment,True,04/2023,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,0.0,,,,09,,,False,False
199907256,199907256,250.0,27.89,2016-03-03T00:35:22,48.49,Shell Gas #393048,US,US,01,fuel,True,07/2032,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,222.11,,,,09,,,False,False
199907256,199907256,250.0,107.34,2016-03-04T03:40:25,131.43,Wendys #295621,US,US,01,fastfood,True,03/2026,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,142.66,,,,02,,,False,False
199907256,199907256,250.0,131.06,2016-03-04T06:38:31,57.38,Starbucks #709771,US,US,01,fastfood,True,07/2024,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,118.94,,,,05,,,False,False
199907256,199907256,250.0,73.68,2016-03-07T04:30:28,15.69,AMC #74121,US,US,08,entertainment,True,10/2030,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,176.32,,,,09,,,False,False
199907256,199907256,250.0,57.99,2016-03-08T14:26:38,484.12,Five Guys #860918,US,US,01,fastfood,True,09/2029,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,192.01,,,,05,,,False,False
199907256,199907256,250.0,187.14,2016-03-08T14:52:50,281.27,Subway #969202,US,US,01,fastfood,True,08/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,62.86,,,,05,,,False,False
199907256,199907256,250.0,244.94,2016-03-09T10:37:14,137.75,AMC #128743,US,US,01,entertainment,True,09/2028,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,5.06,,,,80,,,False,False
199907256,199907256,250.0,107.19,2016-03-10T10:37:20,188.1,EZ Putt Putt #503815,US,US,01,entertainment,True,03/2022,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,142.81,,,,02,,,False,False
199907256,199907256,250.0,250.0,2016-03-13T01:45:03,440.32,sears.com,US,US,01,online_retail,False,06/2020,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,0.0,,,,09,,,False,False
199907256,199907256,250.0,107.68,2016-03-15T23:36:12,26.89,AMC #128743,US,US,01,entertainment,True,04/2021,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,142.32,,,,02,,,False,False
199907256,199907256,250.0,80.79,2016-03-16T11:04:28,88.12,AMC #692956,US,US,01,entertainment,True,06/2031,2014-07-09,2014-07-09,122,122,6569,PURCHASE,,169.21,,,,80,,,False,False
199907256,199907256,250.0,97.02,2016-03-17T16:26:55,49.43,Shell Gas #393048,US,US,01,fuel,True,07/2032,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,152.98,,,,09,,,False,False
199907256,199907256,250.0,47.59,2016-03-19T20:14:52,396.25,Quizno's #691365,US,US,01,fastfood,True,07/2025,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,202.41,,,,05,,,False,False
199907256,199907256,250.0,-52.83,2016-03-21T00:19:57,1.73,KFC #887740,US,US,01,fastfood,True,07/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,302.83,,,,09,,,False,False
199907256,199907256,250.0,172.44,2016-03-23T07:09:09,8.46,Pizza Hut #58204,US,US,01,fastfood,True,03/2031,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,77.56,,,,05,,,False,False
199907256,199907256,250.0,163.98,2016-03-23T15:00:36,37.41,Subway #931512,US,US,01,fastfood,True,03/2032,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,86.02,,,,02,,,False,False
199907256,199907256,250.0,126.57,2016-03-25T14:34:20,82.31,Delta Airlines,US,US,01,airline,False,03/2020,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,123.43,,,,09,,,False,False
199907256,199907256,250.0,44.26,2016-03-26T08:53:32,229.44,Cinnabon #356839,US,US,01,fastfood,True,07/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,205.74,,,,02,,,False,False
199907256,199907256,250.0,69.92,2016-03-26T08:53:57,229.44,Cinnabon #356839,US,US,01,fastfood,True,07/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,180.08,,,,02,,,False,False
199907256,199907256,250.0,34.04,2016-03-26T16:02:08,78.94,AMC #79863,US,US,01,entertainment,True,05/2021,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,215.96,,,,09,,,False,False
199907256,199907256,250.0,83.19,2016-03-28T06:40:07,71.08,AMC #606218,US,US,01,entertainment,True,06/2025,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,166.81,,,,09,,,False,False
199907256,199907256,250.0,133.74,2016-03-28T14:12:36,315.73,Krispy Kreme #01770,US,US,08,fastfood,True,07/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,116.26,,,,09,,,False,False
199907256,199907256,250.0,152.1,2016-03-29T23:07:22,106.19,McDonalds #358547,US,US,01,fastfood,True,05/2025,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,97.9,,,,02,,,False,False
199907256,199907256,250.0,45.91,2016-03-30T17:54:38,45.33,Shell Gas #393048,US,US,01,fuel,True,07/2032,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,204.09,,,,09,,,False,False
199907256,199907256,250.0,204.85,2016-03-31T09:01:11,63.41,AMC #191138,US,US,01,entertainment,True,02/2027,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,45.15,,,,02,,,False,False
199907256,199907256,250.0,141.44,2016-03-31T09:51:44,165.97,gap.com,US,US,01,online_retail,False,02/2031,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,108.56,,,,05,,,False,False
199907256,199907256,250.0,198.14,2016-04-07T21:51:52,121.33,EZ Putt Putt #804489,US,US,01,entertainment,True,05/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,51.86,,,,09,,,False,False
199907256,199907256,250.0,76.81,2016-04-08T03:54:51,29.93,Wendys #863685,US,US,01,fastfood,True,05/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,173.19,,,,05,,,False,False
199907256,199907256,250.0,46.88,2016-04-09T15:00:39,29.7,AMC #606218,US,US,01,entertainment,False,07/2020,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,203.12,,,,09,,,False,False
199907256,199907256,250.0,17.18,2016-04-10T10:55:47,45.93,Regal Cinemas #729464,US,US,01,entertainment,True,06/2029,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,232.82,,,,09,,,False,False
199907256,199907256,250.0,138.35,2016-04-10T12:37:28,25.41,Regal Cinemas #276341,US,US,01,entertainment,True,05/2020,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,111.65,,,,02,,,False,False
199907256,199907256,250.0,112.94,2016-04-12T20:46:03,168.52,Subway #128055,US,US,08,fastfood,True,07/2027,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,137.06,,,,02,,,False,False
199907256,199907256,250.0,193.82,2016-04-13T10:30:32,0.0,EZ Putt Putt #503815,US,US,01,entertainment,False,11/2026,2014-07-09,2016-03-17,122,122,6569,ADDRESS_VERIFICATION,,56.18,,,,80,,,False,False
199907256,199907256,250.0,193.82,2016-04-13T16:19:29,45.33,Shell Gas #393048,US,US,01,fuel,True,07/2032,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,56.18,,,,09,,,False,False
199907256,199907256,250.0,148.49,2016-04-17T15:02:42,81.01,gap.com,US,US,01,online_retail,False,10/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,101.51,,,,05,,,False,False
199907256,199907256,250.0,67.48,2016-04-19T23:31:26,162.49,Pizza Hut #305952,US,US,01,fastfood,True,01/2026,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,182.52,,,,02,,,False,False
199907256,199907256,250.0,153.3,2016-04-20T10:38:26,122.91,Starbucks #709771,US,US,01,fastfood,True,04/2027,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,96.7,,,,05,,,False,False
199907256,199907256,250.0,30.39,2016-04-20T13:20:19,341.82,Subway #216536,US,US,08,fastfood,True,12/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,219.61,,,,90,,,False,False
199907256,199907256,250.0,162.64,2016-04-21T16:17:32,114.63,Subway #877330,US,US,01,fastfood,True,06/2026,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,87.36,,,,09,,,False,False
199907256,199907256,250.0,48.01,2016-04-25T18:19:30,236.87,Virgin Airlines,US,US,01,airline,False,01/2027,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,201.99,,,,02,,,False,False
199907256,199907256,250.0,-50.36,2016-04-25T23:48:18,217.37,AMC #191138,US,US,08,entertainment,True,07/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,300.36,,,,09,,,False,False
199907256,199907256,250.0,156.86,2016-04-27T03:00:10,45.33,Shell Gas #393048,US,US,01,fuel,True,07/2032,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,93.14,,,,09,,,False,False
199907256,199907256,250.0,111.53,2016-04-28T06:42:59,464.53,Icelandic Airlines,US,US,01,airline,False,01/2031,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,138.47,,,,05,,,False,False
199907256,199907256,250.0,-249.6,2016-04-29T08:48:38,119.0,Regal Cinemas #276341,US,US,01,entertainment,False,05/2030,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,499.6,,,,09,,,False,False
199907256,199907256,250.0,250.0,2016-04-30T02:36:58,320.59,American Airlines,,US,01,airline,True,10/2032,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,0.0,,,,05,,,False,False
199907256,199907256,250.0,237.69,2016-05-02T08:46:37,50.07,United Airlines,US,US,01,airline,False,06/2025,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,12.31,,,,05,,,False,False
199907256,199907256,250.0,187.62,2016-05-02T22:22:18,74.03,Krispy Kreme #653472,US,US,01,fastfood,True,06/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,62.38,,,,02,,,False,False
199907256,199907256,250.0,113.59,2016-05-03T05:46:55,831.98,Dunkin' Donuts #323125,US,US,08,fastfood,True,06/2021,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,136.41,,,,80,,,False,False
199907256,199907256,250.0,232.7,2016-05-03T07:56:38,47.42,United Airlines,US,US,01,airline,False,10/2021,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,17.3,,,,09,,,False,False
199907256,199907256,250.0,185.28,2016-05-03T19:54:05,41.68,EZ Putt Putt #982199,US,US,01,entertainment,True,11/2032,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,64.72,,,,05,,,False,False
199907256,199907256,250.0,143.6,2016-05-06T10:22:26,54.1,Wendys #205573,US,US,08,fastfood,True,01/2021,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,106.4,,,,09,,,False,False
199907256,199907256,250.0,89.5,2016-05-06T23:40:34,12.75,In-N-Out #722754,US,US,08,fastfood,True,09/2023,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,160.5,,,,05,,,False,False
199907256,199907256,250.0,76.75,2016-05-07T07:25:47,47.43,staples.com,US,US,08,online_retail,False,04/2029,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,173.25,,,,05,,,False,False
199907256,199907256,250.0,29.32,2016-05-07T07:27:00,47.43,staples.com,US,US,08,online_retail,False,04/2029,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,220.68,,,,05,,,False,False
199907256,199907256,250.0,250.0,2016-05-11T14:29:46,41.09,Burger King #15452,US,US,01,fastfood,True,01/2026,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,0.0,,,,09,,,False,False
199907256,199907256,250.0,208.91,2016-05-11T21:01:59,45.33,Shell Gas #393048,US,US,01,fuel,True,07/2032,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,41.09,,,,09,,,False,False
199907256,199907256,250.0,163.58,2016-05-13T09:24:51,24.47,Domino's Pizza #880292,US,US,08,fastfood,True,01/2025,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,86.42,,,,02,,,False,False
199907256,199907256,250.0,139.11,2016-05-14T02:03:10,341.82,Subway #216536,US,US,08,fastfood,True,12/2028,2014-07-09,2016-03-17,122,122,6569,REVERSAL,,110.89,,,,90,,,False,False
199907256,199907256,250.0,250.0,2016-05-14T16:53:59,13.85,AMC #552863,US,US,01,entertainment,True,07/2028,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,0.0,,,,09,,,False,False
199907256,199907256,250.0,236.15,2016-05-15T09:55:17,334.14,AMC #706324,US,US,01,entertainment,False,11/2023,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,13.85,,,,02,,,False,False
199907256,199907256,250.0,130.16,2016-05-17T01:57:49,38.02,AMC #606218,US,US,08,entertainment,True,10/2024,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,119.84,,,,09,,,False,False
199907256,199907256,250.0,92.14,2016-05-18T15:35:12,96.27,Taco Bell #727365,US,US,01,fastfood,True,03/2027,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,157.86,,,,09,,,False,False
199907256,199907256,250.0,121.14,2016-05-18T22:09:45,182.4,Shake Shack #342712,US,US,01,fastfood,True,10/2031,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,128.86,,,,05,,,False,False
199907256,199907256,250.0,77.97,2016-05-19T06:40:31,34.75,Regal Cinemas #276341,US,US,01,entertainment,True,10/2031,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,172.03,,,,02,,,False,False
199907256,199907256,250.0,43.22,2016-05-20T05:28:20,5.72,AMC #74121,US,US,08,entertainment,True,11/2027,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,206.78,,,,05,,,False,False
199907256,199907256,250.0,37.5,2016-05-20T07:18:32,12.5,Regal Cinemas #276341,US,US,08,entertainment,True,05/2021,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,212.5,,,,09,,,False,False
199907256,199907256,250.0,25.0,2016-05-22T09:08:49,120.39,Hardee's #309422,US,US,01,fastfood,True,02/2023,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,225.0,,,,05,,,False,False
199907256,199907256,250.0,250.0,2016-05-24T03:59:28,24.89,EZ Putt Putt #804489,US,US,01,entertainment,True,09/2023,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,0.0,,,,09,,,False,False
199907256,199907256,250.0,225.11,2016-05-24T09:40:03,99.39,EZ Putt Putt #551896,US,US,01,entertainment,True,10/2021,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,24.89,,,,09,,,False,False
199907256,199907256,250.0,125.72,2016-05-25T04:53:09,45.33,Shell Gas #393048,US,US,01,fuel,True,07/2032,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,124.28,,,,09,,,False,False
199907256,199907256,250.0,80.39,2016-05-28T15:42:02,222.19,Popeyes #344053,US,US,01,fastfood,True,02/2022,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,169.61,,,,09,,,False,False
199907256,199907256,250.0,250.0,2016-05-29T19:43:35,202.56,Regal Cinemas #05791,US,US,01,entertainment,True,08/2029,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,0.0,,,,05,,,False,False
199907256,199907256,250.0,47.44,2016-05-30T04:38:20,0.23,AMC #79863,US,US,01,entertainment,True,05/2027,2014-07-09,2016-03-17,122,122,6569,PURCHASE,,202.56,,,,80,,,False,False
