accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
115204864,115204864,250.0,184.67,2016-08-02T03:00:09,48.13,discount.com,US,09,01,online_retail,01/2021,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,65.33,,,,US,False,,,False,False
115204864,115204864,250.0,136.54,2016-08-27T03:20:39,167.65,oldnavy.com,US,02,01,online_retail,05/2032,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,113.46,,,,US,False,,,False,False
115204864,115204864,250.0,250.0,2016-08-30T10:46:08,0.0,ebay.com,US,02,01,online_retail,07/2026,2012-08-03,2012-08-03,138,138,2984,ADDRESS_VERIFICATION,,0.0,,,,US,False,,,False,False
115204864,115204864,250.0,250.0,2016-09-04T23:04:28,59.57,oldnavy.com,US,05,01,online_retail,09/2029,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,0.0,,,,US,False,,,False,False
115204864,115204864,250.0,190.43,2016-09-06T23:21:26,7.7,discount.com,US,,08,online_retail,04/2022,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,59.57,,,,US,False,,,False,False
115204864,115204864,250.0,182.73,2016-09-15T23:02:37,214.29,alibaba.com,US,02,01,online_retail,06/2024,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,67.27,,,,US,False,,,False,False
115204864,115204864,250.0,250.0,2016-09-16T00:14:07,0.0,sears.com,US,05,01,online_retail,03/2021,2012-08-03,2012-08-03,138,138,2984,ADDRESS_VERIFICATION,,0.0,,,,US,False,,,False,False
115204864,115204864,250.0,250.0,2016-09-17T07:25:44,37.65,walmart.com,US,02,01,online_retail,09/2024,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,0.0,,,,US,False,,,False,False
115204864,115204864,250.0,212.35,2016-09-18T12:55:00,408.84,apple.com,US,09,01,online_retail,01/2025,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,37.65,,,,US,False,,,False,False
115204864,115204864,250.0,250.0,2016-09-20T02:55:46,21.28,target.com,US,02,01,online_retail,05/2023,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,0.0,,,,US,False,,,False,False
115204864,115204864,250.0,228.72,2016-09-23T12:09:51,141.98,amazon.com,US,02,01,online_retail,05/2025,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,21.28,,,,US,False,,,False,False
115204864,115204864,250.0,86.74,2016-09-26T09:32:16,61.8,cheapfast.com,US,09,01,online_retail,10/2032,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,163.26,,,,US,False,,,False,False
115204864,115204864,250.0,49.94,2016-10-08T09:41:15,85.98,ebay.com,US,05,01,online_retail,06/2030,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,200.06,,,,US,False,,,False,False
115204864,115204864,250.0,121.18,2016-10-09T09:37:02,446.08,oldnavy.com,US,05,01,online_retail,04/2021,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,128.82,,,,US,False,,,False,False
115204864,115204864,250.0,173.04,2016-10-23T11:12:02,551.54,sears.com,US,02,01,online_retail,02/2030,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,76.96,,,,US,False,,,False,False
115204864,115204864,250.0,153.33,2016-10-24T18:17:21,57.01,discount.com,US,09,01,online_retail,01/2024,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,96.67,,,,US,False,,,False,False
115204864,115204864,250.0,96.32,2016-10-26T05:36:45,176.2,walmart.com,US,05,08,online_retail,08/2030,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,153.68,,,,US,False,,,False,False
115204864,115204864,250.0,250.0,2016-11-16T18:23:52,1.63,amazon.com,US,09,08,online_retail,04/2029,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,0.0,,,,US,False,,,False,False
115204864,115204864,250.0,248.37,2016-11-17T05:48:06,268.87,target.com,US,09,01,online_retail,01/2031,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,1.63,,,,US,False,,,False,False
115204864,115204864,250.0,229.19,2016-11-24T21:46:49,0.0,amazon.com,US,09,01,online_retail,09/2027,2012-08-03,2012-08-03,138,138,2984,ADDRESS_VERIFICATION,,20.81,,,,US,False,,,False,False
115204864,115204864,250.0,250.0,2016-12-03T10:39:38,416.67,alibaba.com,US,09,01,online_retail,10/2030,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,0.0,,,,US,False,,,False,False
115204864,115204864,250.0,195.56,2016-12-05T16:51:13,121.89,discount.com,US,02,01,online_retail,01/2033,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,54.44,,,,US,False,,,False,True
115204864,115204864,250.0,73.67,2016-12-07T23:19:56,35.95,Sunoco Gas #26254,US,02,08,fuel,01/2026,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,176.33,,,,US,True,,,False,False
115204864,115204864,250.0,37.72,2016-12-21T06:26:11,29.61,Sunoco Gas #26254,US,02,08,fuel,01/2026,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,212.28,,,,US,True,,,False,False
115204864,115204864,250.0,222.49,2016-12-22T10:01:18,59.34,ebay.com,US,09,08,online_retail,05/2021,2012-08-03,2012-08-03,138,138,2984,PURCHASE,,27.51,,,,US,False,,,False,False
