accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
473639372,473639372,500.0,87.83,2016-05-02T17:23:34,98.91,Rove Concepts,US,US,05,01,furniture,True,10/2024,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,412.17,,,,,,False
473639372,473639372,500.0,479.18,2016-05-06T05:28:36,10.89,Spotify,US,US,09,01,online_subscriptions,False,07/2028,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,20.82,,,,,,False
473639372,473639372,500.0,493.29,2016-06-05T23:03:44,10.89,Spotify,US,US,09,01,online_subscriptions,False,07/2028,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,6.71,,,,,,False
473639372,473639372,500.0,500.0,2016-07-07T08:09:00,10.89,Spotify,US,US,09,01,online_subscriptions,False,07/2028,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,0.0,,,,,,False
473639372,473639372,500.0,489.11,2016-07-14T07:43:52,395.6,Tim Hortons #942773,US,US,05,08,fastfood,True,08/2033,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,10.89,,,,,,False
473639372,473639372,500.0,118.51,2016-08-06T05:56:52,583.67,Williams Sonoma,US,US,05,01,furniture,True,11/2032,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,381.49,,,,,,False
473639372,473639372,500.0,-223.88,2016-08-08T04:48:38,10.89,Spotify,US,US,09,01,online_subscriptions,False,07/2028,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,723.88,,,,,,False
473639372,473639372,500.0,202.55,2016-08-18T15:52:10,127.79,McDonalds #865855,US,US,05,01,fastfood,True,11/2020,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,297.45,,,,,,False
473639372,473639372,500.0,74.76,2016-08-23T05:20:18,25.9,Bobs Furniture,US,US,09,08,furniture,True,01/2029,2014-09-28,2014-09-28,177,177,348,PURCHASE,True,,425.24,,,,,,False
473639372,473639372,500.0,73.86,2016-09-09T00:45:06,10.89,Spotify,US,US,09,01,online_subscriptions,False,07/2028,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,426.14,,,,,,False
473639372,473639372,500.0,87.97,2016-10-10T01:34:48,10.89,Spotify,US,US,09,01,online_subscriptions,False,07/2028,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,412.03,,,,,,False
473639372,473639372,500.0,77.08,2016-10-18T06:36:21,663.96,Wayfair.com,CAN,CAN,09,01,furniture,True,04/2021,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,422.92,,,,,,False
473639372,473639372,500.0,-336.33,2016-10-21T01:01:05,206.48,Raymour Flanigan,US,US,02,08,furniture,True,12/2031,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,836.33,,,,,,False
473639372,473639372,500.0,401.43,2016-10-31T01:49:29,4.67,Play Store,US,US,05,01,mobileapps,False,12/2029,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,98.57,,,,,,False
473639372,473639372,500.0,421.76,2016-11-10T05:54:54,10.89,Spotify,US,US,09,01,online_subscriptions,False,07/2028,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,78.24,,,,,,False
473639372,473639372,500.0,435.87,2016-12-01T04:45:05,4.67,Play Store,US,US,05,01,mobileapps,False,12/2029,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,64.13,,,,,,False
473639372,473639372,500.0,431.2,2016-12-04T08:17:39,173.76,ikea.com,US,US,05,01,furniture,True,09/2030,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,68.8,,,,,,False
473639372,473639372,500.0,257.44,2016-12-04T22:08:51,0.62,Rove Concepts,US,US,05,01,furniture,True,06/2026,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,242.56,,,,,,False
473639372,473639372,500.0,256.82,2016-12-10T07:35:39,10.89,Spotify,US,US,09,01,online_subscriptions,False,07/2028,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,243.18,,,,,,False
473639372,473639372,500.0,245.93,2016-12-21T01:34:24,7.6,Rove Concepts,US,US,09,01,furniture,True,02/2022,2014-09-28,2014-09-28,177,177,348,PURCHASE,False,,254.07,,,,,,False
473639372,473639372,500.0,238.33,2016-12-30T11:29:15,0.0,West Elm,US,US,09,01,furniture,False,09/2028,2014-09-28,2014-09-28,177,177,348,ADDRESS_VERIFICATION,False,,261.67,,,,,,False
