accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posEntryMode,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
250414479,250414479,15000.0,11233.19,2016-01-20T07:37:07,120.63,discount.com,US,US,01,online_retail,03/2023,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,3766.81,,,,09,False,,,False
250414479,250414479,15000.0,11112.56,2016-01-21T12:34:35,59.44,walmart.com,PR,PR,01,online_retail,09/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,3887.44,,,,09,False,,,False
250414479,250414479,15000.0,11053.12,2016-01-28T02:04:27,2.59,target.com,US,US,01,online_retail,01/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,3946.88,,,,09,False,,,False
250414479,250414479,15000.0,11050.53,2016-01-28T19:32:10,48.64,walmart.com,US,US,01,online_retail,02/2024,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,3949.47,,,,02,False,,,False
250414479,250414479,15000.0,11001.89,2016-01-28T19:35:47,15.43,ebay.com,US,US,08,online_retail,05/2028,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,3998.11,,,,09,False,,,False
250414479,250414479,15000.0,10986.46,2016-01-31T02:41:09,153.39,sears.com,US,US,01,online_retail,01/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,4013.54,,,,09,False,,,False
250414479,250414479,15000.0,10858.07,2016-02-02T12:00:21,272.17,oldnavy.com,US,US,01,online_retail,02/2031,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,4141.93,,,,09,False,,,False
250414479,250414479,15000.0,10585.9,2016-02-03T07:25:33,388.41,ebay.com,US,US,01,online_retail,04/2024,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,4414.1,,,,02,False,,,False
250414479,250414479,15000.0,10197.49,2016-02-05T02:06:44,161.17,cheapfast.com,US,US,01,online_retail,10/2025,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,4802.51,,,,05,False,,,False
250414479,250414479,15000.0,10036.32,2016-02-06T08:54:42,340.97,ebay.com,US,US,01,online_retail,01/2031,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,4963.68,,,,09,False,,,False
250414479,250414479,15000.0,9695.35,2016-02-06T11:10:27,60.63,amazon.com,US,US,01,online_retail,11/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,5304.65,,,,09,False,,,False
250414479,250414479,15000.0,9634.72,2016-02-06T18:56:48,22.2,gap.com,US,US,01,online_retail,01/2027,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,5365.28,,,,02,False,,,False
250414479,250414479,15000.0,9612.52,2016-02-07T05:39:21,184.19,apple.com,US,US,01,online_retail,04/2027,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,5387.48,,,,05,False,,,False
250414479,250414479,15000.0,9428.33,2016-02-15T12:09:40,231.04,gap.com,US,US,01,online_retail,06/2032,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,5571.67,,,,02,False,,,False
250414479,250414479,15000.0,9197.29,2016-02-15T18:58:42,101.56,cheapfast.com,US,US,01,online_retail,09/2025,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,5802.71,,,,05,False,,,False
250414479,250414479,15000.0,9095.73,2016-02-18T05:12:56,633.94,amazon.com,US,US,01,online_retail,02/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,5904.27,,,,05,False,,,False
250414479,250414479,15000.0,8461.79,2016-02-19T05:17:27,84.61,alibaba.com,US,US,08,online_retail,06/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,6538.21,,,,05,False,,,False
250414479,250414479,15000.0,8377.18,2016-02-20T21:13:36,27.92,gap.com,US,US,01,online_retail,10/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,6622.82,,,,90,False,,,False
250414479,250414479,15000.0,8349.26,2016-02-22T08:29:48,378.52,ebay.com,US,US,01,online_retail,02/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,6650.74,,,,02,False,,,False
250414479,250414479,15000.0,7970.74,2016-02-24T01:55:53,24.85,alibaba.com,US,US,01,online_retail,08/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7029.26,,,,05,False,,,False
250414479,250414479,15000.0,7945.89,2016-02-24T05:22:25,33.67,cheapfast.com,US,US,01,online_retail,12/2027,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7054.11,,,,09,False,,,False
250414479,250414479,15000.0,7912.22,2016-02-24T09:42:45,251.86,Subway #666430,US,US,01,fastfood,09/2032,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7087.78,,,,02,True,,,True
250414479,250414479,15000.0,7660.36,2016-02-24T14:02:06,270.94,Universe Massage #511290,US,US,08,personal care,05/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7339.64,,,,05,True,,,False
250414479,250414479,15000.0,7389.42,2016-02-26T23:23:37,292.15,staples.com,US,US,08,online_retail,01/2031,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7610.58,,,,02,False,,,False
250414479,250414479,15000.0,7097.27,2016-02-27T20:35:44,710.62,cheapfast.com,US,US,01,online_retail,08/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7902.73,,,,05,False,,,False
250414479,250414479,15000.0,6411.65,2016-03-01T00:58:38,7.2,oldnavy.com,US,US,01,online_retail,06/2029,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8588.35,,,,09,False,,,False
250414479,250414479,15000.0,6404.45,2016-03-03T05:59:19,2.05,amazon.com,US,US,01,online_retail,05/2028,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8595.55,,,,05,False,,,False
250414479,250414479,15000.0,6402.4,2016-03-06T19:01:53,16.48,alibaba.com,US,US,01,online_retail,08/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8597.6,,,,90,False,,,False
250414479,250414479,15000.0,6385.92,2016-03-06T22:58:08,25.41,ebay.com,US,US,08,online_retail,06/2027,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8614.08,,,,02,False,,,False
250414479,250414479,15000.0,6360.51,2016-03-07T14:07:20,228.74,alibaba.com,US,US,01,online_retail,07/2029,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8639.49,,,,05,False,,,False
250414479,250414479,15000.0,6131.77,2016-03-10T05:23:57,33.59,target.com,US,US,01,online_retail,05/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8868.23,,,,05,False,,,False
250414479,250414479,15000.0,6098.18,2016-03-12T01:46:16,193.6,discount.com,US,US,01,online_retail,07/2030,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8901.82,,,,05,False,,,False
250414479,250414479,15000.0,5904.58,2016-03-13T00:29:51,82.19,target.com,US,US,08,online_retail,03/2032,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9095.42,,,,02,False,,,False
250414479,250414479,15000.0,5822.39,2016-03-15T06:06:05,22.93,cheapfast.com,US,US,01,online_retail,10/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9177.61,,,,02,False,,,False
250414479,250414479,15000.0,5799.46,2016-03-15T15:09:24,8.66,gap.com,US,US,01,online_retail,03/2033,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9200.54,,,,05,False,,,False
250414479,250414479,15000.0,5790.8,2016-03-15T17:35:07,226.89,walmart.com,US,US,01,online_retail,08/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9209.2,,,,09,False,,,False
250414479,250414479,15000.0,5563.91,2016-03-16T04:05:10,227.7,staples.com,US,US,08,online_retail,05/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9436.09,,,,02,False,,,False
250414479,250414479,15000.0,5336.21,2016-03-16T08:25:59,17.82,amazon.com,US,US,99,online_retail,11/2029,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9663.79,,,,05,False,,,False
250414479,250414479,15000.0,5318.39,2016-03-17T20:54:46,115.33,staples.com,US,US,01,online_retail,04/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9681.61,,,,05,False,,,False
250414479,250414479,15000.0,5203.06,2016-03-19T00:04:05,141.18,apple.com,US,US,08,online_retail,05/2033,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9796.94,,,,02,False,,,False
250414479,250414479,15000.0,5061.88,2016-03-20T03:25:57,57.04,staples.com,US,US,01,online_retail,09/2029,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9938.12,,,,05,False,,,False
250414479,250414479,15000.0,5004.84,2016-03-21T00:38:13,50.19,gap.com,US,US,01,online_retail,12/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9995.16,,,,02,False,,,False
250414479,250414479,15000.0,4954.65,2016-03-24T20:38:08,1.48,cheapfast.com,US,US,08,online_retail,02/2021,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10045.35,,,,05,False,,,False
250414479,250414479,15000.0,4953.17,2016-03-26T15:11:29,177.77,amazon.com,US,US,01,online_retail,07/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10046.83,,,,02,False,,,False
250414479,250414479,15000.0,4775.4,2016-03-26T15:20:16,102.05,oldnavy.com,US,US,08,online_retail,02/2033,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10224.6,,,,02,False,,,False
250414479,250414479,15000.0,4673.35,2016-03-27T22:43:01,0.0,alibaba.com,US,US,01,online_retail,10/2030,2014-01-14,2014-01-14,957,957,3674,ADDRESS_VERIFICATION,False,,10326.65,,,,05,False,,,False
250414479,250414479,15000.0,4673.35,2016-03-28T15:48:03,54.38,target.com,US,US,01,online_retail,10/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10326.65,,,,02,False,,,False
250414479,250414479,15000.0,4618.97,2016-03-30T01:58:02,2.87,alibaba.com,US,US,08,online_retail,01/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10381.03,,,,05,False,,,False
250414479,250414479,15000.0,4616.1,2016-03-31T01:28:56,68.93,amazon.com,US,US,01,online_retail,05/2025,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10383.9,,,,09,False,,,False
250414479,250414479,15000.0,4547.17,2016-03-31T06:16:59,335.17,amazon.com,US,US,08,online_retail,07/2021,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10452.83,,,,09,False,,,False
250414479,250414479,15000.0,4237.0,2016-04-01T16:38:43,36.09,walmart.com,US,US,01,online_retail,06/2027,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10763.0,,,,09,False,,,False
250414479,250414479,15000.0,4200.91,2016-04-02T01:36:37,298.93,gap.com,US,US,01,online_retail,12/2023,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10799.09,,,,09,False,,,False
250414479,250414479,15000.0,3901.98,2016-04-04T14:54:55,6.56,Universe Massage #178284,US,US,01,personal care,10/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,11098.02,,,,05,True,,,False
250414479,250414479,15000.0,3895.42,2016-04-07T02:04:51,407.83,alibaba.com,US,US,08,online_retail,09/2028,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,11104.58,,,,05,False,,,False
250414479,250414479,15000.0,3487.59,2016-04-10T00:50:16,61.17,apple.com,US,US,08,online_retail,01/2031,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,11512.41,,,,05,False,,,False
250414479,250414479,15000.0,3426.42,2016-04-11T06:07:33,0.0,walmart.com,US,US,01,online_retail,06/2032,2014-01-14,2014-01-14,957,957,3674,ADDRESS_VERIFICATION,False,,11573.58,,,,02,False,,,False
250414479,250414479,15000.0,3426.42,2016-04-13T22:47:23,150.76,sears.com,US,US,08,online_retail,08/2030,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,11573.58,,,,05,False,,,False
250414479,250414479,15000.0,3275.66,2016-04-14T17:24:15,633.25,apple.com,US,US,08,online_retail,03/2028,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,11724.34,,,,09,False,,,False
250414479,250414479,15000.0,2642.41,2016-04-16T01:04:41,215.15,discount.com,US,US,08,online_retail,01/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,12357.59,,,,05,False,,,False
250414479,250414479,15000.0,2427.26,2016-04-16T04:30:31,151.62,discount.com,US,US,01,online_retail,09/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,12572.74,,,,05,False,,,False
250414479,250414479,15000.0,2275.64,2016-04-17T02:11:15,53.73,walmart.com,US,US,01,online_retail,07/2021,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,12724.36,,,,05,False,,,False
250414479,250414479,15000.0,2221.91,2016-04-19T10:26:14,236.51,discount.com,US,US,08,online_retail,01/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,12778.09,,,,05,False,,,False
250414479,250414479,15000.0,1985.4,2016-04-22T08:51:01,344.71,cheapfast.com,US,US,01,online_retail,10/2028,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,13014.6,,,,05,False,,,False
250414479,250414479,15000.0,1640.69,2016-04-22T23:59:33,81.1,target.com,US,US,08,online_retail,12/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,13359.31,,,,05,False,,,False
250414479,250414479,15000.0,1559.59,2016-04-23T06:43:32,335.17,amazon.com,US,US,08,online_retail,07/2021,2014-01-14,2014-01-14,957,957,3674,REVERSAL,False,,13440.41,,,,09,False,,,False
250414479,250414479,15000.0,1894.76,2016-04-23T10:35:24,210.98,staples.com,US,US,08,online_retail,01/2025,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,13105.24,,,,02,False,,,False
250414479,250414479,15000.0,1683.78,2016-04-25T23:23:00,105.63,alibaba.com,US,US,99,online_retail,07/2021,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,13316.22,,,,05,False,,,False
250414479,250414479,15000.0,1578.15,2016-04-26T08:39:31,16.48,oldnavy.com,US,US,01,online_retail,07/2027,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,13421.85,,,,09,False,,,False
250414479,250414479,15000.0,1561.67,2016-04-27T07:20:57,22.51,amazon.com,US,US,01,online_retail,02/2023,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,13438.33,,,,05,False,,,False
250414479,250414479,15000.0,1539.16,2016-04-29T02:38:09,183.76,staples.com,US,US,01,online_retail,09/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,13460.84,,,,05,False,,,False
250414479,250414479,15000.0,1355.4,2016-04-29T11:51:54,144.77,gap.com,US,US,01,online_retail,05/2028,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,13644.6,,,,09,False,,,False
250414479,250414479,15000.0,1235.63,2016-05-03T19:58:24,261.27,alibaba.com,US,US,01,online_retail,06/2027,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,13764.37,,,,09,False,,,False
250414479,250414479,15000.0,974.36,2016-05-04T06:58:42,0.0,target.com,US,US,01,online_retail,03/2024,2014-01-14,2014-01-14,957,957,3674,ADDRESS_VERIFICATION,False,,14025.64,,,,80,False,,,False
250414479,250414479,15000.0,974.36,2016-05-05T16:17:56,21.79,target.com,US,US,01,online_retail,05/2023,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,14025.64,,,,09,False,,,False
250414479,250414479,15000.0,952.57,2016-05-08T09:11:17,119.52,ebay.com,US,US,01,online_retail,11/2029,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,14047.43,,,,09,False,,,False
250414479,250414479,15000.0,833.05,2016-05-08T12:02:15,246.65,cheapfast.com,US,US,08,online_retail,09/2020,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,14166.95,,,,02,False,,,False
250414479,250414479,15000.0,8237.12,2016-05-08T16:57:12,85.03,walmart.com,US,US,01,online_retail,03/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,6762.88,,,,09,False,,,False
250414479,250414479,15000.0,8152.09,2016-05-09T10:53:52,425.15,gap.com,US,US,08,online_retail,10/2029,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,6847.91,,,,02,False,,,False
250414479,250414479,15000.0,7726.94,2016-05-11T03:10:13,232.39,walmart.com,US,US,01,online_retail,05/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7273.06,,,,02,False,,,False
250414479,250414479,15000.0,7494.55,2016-05-11T19:09:12,0.0,sears.com,US,US,01,online_retail,12/2028,2014-01-14,2014-01-14,957,957,3674,ADDRESS_VERIFICATION,False,,7505.45,,,,09,False,,,False
250414479,250414479,15000.0,7494.55,2016-05-14T15:18:29,36.18,ebay.com,US,US,08,online_retail,03/2025,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7505.45,,,,09,False,,,False
250414479,250414479,15000.0,7458.37,2016-05-14T15:19:58,36.18,ebay.com,US,US,08,online_retail,03/2025,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7541.63,,,,09,False,,,False
250414479,250414479,15000.0,7422.19,2016-05-16T05:11:45,11.52,cheapfast.com,US,US,01,online_retail,08/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7577.81,,,,09,False,,,False
250414479,250414479,15000.0,7410.67,2016-05-17T05:11:36,157.35,cheapfast.com,US,US,08,online_retail,11/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7589.33,,,,05,False,,,False
250414479,250414479,15000.0,7253.32,2016-05-18T10:18:23,21.79,target.com,US,US,01,online_retail,05/2023,2014-01-14,2014-01-14,957,957,3674,REVERSAL,False,,7746.68,,,,09,False,,,False
250414479,250414479,15000.0,7275.11,2016-05-19T11:52:59,235.98,cheapfast.com,US,US,08,online_retail,06/2025,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7724.89,,,,05,False,,,False
250414479,250414479,15000.0,7039.13,2016-05-21T23:33:11,44.79,cheapfast.com,US,US,01,online_retail,05/2029,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,7960.87,,,,02,False,,,False
250414479,250414479,15000.0,6994.34,2016-05-23T16:06:17,465.77,staples.com,US,US,01,online_retail,04/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8005.66,,,,09,False,,,False
250414479,250414479,15000.0,6528.57,2016-05-24T00:16:58,8.97,oldnavy.com,US,US,01,online_retail,06/2021,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8471.43,,,,02,False,,,False
250414479,250414479,15000.0,6519.6,2016-05-24T00:50:41,207.97,target.com,US,US,01,online_retail,02/2032,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8480.4,,,,09,False,,,False
250414479,250414479,15000.0,6311.63,2016-05-24T09:54:45,118.56,South Steakhouse #485411,US,US,01,food,11/2025,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8688.37,,,,05,False,,,False
250414479,250414479,15000.0,6193.07,2016-05-24T16:57:41,50.5,discount.com,US,US,01,online_retail,10/2023,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8806.93,,,,05,False,,,False
250414479,250414479,15000.0,6142.57,2016-05-26T20:58:31,43.63,alibaba.com,US,US,08,online_retail,03/2029,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8857.43,,,,09,False,,,False
250414479,250414479,15000.0,6098.94,2016-05-27T01:05:26,192.66,target.com,US,US,01,online_retail,01/2024,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,8901.06,,,,02,False,,,False
250414479,250414479,15000.0,5906.28,2016-05-27T09:55:06,289.77,ebay.com,US,US,08,online_retail,07/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9093.72,,,,05,False,,,False
250414479,250414479,15000.0,5616.51,2016-05-27T10:17:08,271.49,discount.com,US,US,01,online_retail,12/2029,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9383.49,,,,09,False,,,False
250414479,250414479,15000.0,5345.02,2016-05-28T19:27:54,114.93,ebay.com,US,US,01,online_retail,07/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9654.98,,,,05,False,,,False
250414479,250414479,15000.0,5255.09,2016-06-01T22:01:36,188.39,sears.com,US,US,01,online_retail,08/2030,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9744.91,,,,05,False,,,False
250414479,250414479,15000.0,5066.7,2016-06-02T08:12:48,3.41,alibaba.com,US,US,01,online_retail,07/2028,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9933.3,,,,02,False,,,False
250414479,250414479,15000.0,5063.29,2016-06-03T08:26:09,63.22,ebay.com,US,US,01,online_retail,02/2022,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9936.71,,,,02,False,,,False
250414479,250414479,15000.0,5000.07,2016-06-04T00:24:52,84.18,gap.com,US,US,01,online_retail,12/2027,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,9999.93,,,,02,False,,,False
250414479,250414479,15000.0,4915.89,2016-06-06T00:32:53,53.03,amazon.com,US,US,01,online_retail,11/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10084.11,,,,80,False,,,False
250414479,250414479,15000.0,4862.86,2016-06-06T10:58:31,19.77,sears.com,US,US,01,online_retail,07/2021,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10137.14,,,,05,False,,,False
250414479,250414479,15000.0,4843.09,2016-06-07T16:48:21,85.29,apple.com,US,US,08,online_retail,07/2030,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10156.91,,,,05,False,,,False
250414479,250414479,15000.0,4757.8,2016-06-08T08:56:42,240.15,walmart.com,US,US,01,online_retail,06/2028,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10242.2,,,,02,False,,,False
250414479,250414479,15000.0,4517.65,2016-06-09T10:25:28,41.52,oldnavy.com,US,US,01,online_retail,07/2021,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10482.35,,,,09,False,,,False
250414479,250414479,15000.0,4476.13,2016-06-09T10:28:06,41.52,oldnavy.com,US,US,01,online_retail,07/2021,2014-01-14,2014-01-14,957,957,3674,REVERSAL,False,,10523.87,,,,09,False,,,False
250414479,250414479,15000.0,4517.65,2016-06-09T12:39:50,61.75,discount.com,US,US,01,online_retail,04/2023,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10482.35,,,,05,False,,,False
250414479,250414479,15000.0,4455.9,2016-06-10T08:25:13,191.81,staples.com,US,US,01,online_retail,10/2031,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10544.1,,,,02,False,,,False
250414479,250414479,15000.0,4264.09,2016-06-10T18:31:13,8.62,gap.com,US,US,08,online_retail,03/2023,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10735.91,,,,09,False,,,False
250414479,250414479,15000.0,4255.47,2016-06-10T18:33:55,8.62,gap.com,US,US,08,online_retail,03/2023,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10744.53,,,,09,False,,,False
250414479,250414479,15000.0,4246.85,2016-06-13T01:01:46,96.03,oldnavy.com,US,US,01,online_retail,07/2021,2014-01-14,2014-01-14,957,927,3674,PURCHASE,False,,10753.15,,,,09,False,,,False
250414479,250414479,15000.0,4150.82,2016-06-16T10:35:56,19.09,staples.com,US,US,08,online_retail,01/2026,2014-01-14,2014-01-14,957,957,3674,PURCHASE,False,,10849.18,,,,09,False,,,False
