accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posEntryMode,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
909656523,909656523,2500.0,546.95,2016-01-30T11:10:36,91.35,amazon.com,PR,PR,01,online_retail,08/2024,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1953.05,,,,09,False,,,False,False
909656523,909656523,2500.0,455.6,2016-01-30T16:29:41,90.54,ebay.com,US,US,01,online_retail,05/2022,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2044.4,,,,05,False,,,False,False
909656523,909656523,2500.0,2500.0,2016-02-02T00:31:38,618.97,discount.com,US,US,08,online_retail,01/2031,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,0.0,,,,05,False,,,False,False
909656523,909656523,2500.0,1881.03,2016-02-03T11:07:29,255.19,walmart.com,US,US,01,online_retail,01/2029,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,618.97,,,,02,False,,,False,False
909656523,909656523,2500.0,1625.84,2016-02-05T01:47:01,32.53,gap.com,US,US,01,online_retail,01/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,874.16,,,,09,False,,,False,False
909656523,909656523,2500.0,1593.31,2016-02-05T11:11:10,138.94,target.com,US,US,01,online_retail,12/2020,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,906.69,,,,02,False,,,False,False
909656523,909656523,2500.0,1454.37,2016-02-05T19:46:18,146.34,alibaba.com,US,US,01,online_retail,09/2030,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1045.63,,,,09,False,,,False,False
909656523,909656523,2500.0,1308.03,2016-02-06T21:11:04,105.69,staples.com,US,US,01,online_retail,05/2024,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1191.97,,,,09,False,,,False,False
909656523,909656523,2500.0,1202.34,2016-02-08T02:21:08,12.68,cheapfast.com,US,US,08,online_retail,07/2023,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1297.66,,,,09,False,,,False,False
909656523,909656523,2500.0,1189.66,2016-02-08T02:48:32,444.81,ebay.com,US,US,01,online_retail,09/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1310.34,,,,09,False,,,False,False
909656523,909656523,2500.0,744.85,2016-02-08T09:43:01,136.79,gap.com,US,US,08,online_retail,04/2021,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1755.15,,,,05,False,,,False,False
909656523,909656523,2500.0,608.06,2016-02-08T23:26:06,7.44,target.com,US,US,01,online_retail,06/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1891.94,,,,05,False,,,False,False
909656523,909656523,2500.0,600.62,2016-02-09T10:38:44,19.75,alibaba.com,US,US,01,online_retail,06/2027,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1899.38,,,,09,False,,,False,False
909656523,909656523,2500.0,580.87,2016-02-09T13:48:58,109.69,amazon.com,US,US,08,online_retail,12/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1919.13,,,,05,False,,,False,False
909656523,909656523,2500.0,471.18,2016-02-10T22:25:47,29.11,alibaba.com,US,US,01,online_retail,05/2022,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2028.82,,,,09,False,,,False,False
909656523,909656523,2500.0,442.07,2016-02-11T03:56:22,22.78,sears.com,US,US,01,online_retail,04/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2057.93,,,,05,False,,,False,False
909656523,909656523,2500.0,419.29,2016-02-12T01:53:15,57.13,cheapfast.com,US,US,01,online_retail,10/2027,2015-08-08,2015-08-08,404,404,8470,REVERSAL,,2080.71,,,,02,False,,,False,False
909656523,909656523,2500.0,476.42,2016-02-12T16:56:51,11.92,alibaba.com,US,US,01,online_retail,07/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2023.58,,,,05,False,,,False,False
909656523,909656523,2500.0,464.5,2016-02-12T22:59:43,94.19,amazon.com,US,US,01,online_retail,02/2033,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2035.5,,,,02,False,,,False,False
909656523,909656523,2500.0,370.31,2016-02-12T23:16:20,62.79,staples.com,US,US,01,online_retail,02/2032,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2129.69,,,,02,False,,,False,False
909656523,909656523,2500.0,307.52,2016-02-15T01:50:37,132.69,target.com,US,US,01,online_retail,09/2031,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2192.48,,,,09,False,,,False,False
909656523,909656523,2500.0,174.83,2016-02-15T09:59:04,274.1,cheapfast.com,US,US,01,online_retail,08/2031,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2325.17,,,,05,False,,,False,False
909656523,909656523,2500.0,1488.69,2016-02-15T13:58:01,206.69,EZ Putt Putt #804489,US,US,08,entertainment,12/2023,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1011.31,,,,05,True,,,False,False
909656523,909656523,2500.0,1282.0,2016-02-15T15:55:17,28.62,sears.com,,US,01,online_retail,01/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1218.0,,,,02,False,,,False,False
909656523,909656523,2500.0,1253.38,2016-02-16T02:01:40,79.78,ebay.com,US,US,01,online_retail,04/2021,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1246.62,,,,05,False,,,False,False
909656523,909656523,2500.0,1173.6,2016-02-16T08:57:06,22.84,alibaba.com,US,US,01,online_retail,12/2020,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1326.4,,,,02,False,,,False,False
909656523,909656523,2500.0,1150.76,2016-02-16T13:33:15,82.69,staples.com,US,US,01,online_retail,12/2029,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1349.24,,,,02,False,,,False,False
909656523,909656523,2500.0,1068.07,2016-02-18T06:08:51,321.61,apple.com,US,US,01,online_retail,03/2020,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1431.93,,,,05,False,,,False,False
909656523,909656523,2500.0,746.46,2016-02-18T23:04:41,369.17,amazon.com,US,US,01,online_retail,09/2031,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1753.54,,,,80,False,,,False,False
909656523,909656523,2500.0,377.29,2016-02-22T10:51:54,41.9,staples.com,US,US,01,online_retail,12/2019,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2122.71,,,,05,False,,,False,False
909656523,909656523,2500.0,335.39,2016-02-23T05:46:11,547.24,apple.com,US,US,01,online_retail,02/2025,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2164.61,,,,09,False,,,False,False
909656523,909656523,2500.0,427.83,2016-02-23T05:48:46,547.24,apple.com,US,US,01,online_retail,02/2025,2015-08-08,2015-08-08,404,404,8470,REVERSAL,,2072.17,,,,09,False,,,False,False
909656523,909656523,2500.0,975.07,2016-02-23T15:29:23,196.07,cheapfast.com,US,US,01,online_retail,04/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1524.93,,,,09,False,,,False,False
909656523,909656523,2500.0,779.0,2016-02-24T18:07:54,15.44,amazon.com,US,US,01,online_retail,03/2033,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1721.0,,,,09,False,,,False,False
909656523,909656523,2500.0,763.56,2016-02-25T16:16:39,296.47,target.com,US,US,01,online_retail,11/2025,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1736.44,,,,09,False,,,False,False
909656523,909656523,2500.0,467.09,2016-02-26T08:25:36,121.97,alibaba.com,US,US,01,online_retail,06/2029,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2032.91,,,,05,False,,,False,False
909656523,909656523,2500.0,345.12,2016-02-27T23:09:44,72.05,sears.com,US,US,01,online_retail,04/2029,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2154.88,,,,05,False,,,False,False
909656523,909656523,2500.0,273.07,2016-02-28T22:44:45,205.03,oldnavy.com,US,US,01,online_retail,08/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2226.93,,,,09,False,,,False,False
909656523,909656523,2500.0,2500.0,2016-03-01T09:52:13,242.97,oldnavy.com,US,US,01,online_retail,11/2029,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,0.0,,,,05,False,,,False,False
909656523,909656523,2500.0,2257.03,2016-03-02T14:29:29,180.15,alibaba.com,US,US,01,online_retail,03/2033,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,242.97,,,,05,False,,,False,False
909656523,909656523,2500.0,2076.88,2016-03-03T08:44:03,52.52,staples.com,US,US,08,online_retail,11/2027,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,423.12,,,,90,False,,,False,False
909656523,909656523,2500.0,2024.36,2016-03-04T03:27:45,107.64,walmart.com,US,US,01,online_retail,11/2023,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,475.64,,,,02,False,,,False,False
909656523,909656523,2500.0,1916.72,2016-03-04T13:53:21,296.47,target.com,US,US,01,online_retail,11/2025,2015-08-08,2015-08-08,404,404,8470,REVERSAL,,583.28,,,,09,False,,,False,False
909656523,909656523,2500.0,2213.19,2016-03-05T22:15:56,5.76,apple.com,US,US,01,online_retail,05/2031,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,286.81,,,,09,False,,,False,False
909656523,909656523,2500.0,2207.43,2016-03-08T08:36:28,193.27,ebay.com,US,US,01,online_retail,02/2030,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,292.57,,,,05,False,,,False,False
909656523,909656523,2500.0,2014.16,2016-03-08T13:58:09,193.98,discount.com,US,US,01,online_retail,06/2030,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,485.84,,,,02,False,,,False,False
909656523,909656523,2500.0,1820.18,2016-03-09T21:27:45,25.25,walmart.com,US,US,01,online_retail,10/2030,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,679.82,,,,02,False,,,False,False
909656523,909656523,2500.0,1794.93,2016-03-10T18:34:23,89.59,gap.com,US,US,01,online_retail,03/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,705.07,,,,09,False,,,False,False
909656523,909656523,2500.0,1705.34,2016-03-11T03:40:37,241.46,cheapfast.com,,US,01,online_retail,06/2022,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,794.66,,,,09,False,,,False,False
909656523,909656523,2500.0,1463.88,2016-03-12T22:05:40,191.92,gap.com,US,US,08,online_retail,05/2033,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1036.12,,,,02,False,,,False,False
909656523,909656523,2500.0,1271.96,2016-03-13T17:03:54,131.13,target.com,US,US,01,online_retail,06/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1228.04,,,,02,False,,,False,False
909656523,909656523,2500.0,1140.83,2016-03-14T12:37:59,159.06,walmart.com,US,US,01,online_retail,06/2021,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1359.17,,,,02,False,,,False,False
909656523,909656523,2500.0,981.77,2016-03-15T14:50:50,138.15,staples.com,US,US,01,online_retail,08/2024,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1518.23,,,,09,False,,,False,False
909656523,909656523,2500.0,843.62,2016-03-15T14:52:48,138.15,staples.com,US,US,01,online_retail,08/2024,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1656.38,,,,09,False,,,False,False
909656523,909656523,2500.0,705.47,2016-03-16T01:43:30,9.88,amazon.com,US,US,08,online_retail,07/2031,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1794.53,,,,09,False,,,False,False
909656523,909656523,2500.0,695.59,2016-03-16T10:03:52,120.57,discount.com,US,US,01,online_retail,10/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1804.41,,,,05,False,,,False,False
909656523,909656523,2500.0,575.02,2016-03-17T06:28:46,75.42,discount.com,US,US,01,online_retail,10/2023,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1924.98,,,,05,False,,,False,False
909656523,909656523,2500.0,499.6,2016-03-17T22:36:50,7.79,alibaba.com,US,US,08,online_retail,12/2030,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2000.4,,,,05,False,,,False,False
909656523,909656523,2500.0,491.81,2016-03-18T21:35:58,214.04,EZ Putt Putt #503815,US,US,08,entertainment,02/2029,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2008.19,,,,02,True,,,False,False
909656523,909656523,2500.0,277.77,2016-03-19T07:25:26,189.48,sears.com,US,US,01,online_retail,08/2030,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2222.23,,,,05,False,,,False,False
909656523,909656523,2500.0,1688.62,2016-03-19T08:15:30,310.97,staples.com,US,US,01,online_retail,08/2023,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,811.38,,,,09,False,,,False,False
909656523,909656523,2500.0,1377.65,2016-03-19T14:13:09,92.42,gap.com,US,US,01,online_retail,03/2023,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1122.35,,,,05,False,,,False,False
909656523,909656523,2500.0,1285.23,2016-03-19T16:59:12,31.22,staples.com,US,US,08,online_retail,04/2025,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1214.77,,,,05,False,,,False,False
909656523,909656523,2500.0,1254.01,2016-03-21T23:12:15,152.81,oldnavy.com,US,US,01,online_retail,10/2022,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1245.99,,,,09,False,,,False,False
909656523,909656523,2500.0,1101.2,2016-03-22T01:19:18,93.97,cheapfast.com,US,US,08,online_retail,03/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1398.8,,,,02,False,,,False,False
909656523,909656523,2500.0,1007.23,2016-03-22T06:48:30,61.49,AMC #74121,US,US,01,entertainment,08/2031,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1492.77,,,,05,True,,,False,False
909656523,909656523,2500.0,945.74,2016-03-23T18:36:55,33.8,apple.com,US,US,01,online_retail,01/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1554.26,,,,09,False,,,False,False
909656523,909656523,2500.0,911.94,2016-03-24T00:20:17,462.86,apple.com,US,US,01,online_retail,01/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1588.06,,,,05,False,,,False,False
909656523,909656523,2500.0,449.08,2016-03-24T05:00:12,100.92,walmart.com,US,US,01,online_retail,02/2025,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2050.92,,,,09,False,,,False,False
909656523,909656523,2500.0,348.16,2016-03-24T12:58:45,400.82,amazon.com,US,US,01,online_retail,01/2021,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2151.84,,,,05,False,,,False,False
909656523,909656523,2500.0,459.14,2016-03-25T07:49:54,269.08,staples.com,US,US,01,online_retail,07/2032,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2040.86,,,,05,False,,,False,False
909656523,909656523,2500.0,190.06,2016-03-27T11:49:40,268.75,discount.com,US,US,01,online_retail,05/2032,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,2309.94,,,,80,False,,,False,False
909656523,909656523,2500.0,1761.35,2016-03-27T23:22:20,20.22,cheapfast.com,US,US,08,online_retail,12/2023,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,738.65,,,,09,False,,,False,False
909656523,909656523,2500.0,1741.13,2016-03-28T01:11:01,216.91,amazon.com,US,US,01,online_retail,01/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,758.87,,,,05,False,,,False,False
909656523,909656523,2500.0,1524.22,2016-03-28T18:28:10,41.54,alibaba.com,US,US,01,online_retail,04/2022,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,975.78,,,,02,False,,,False,False
909656523,909656523,2500.0,1482.68,2016-03-28T21:49:13,52.78,cheapfast.com,US,US,01,online_retail,01/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1017.32,,,,09,False,,,False,False
909656523,909656523,2500.0,1429.9,2016-03-29T14:15:36,115.45,oldnavy.com,US,US,01,online_retail,02/2028,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1070.1,,,,05,False,,,False,False
909656523,909656523,2500.0,1314.45,2016-03-30T01:16:44,143.59,gap.com,US,US,01,online_retail,02/2027,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1185.55,,,,05,False,,,False,False
909656523,909656523,2500.0,1170.86,2016-03-31T09:46:15,20.34,apple.com,US,US,01,online_retail,10/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,1329.14,,,,02,False,,,False,False
909656523,909656523,2500.0,2500.0,2016-04-02T02:52:06,0.0,oldnavy.com,US,US,01,online_retail,10/2022,2015-08-08,2015-08-08,404,404,8470,ADDRESS_VERIFICATION,,0.0,,,,02,False,,,False,False
909656523,909656523,2500.0,2500.0,2016-04-02T13:00:39,195.77,ebay.com,US,US,01,online_retail,02/2027,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,0.0,,,,09,False,,,False,False
909656523,909656523,2500.0,2304.23,2016-04-02T13:03:03,195.77,ebay.com,US,US,01,online_retail,02/2027,2015-08-08,2015-08-08,404,404,8470,REVERSAL,,195.77,,,,09,False,,,False,False
909656523,909656523,2500.0,2500.0,2016-04-03T00:19:59,109.87,cheapfast.com,US,US,08,online_retail,04/2022,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,0.0,,,,05,False,,,False,False
909656523,909656523,2500.0,2390.13,2016-04-05T11:01:48,103.96,oldnavy.com,US,US,08,online_retail,10/2032,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,109.87,,,,02,False,,,False,False
909656523,909656523,2500.0,2286.17,2016-04-05T21:38:24,126.13,staples.com,US,US,01,online_retail,08/2031,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,213.83,,,,02,False,,,False,False
909656523,909656523,2500.0,2160.04,2016-04-06T13:51:29,0.0,alibaba.com,US,US,01,online_retail,06/2020,2015-08-08,2015-08-08,404,404,8470,ADDRESS_VERIFICATION,,339.96,,,,05,False,,,False,False
909656523,909656523,2500.0,2160.04,2016-04-06T23:34:42,35.15,staples.com,US,US,08,online_retail,09/2026,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,339.96,,,,05,False,,,False,False
909656523,909656523,2500.0,2124.89,2016-04-07T06:43:12,236.57,cheapfast.com,US,US,01,online_retail,01/2032,2015-08-08,2015-08-08,404,404,8470,PURCHASE,,375.11,,,,05,False,,,False,False
