accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,transactionType,isFraud
389689267,389689267,10000.0,10000.0,2016-03-01T04:25:03,239.91,apple.com,US,US,02,01,online_retail,08/2023,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9760.09,2016-03-01T04:26:15,239.91,apple.com,US,US,02,01,online_retail,08/2023,2003-11-16,2003-11-16,110,110,8309,,239.91,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9520.18,2016-03-01T04:28:20,239.91,apple.com,US,US,02,01,online_retail,08/2023,2003-11-16,2003-11-16,110,110,8309,,479.82,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9280.27,2016-03-03T02:17:00,94.57,Next Day Online Services,US,US,02,01,online_gifts,06/2030,2003-11-16,2003-11-16,110,110,8309,,719.73,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9185.7,2016-03-04T12:17:23,8.5,Fresh Online Services,US,US,05,01,online_gifts,06/2029,2003-11-16,2003-11-16,110,110,8309,,814.3,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9177.2,2016-03-10T13:29:55,288.83,oldnavy.com,US,US,02,08,online_retail,03/2033,2003-11-16,2003-11-16,110,110,8309,,822.8,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,8888.37,2016-03-15T00:31:25,53.26,gap.com,US,US,02,01,online_retail,08/2031,2003-11-16,2003-11-16,110,110,8309,,1111.63,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,10000.0,2016-04-14T09:31:22,20.1,Blue Mountain eCards,US,US,05,01,online_gifts,05/2020,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9979.9,2016-04-21T02:39:02,8.29,Fresh eCards,US,US,05,01,online_gifts,08/2029,2003-11-16,2003-11-16,110,110,8309,,20.1,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9971.61,2016-04-22T20:37:03,60.82,Fresh Flowers,US,US,02,01,online_gifts,04/2027,2003-11-16,2003-11-16,110,110,8309,,28.39,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9910.79,2016-04-23T07:52:04,279.85,oldnavy.com,US,US,09,01,online_retail,12/2023,2003-11-16,2003-11-16,110,110,8309,,89.21,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9630.94,2016-04-27T07:58:49,0.0,Next Day Online Services,US,US,05,01,online_gifts,10/2027,2003-11-16,2003-11-16,110,110,8309,,369.06,,,,False,,,False,ADDRESS_VERIFICATION,False
389689267,389689267,10000.0,10000.0,2016-05-07T22:17:21,21.28,discount.com,US,US,05,01,online_retail,11/2024,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9978.72,2016-05-09T03:20:50,148.61,Fresh eCards,US,US,05,01,online_gifts,03/2029,2003-11-16,2003-11-16,110,110,8309,,21.28,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9830.11,2016-05-09T03:22:49,148.61,Fresh eCards,US,US,05,01,online_gifts,03/2029,2003-11-16,2003-11-16,110,110,8309,,169.89,,,,False,,,False,REVERSAL,False
389689267,389689267,10000.0,9978.72,2016-05-10T00:01:22,1.81,Next Day eCards,US,US,05,08,online_gifts,06/2031,2003-11-16,2003-11-16,110,110,8309,,21.28,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9976.91,2016-05-30T11:01:04,208.89,Next Day eCards,US,US,02,01,online_gifts,08/2027,2003-11-16,2003-11-16,110,110,8309,,23.09,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9768.02,2016-05-31T22:01:33,570.68,Next Day Online Services,US,US,02,01,online_gifts,10/2026,2003-11-16,2003-11-16,110,110,8309,,231.98,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,10000.0,2016-06-01T17:21:41,253.64,Fresh Flowers,US,US,05,01,online_gifts,08/2029,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9746.36,2016-06-02T22:21:28,455.92,Blue Mountain eCards,US,US,05,01,online_gifts,07/2028,2003-11-16,2003-11-16,110,110,8309,,253.64,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9290.44,2016-06-03T13:29:54,23.53,Blue Mountain Online Services,US,US,02,01,online_gifts,02/2022,2003-11-16,2003-11-16,110,110,8309,,709.56,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9266.91,2016-06-04T08:58:50,73.28,Next Day eCards,US,US,05,01,online_gifts,10/2020,2003-11-16,2003-11-16,110,110,8309,,733.09,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9193.63,2016-06-12T07:38:06,38.11,Blue Mountain Online Services,US,US,05,08,online_gifts,04/2031,2003-11-16,2003-11-16,110,110,8309,,806.37,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9155.52,2016-06-15T08:38:04,12.76,cheapfast.com,US,US,05,01,online_retail,12/2020,2003-11-16,2003-11-16,110,110,8309,,844.48,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9142.76,2016-06-22T21:56:07,208.89,Next Day eCards,US,US,02,01,online_gifts,08/2027,2003-11-16,2003-11-16,110,110,8309,,857.24,,,,False,,,False,REVERSAL,False
389689267,389689267,10000.0,9351.65,2016-06-23T10:24:17,35.63,alibaba.com,US,US,09,01,online_retail,10/2023,2003-11-16,2003-11-16,110,110,8309,,648.35,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9316.02,2016-06-24T11:12:15,214.37,Blue Mountain eCards,US,US,05,08,online_gifts,01/2022,2003-11-16,2003-11-16,110,110,8309,,683.98,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9101.65,2016-06-25T01:33:24,333.41,ebay.com,US,US,02,01,online_retail,01/2021,2003-11-16,2003-11-16,110,110,8309,,898.35,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,8768.24,2016-06-25T20:17:19,95.09,Blue Mountain eCards,US,US,05,01,online_gifts,07/2029,2003-11-16,2003-11-16,110,110,8309,,1231.76,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,10000.0,2016-07-01T07:25:34,98.17,Mobile eCards,US,US,05,01,online_gifts,05/2033,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9901.83,2016-07-01T16:15:03,62.33,amazon.com,US,US,05,01,online_retail,08/2032,2003-11-16,2003-11-16,110,110,8309,,98.17,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9839.5,2016-07-10T17:14:38,187.54,Fresh Online Services,US,US,02,01,online_gifts,07/2022,2003-11-16,2003-11-16,110,110,8309,,160.5,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9651.96,2016-07-10T17:17:26,187.54,Fresh Online Services,US,US,02,01,online_gifts,07/2022,2003-11-16,2003-11-16,110,110,8309,,348.04,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9464.42,2016-07-24T05:29:12,158.96,Fresh Online Services,US,US,02,01,online_gifts,08/2022,2003-11-16,2003-11-16,110,110,8309,,535.58,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9305.46,2016-07-24T17:00:41,110.48,Blue Mountain eCards,US,US,05,01,online_gifts,03/2029,2003-11-16,2003-11-16,110,110,8309,,694.54,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9194.98,2016-07-27T19:56:17,24.36,Fresh eCards,US,US,02,01,online_gifts,01/2033,2003-11-16,2003-11-16,110,110,8309,,805.02,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9170.62,2016-07-31T12:19:37,22.19,Blue Mountain Online Services,US,US,05,01,online_gifts,02/2024,2003-11-16,2003-11-16,110,110,8309,,829.38,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,10000.0,2016-08-01T08:16:07,48.79,Fresh Online Services,US,US,09,01,online_gifts,05/2021,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9951.21,2016-08-02T14:23:40,100.86,Fresh Flowers,US,US,09,01,online_gifts,10/2030,2003-11-16,2003-11-16,110,110,8309,,48.79,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9850.35,2016-08-08T12:45:08,18.08,Blue Mountain Online Services,US,US,09,01,online_gifts,10/2024,2003-11-16,2003-11-16,110,110,8309,,149.65,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9832.27,2016-08-11T18:58:46,10.52,target.com,US,US,05,08,online_retail,04/2032,2003-11-16,2003-11-16,110,110,8309,,167.73,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9821.75,2016-08-16T17:48:49,111.71,Mobile eCards,US,US,02,01,online_gifts,02/2029,2003-11-16,2003-11-16,110,110,8309,,178.25,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9710.04,2016-08-19T23:55:45,20.46,Mobile eCards,US,US,09,01,online_gifts,01/2023,2003-11-16,2003-11-16,110,110,8309,,289.96,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9689.58,2016-08-20T02:24:00,112.03,Fresh eCards,US,US,05,01,online_gifts,08/2026,2003-11-16,2003-11-16,110,110,8309,,310.42,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9577.55,2016-08-28T10:58:49,1105.99,Fresh eCards,US,US,09,08,online_gifts,12/2024,2003-11-16,2003-11-16,110,110,8309,,422.45,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,8471.56,2016-08-30T06:04:13,48.38,apple.com,US,US,05,01,online_retail,02/2030,2003-11-16,2003-11-16,110,110,8309,,1528.44,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,10000.0,2016-09-08T20:51:28,129.95,Blue Mountain Online Services,US,US,02,08,online_gifts,10/2024,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9870.05,2016-09-15T06:57:40,382.22,Next Day Online Services,US,US,02,01,online_gifts,11/2028,2003-11-16,2003-11-16,110,110,8309,,129.95,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9487.83,2016-09-15T13:36:34,160.07,Mobile eCards,US,US,05,01,online_gifts,06/2023,2003-11-16,2003-11-16,110,110,8309,,512.17,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9327.76,2016-09-20T11:35:29,110.05,Blue Mountain eCards,US,US,02,01,online_gifts,07/2025,2003-11-16,2003-11-16,110,110,8309,,672.24,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9217.71,2016-09-23T06:43:26,4.96,Apple iTunes,US,US,09,08,mobileapps,02/2027,2003-11-16,2003-11-16,110,110,8309,,782.29,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,10000.0,2016-10-06T12:55:47,177.37,Fresh Flowers,US,US,02,08,online_gifts,01/2028,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9822.63,2016-10-07T15:56:43,269.26,sears.com,US,US,09,01,online_retail,08/2023,2003-11-16,2003-11-16,110,110,8309,,177.37,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9553.37,2016-10-10T20:16:35,250.55,Next Day Online Services,US,US,02,01,online_gifts,05/2031,2003-11-16,2003-11-16,110,110,8309,,446.63,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9302.82,2016-10-11T07:56:23,27.13,Fresh Online Services,US,US,05,01,online_gifts,12/2020,2003-11-16,2003-11-16,110,110,8309,,697.18,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9275.69,2016-10-18T11:29:59,9.28,Fresh Flowers,US,US,02,01,online_gifts,03/2022,2003-11-16,2003-11-16,110,110,8309,,724.31,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9266.41,2016-10-18T18:19:05,111.52,Fresh Flowers,US,US,05,01,online_gifts,10/2022,2003-11-16,2003-11-16,110,110,8309,,733.59,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9154.89,2016-10-23T08:26:25,147.1,Fresh Online Services,US,US,05,08,online_gifts,12/2030,2003-11-16,2003-11-16,110,110,8309,,845.11,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9007.79,2016-10-24T04:05:11,4.96,Apple iTunes,US,US,09,08,mobileapps,02/2027,2003-11-16,2003-11-16,110,110,8309,,992.21,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,10000.0,2016-11-03T00:52:28,36.95,Next Day eCards,US,US,05,01,online_gifts,04/2021,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9963.05,2016-11-07T19:43:21,175.6,Fresh Flowers,US,US,09,01,online_gifts,11/2032,2003-11-16,2003-11-16,110,110,8309,,36.95,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9787.45,2016-11-08T20:17:34,175.6,Fresh Flowers,US,US,09,01,online_gifts,11/2032,2003-11-16,2003-11-16,110,110,8309,,212.55,,,,False,,,False,REVERSAL,False
389689267,389689267,10000.0,9963.05,2016-11-12T23:44:18,296.78,Blue Mountain Online Services,US,US,05,01,online_gifts,04/2030,2003-11-16,2003-11-16,110,110,8309,,36.95,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9666.27,2016-11-18T15:13:09,5.15,Next Day Online Services,US,US,09,01,online_gifts,07/2026,2003-11-16,2003-11-16,110,110,8309,,333.73,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9661.12,2016-11-23T15:19:57,4.96,Apple iTunes,US,US,09,08,mobileapps,02/2027,2003-11-16,2003-11-16,110,110,8309,,338.88,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9656.16,2016-11-25T00:36:05,252.41,Next Day eCards,US,US,90,01,online_gifts,04/2031,2003-11-16,2003-11-16,110,110,8309,,343.84,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9403.75,2016-11-26T08:04:14,165.63,sears.com,US,US,02,01,online_retail,09/2025,2003-11-16,2003-11-16,110,110,8309,,596.25,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,10000.0,2016-12-04T05:35:47,110.58,Fresh eCards,US,US,09,01,online_gifts,05/2033,2003-11-16,2003-11-16,110,110,8309,,0.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9889.42,2016-12-05T11:19:22,419.2,Fresh Flowers,US,US,02,01,online_gifts,03/2026,2003-11-16,2003-11-16,110,110,8309,,110.58,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9470.22,2016-12-16T01:46:20,102.88,Mobile eCards,US,US,09,01,online_gifts,05/2028,2003-11-16,2003-11-16,110,110,8309,,529.78,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9367.34,2016-12-21T12:29:30,25.34,Blue Mountain Online Services,US,US,05,08,online_gifts,12/2031,2003-11-16,2003-11-16,110,110,8309,,632.66,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9342.0,2016-12-22T15:16:21,128.24,Fresh eCards,US,US,02,01,online_gifts,07/2031,2003-11-16,2003-11-16,110,110,8309,,658.0,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9213.76,2016-12-25T13:33:07,4.96,Apple iTunes,US,US,09,08,mobileapps,02/2027,2003-11-16,2003-11-16,110,110,8309,,786.24,,,,False,,,False,PURCHASE,False
389689267,389689267,10000.0,9208.8,2016-12-26T21:23:22,30.39,Fresh eCards,US,US,80,01,online_gifts,08/2029,2003-11-16,2003-11-16,110,110,8309,,791.2,,,,False,,,False,PURCHASE,False
