accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posEntryMode,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
472918481,472918481,15000.0,15000.0,2016-08-02T00:44:15,246.0,alibaba.com,US,US,08,online_retail,09/2030,2015-04-08,2015-04-08,703,703,3961,PURCHASE,,0.0,,,,05,False,,,False,False
472918481,472918481,15000.0,14754.0,2016-08-04T05:38:27,70.83,cheapfast.com,US,US,01,online_retail,02/2028,2015-04-08,2015-04-08,262,262,6632,PURCHASE,,246.0,,,,09,False,,,False,False
472918481,472918481,15000.0,14683.17,2016-08-10T14:19:53,288.54,cheapfast.com,US,US,01,online_retail,05/2029,2015-04-08,2015-04-08,703,703,3961,PURCHASE,,316.83,,,,05,False,,,False,False
472918481,472918481,15000.0,14394.63,2016-08-10T15:39:31,20.74,gap.com,US,US,08,online_retail,05/2020,2015-04-08,2015-04-08,262,262,6632,PURCHASE,,605.37,,,,05,False,,,False,False
472918481,472918481,15000.0,14373.89,2016-08-10T22:39:30,256.53,Universe Massage #371648,US,US,01,personal care,05/2028,2015-04-08,2015-04-08,262,262,6632,PURCHASE,,626.11,,,,05,True,,,False,False
472918481,472918481,15000.0,14117.36,2016-08-13T01:37:22,137.94,Universe Massage #371648,US,US,01,personal care,05/2028,2015-04-08,2015-04-08,262,262,6632,REVERSAL,,882.64,,,,05,True,,,False,False
472918481,472918481,15000.0,14255.3,2016-08-16T00:02:43,83.87,Universe Massage #08680,US,US,01,personal care,12/2032,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,744.7,,,,02,True,,,False,False
472918481,472918481,15000.0,14171.43,2016-08-25T15:06:17,135.4,Rodeway Inn #874370,US,US,01,hotels,07/2028,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,828.57,,,,09,False,,,False,False
472918481,472918481,15000.0,14036.03,2016-08-28T08:31:57,212.39,alibaba.com,US,US,08,online_retail,01/2024,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,963.97,,,,09,False,,,False,False
472918481,472918481,15000.0,13823.64,2016-08-30T18:38:31,6.82,Play Store,US,US,01,mobileapps,04/2021,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,1176.36,,,,09,False,,,False,False
472918481,472918481,15000.0,15000.0,2016-09-05T08:07:36,116.03,ebay.com,US,US,01,online_retail,08/2023,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,0.0,,,,09,False,,,False,False
472918481,472918481,15000.0,14883.97,2016-09-10T11:52:38,158.53,53rd Massage,US,US,01,personal care,09/2027,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,116.03,,,,09,True,,,False,False
472918481,472918481,15000.0,14725.44,2016-09-12T02:29:49,7.07,oldnavy.com,US,US,01,online_retail,02/2028,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,274.56,,,,05,False,,,False,False
472918481,472918481,15000.0,14718.37,2016-09-12T14:23:52,133.44,Rodeway Inn #240656,US,US,08,hotels,12/2027,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,281.63,,,,02,True,,,False,False
472918481,472918481,15000.0,14584.93,2016-09-18T01:12:33,198.06,AMC #692956,US,US,08,entertainment,12/2027,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,415.07,,,,05,True,,,False,False
472918481,472918481,15000.0,14386.87,2016-09-27T00:52:07,256.23,cheapfast.com,US,US,08,online_retail,03/2032,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,613.13,,,,09,False,,,False,False
472918481,472918481,15000.0,14130.64,2016-09-29T19:21:33,6.82,Play Store,US,US,01,mobileapps,04/2021,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,869.36,,,,09,False,,,False,False
472918481,472918481,15000.0,15000.0,2016-10-02T09:04:58,78.66,Universe Massage #114220,US,US,99,personal care,10/2020,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,0.0,,,,05,True,,,False,False
472918481,472918481,15000.0,14921.34,2016-10-12T11:22:45,19.02,target.com,US,US,01,online_retail,06/2033,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,78.66,,,,05,False,,,False,False
472918481,472918481,15000.0,14902.32,2016-10-13T22:21:09,141.85,ebay.com,US,US,01,online_retail,08/2032,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,97.68,,,,09,False,,,False,False
472918481,472918481,15000.0,14760.47,2016-10-20T00:53:27,444.13,target.com,US,US,01,online_retail,09/2020,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,239.53,,,,09,False,,,False,False
472918481,472918481,15000.0,14316.34,2016-10-20T09:01:12,423.04,Hilton Hotels #89655,US,US,01,hotels,08/2025,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,683.66,,,,09,True,,,False,False
472918481,472918481,15000.0,13893.3,2016-10-21T18:00:13,21.3,staples.com,US,US,01,online_retail,09/2022,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1106.7,,,,09,False,,,False,False
472918481,472918481,15000.0,13872.0,2016-10-22T06:53:13,30.42,target.com,US,US,01,online_retail,07/2022,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,1128.0,,,,05,False,,,False,False
472918481,472918481,15000.0,13841.58,2016-10-23T14:31:36,0.0,discount.com,US,US,01,online_retail,04/2023,2015-04-08,2016-08-14,262,262,6632,ADDRESS_VERIFICATION,,1158.42,,,,09,False,,,False,False
472918481,472918481,15000.0,13841.58,2016-10-30T16:29:43,293.49,oldnavy.com,US,US,08,online_retail,07/2021,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1158.42,,,,02,False,,,False,False
472918481,472918481,15000.0,13548.09,2016-10-30T23:09:55,6.82,Play Store,US,US,01,mobileapps,04/2021,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,1451.91,,,,09,False,,,False,False
472918481,472918481,15000.0,15000.0,2016-11-02T02:03:30,11.09,walmart.com,US,US,01,online_retail,03/2020,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,0.0,,,,09,False,,,False,False
472918481,472918481,15000.0,14988.91,2016-11-03T08:54:06,21.99,discount.com,US,US,01,online_retail,06/2023,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,11.09,,,,09,False,,,False,False
472918481,472918481,15000.0,14966.92,2016-11-06T09:55:44,275.27,cheapfast.com,US,US,01,online_retail,06/2033,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,33.08,,,,09,False,,,False,False
472918481,472918481,15000.0,14691.65,2016-11-07T20:17:21,381.14,staples.com,US,US,01,online_retail,07/2030,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,308.35,,,,09,False,,,False,False
472918481,472918481,15000.0,14310.51,2016-11-15T09:06:36,271.26,Quizno's #473808,US,US,01,fastfood,08/2025,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,689.49,,,,09,True,,,False,False
472918481,472918481,15000.0,14039.25,2016-11-16T03:38:30,40.33,apple.com,US,US,08,online_retail,06/2026,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,960.75,,,,05,False,,,False,False
472918481,472918481,15000.0,13998.92,2016-11-17T14:18:48,241.82,Rodeway Inn #693706,US,US,01,hotels,09/2032,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1001.08,,,,02,False,,,False,False
472918481,472918481,15000.0,13757.1,2016-11-17T20:37:45,80.56,West End Massage,US,US,08,personal care,12/2032,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1242.9,,,,09,True,,,False,False
472918481,472918481,15000.0,13676.54,2016-11-28T11:47:58,106.26,discount.com,US,US,01,online_retail,01/2032,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1323.46,,,,05,False,,,False,False
472918481,472918481,15000.0,13570.28,2016-11-30T08:50:58,102.56,staples.com,US,US,01,online_retail,03/2022,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1429.72,,,,09,False,,,False,False
472918481,472918481,15000.0,15000.0,2016-12-01T00:34:01,6.82,Play Store,US,US,01,mobileapps,04/2021,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,0.0,,,,09,False,,,False,False
472918481,472918481,15000.0,14993.18,2016-12-01T22:39:16,415.61,walmart.com,US,US,01,online_retail,09/2032,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,6.82,,,,05,False,,,False,False
472918481,472918481,15000.0,14577.57,2016-12-02T15:51:37,54.07,oldnavy.com,US,US,01,online_retail,02/2023,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,422.43,,,,05,False,,,False,False
472918481,472918481,15000.0,14523.5,2016-12-04T08:22:46,44.34,walmart.com,US,US,01,online_retail,06/2024,2015-04-08,2016-08-14,262,262,6632,PURCHASE,,476.5,,,,05,False,,,False,False
472918481,472918481,15000.0,14479.16,2016-12-06T19:45:21,257.01,Regal Cinemas #729464,US,US,01,entertainment,05/2033,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,520.84,,,,05,False,,,False,False
472918481,472918481,15000.0,14222.15,2016-12-09T21:45:11,489.48,discount.com,US,US,01,online_retail,04/2021,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,777.85,,,,02,False,,,False,False
472918481,472918481,15000.0,13732.67,2016-12-15T11:34:32,68.13,cheapfast.com,US,US,01,online_retail,09/2022,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1267.33,,,,05,False,,,False,False
472918481,472918481,15000.0,13664.54,2016-12-15T11:36:59,68.13,cheapfast.com,US,US,01,online_retail,09/2022,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1335.46,,,,05,False,,,False,False
472918481,472918481,15000.0,13596.41,2016-12-21T23:27:20,48.46,staples.com,US,US,01,online_retail,05/2031,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1403.59,,,,09,False,,,False,False
472918481,472918481,15000.0,13547.95,2016-12-25T09:22:44,36.8,cheapfast.com,US,US,01,online_retail,11/2026,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1452.05,,,,05,False,,,False,False
472918481,472918481,15000.0,13511.15,2016-12-27T16:49:22,217.94,alibaba.com,US,US,01,online_retail,05/2021,2015-04-08,2016-08-14,703,703,3961,PURCHASE,,1488.85,,,,02,False,,,False,False
