accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
383066889,383066889,15000.0,12183.21,2016-01-20T05:07:14,73.46,AMC #706324,US,02,01,entertainment,True,01/2030,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,2816.79,,,,US,,,False,False
383066889,383066889,15000.0,12109.75,2016-01-22T15:59:48,233.16,EZ Putt Putt #755869,US,09,08,entertainment,True,03/2033,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,2890.25,,,,US,,,False,False
383066889,383066889,15000.0,11876.59,2016-01-23T13:38:06,230.9,AMC #692956,US,02,01,entertainment,True,08/2030,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,3123.41,,,,US,,,False,False
383066889,383066889,15000.0,11645.69,2016-01-24T14:50:33,120.18,Wall Street Times,US,05,01,subscriptions,False,02/2021,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,3354.31,,,,US,,,False,False
383066889,383066889,15000.0,11525.51,2016-01-24T21:54:37,36.46,EZ Putt Putt #40513,US,09,01,entertainment,True,07/2020,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,3474.49,,,,US,,,False,False
383066889,383066889,15000.0,11489.05,2016-01-25T00:58:05,159.7,EZ Putt Putt #503815,US,90,08,entertainment,True,09/2027,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,3510.95,,,,US,,,False,False
383066889,383066889,15000.0,11329.35,2016-01-25T03:33:36,59.41,AMC #552863,US,09,01,entertainment,True,11/2030,2011-01-07,2011-01-07,598,594,1027,PURCHASE,,3670.65,,,,US,,,False,False
383066889,383066889,15000.0,11269.94,2016-01-28T11:39:58,23.09,EZ Putt Putt #982199,US,05,01,entertainment,True,01/2030,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,3730.06,,,,US,,,False,False
383066889,383066889,15000.0,11246.85,2016-01-30T21:05:24,932.89,Domino's Pizza #215325,US,09,01,fastfood,True,09/2024,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,3753.15,,,,US,,,False,False
383066889,383066889,15000.0,10313.96,2016-01-31T07:35:09,74.88,EZ Putt Putt #503815,US,09,01,entertainment,True,08/2032,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,4686.04,,,,US,,,False,False
383066889,383066889,15000.0,15000.0,2016-02-04T08:46:20,10.42,Subway #86068,US,02,01,fastfood,True,11/2025,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,0.0,,,,US,,,False,False
383066889,383066889,15000.0,14989.58,2016-02-09T07:45:49,241.7,EZ Putt Putt #69446,US,05,08,entertainment,True,05/2021,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,10.42,,,,US,,,False,False
383066889,383066889,15000.0,14747.88,2016-02-11T00:06:15,13.9,Regal Cinemas #276341,US,05,01,entertainment,True,03/2032,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,252.12,,,,US,,,False,False
383066889,383066889,15000.0,14733.98,2016-02-12T06:55:52,421.59,EZ Putt Putt #755869,US,05,08,entertainment,True,02/2028,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,266.02,,,,US,,,False,False
383066889,383066889,15000.0,14312.39,2016-02-14T01:02:41,67.82,EZ Putt Putt #551896,US,05,01,entertainment,True,02/2021,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,687.61,,,,US,,,False,False
383066889,383066889,15000.0,14244.57,2016-02-16T14:31:46,61.04,Subway #807580,US,09,01,fastfood,True,03/2022,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,755.43,,,,US,,,False,False
383066889,383066889,15000.0,14183.53,2016-02-17T04:47:37,12.45,AMC #128743,US,80,01,entertainment,True,02/2023,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,816.47,,,,US,,,False,False
383066889,383066889,15000.0,14171.08,2016-02-17T08:16:29,180.88,Regal Cinemas #05791,US,02,08,entertainment,True,04/2025,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,828.92,,,,US,,,False,False
383066889,383066889,15000.0,13990.2,2016-02-20T19:11:03,2.44,AMC #706324,US,09,01,entertainment,True,06/2028,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,1009.8,,,,US,,,False,False
383066889,383066889,15000.0,13987.76,2016-02-21T02:10:06,78.23,EZ Putt Putt #982199,US,09,01,entertainment,True,07/2023,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,1012.24,,,,US,,,False,False
383066889,383066889,15000.0,13909.53,2016-02-23T13:07:22,0.75,Regal Cinemas #05791,US,05,01,entertainment,True,04/2022,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,1090.47,,,,US,,,False,False
383066889,383066889,15000.0,13908.78,2016-02-25T03:12:03,123.61,Regal Cinemas #729464,US,05,01,entertainment,True,12/2022,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,1091.22,,,,US,,,False,False
383066889,383066889,15000.0,13785.17,2016-02-26T22:37:14,2.02,EZ Putt Putt #69446,US,02,01,entertainment,True,01/2022,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,1214.83,,,,US,,,False,False
383066889,383066889,15000.0,13783.15,2016-02-27T10:58:29,333.94,EZ Putt Putt #503815,US,05,08,entertainment,True,12/2023,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,1216.85,,,,US,,,False,False
383066889,383066889,15000.0,13449.21,2016-02-28T08:51:53,48.69,EZ Putt Putt #40513,US,09,01,entertainment,True,08/2025,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,1550.79,,,,US,,,False,False
383066889,383066889,15000.0,13400.52,2016-02-29T19:32:00,57.87,AMC #724446,US,02,08,entertainment,True,07/2020,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,1599.48,,,,US,,,False,False
383066889,383066889,15000.0,15000.0,2016-03-01T23:59:18,41.14,AMC #552863,US,02,08,entertainment,True,05/2029,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,0.0,,,,US,,,False,False
383066889,383066889,15000.0,14958.86,2016-03-04T05:20:04,50.99,EZ Putt Putt #804489,US,09,01,entertainment,False,10/2024,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,41.14,,,,US,,,False,False
383066889,383066889,15000.0,14907.87,2016-03-14T19:37:15,204.82,AMC #79863,US,02,01,entertainment,True,10/2031,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,92.13,,,,US,,,False,False
383066889,383066889,15000.0,14703.05,2016-03-16T18:07:24,113.27,EZ Putt Putt #551896,US,,01,entertainment,True,01/2024,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,296.95,,,,US,,,False,False
383066889,383066889,15000.0,14589.78,2016-03-23T09:08:23,321.98,Regal Cinemas #05791,US,09,01,entertainment,True,05/2030,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,410.22,,,,US,,,False,False
383066889,383066889,15000.0,14267.8,2016-03-23T18:13:12,264.31,EZ Putt Putt #69446,US,02,01,entertainment,True,11/2022,2011-01-07,2011-01-07,598,598,1027,PURCHASE,,732.2,,,,US,,,False,False
383066889,383066889,15000.0,14003.49,2016-03-27T01:42:57,96.6,AMC #74121,US,09,01,entertainment,True,07/2024,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,996.51,,,,US,,,False,False
383066889,383066889,15000.0,13906.89,2016-03-28T16:42:12,31.66,Oklahoma City Times,US,05,08,subscriptions,False,09/2031,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1093.11,,,,US,,,False,False
383066889,383066889,15000.0,13875.23,2016-03-28T18:52:27,267.7,AMC #145832,US,05,08,entertainment,True,04/2032,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1124.77,,,,US,,,False,False
383066889,383066889,15000.0,13607.53,2016-03-30T18:55:33,127.01,EZ Putt Putt #551896,US,05,01,entertainment,True,07/2025,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1392.47,,,,US,,,False,False
383066889,383066889,15000.0,15000.0,2016-04-03T03:44:31,68.47,AMC #145832,US,05,08,entertainment,True,12/2026,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,0.0,,,,US,,,False,False
383066889,383066889,15000.0,14931.53,2016-04-04T19:45:10,422.85,EZ Putt Putt #69446,US,02,01,entertainment,True,04/2020,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,68.47,,,,US,,,False,False
383066889,383066889,15000.0,14508.68,2016-04-05T17:38:44,20.41,Wendys #928763,US,05,01,fastfood,True,02/2030,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,491.32,,,,US,,,False,False
383066889,383066889,15000.0,14488.27,2016-04-06T07:28:20,192.63,AMC #606218,US,09,01,entertainment,True,03/2031,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,511.73,,,,US,,,False,False
383066889,383066889,15000.0,14295.64,2016-04-06T17:13:41,36.74,EZ Putt Putt #804489,US,02,08,entertainment,True,10/2020,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,704.36,,,,US,,,False,False
383066889,383066889,15000.0,14258.9,2016-04-07T04:10:15,490.76,Washington Post,US,90,08,subscriptions,False,12/2031,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,741.1,,,,US,,,False,False
383066889,383066889,15000.0,13768.14,2016-04-07T06:54:57,166.81,AMC #79863,US,02,01,entertainment,False,05/2033,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1231.86,,,,US,,,False,False
383066889,383066889,15000.0,13601.33,2016-04-08T10:37:10,28.02,AMC #74121,US,05,01,entertainment,True,04/2024,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1398.67,,,,US,,,False,False
383066889,383066889,15000.0,13573.31,2016-04-08T11:38:10,321.98,Regal Cinemas #05791,US,09,01,entertainment,True,05/2030,2011-01-07,2016-03-25,598,598,1027,REVERSAL,,1426.69,,,,US,,,False,False
383066889,383066889,15000.0,13895.29,2016-04-10T22:46:52,12.15,EZ Putt Putt #69446,US,05,08,entertainment,True,08/2031,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1104.71,,,,US,,,False,False
383066889,383066889,15000.0,13883.14,2016-04-15T13:55:19,50.56,EZ Putt Putt #69446,US,09,01,entertainment,True,07/2025,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1116.86,,,,US,,,False,False
383066889,383066889,15000.0,13832.58,2016-04-15T19:00:29,68.89,EZ Putt Putt #755869,US,05,08,entertainment,True,11/2024,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1167.42,,,,US,,,False,False
383066889,383066889,15000.0,13763.69,2016-04-16T15:14:17,142.35,Regal Cinemas #276341,US,05,01,entertainment,True,10/2031,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1236.31,,,,US,,,False,False
383066889,383066889,15000.0,13621.34,2016-04-17T03:54:11,31.66,Oklahoma City Times,US,05,08,subscriptions,False,09/2031,2011-01-07,2016-03-25,598,598,1027,REVERSAL,,1378.66,,,,US,,,False,False
383066889,383066889,15000.0,13653.0,2016-04-17T19:42:42,225.68,AMC #724446,US,05,01,entertainment,True,01/2028,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1347.0,,,,US,,,False,False
383066889,383066889,15000.0,13427.32,2016-04-18T03:16:05,92.85,AMC #706324,US,09,08,entertainment,True,11/2024,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1572.68,,,,US,,,False,False
383066889,383066889,15000.0,13334.47,2016-04-20T20:28:11,78.07,AMC #145832,US,09,08,entertainment,True,09/2031,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1665.53,,,,US,,,False,False
383066889,383066889,15000.0,13256.4,2016-04-22T07:15:14,0.0,EZ Putt Putt #40513,US,09,01,entertainment,False,08/2028,2011-01-07,2016-03-25,598,598,1027,ADDRESS_VERIFICATION,,1743.6,,,,US,,,False,False
383066889,383066889,15000.0,13256.4,2016-04-23T07:28:04,169.4,AMC #706324,US,09,01,entertainment,True,11/2026,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1743.6,,,,US,,,False,False
383066889,383066889,15000.0,13087.0,2016-04-23T16:43:12,33.56,EZ Putt Putt #755869,US,02,08,entertainment,True,09/2030,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1913.0,,,,,,,False,False
383066889,383066889,15000.0,13053.44,2016-04-23T22:29:03,261.1,Washington Post,US,05,08,subscriptions,True,04/2033,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1946.56,,,,US,,,False,False
383066889,383066889,15000.0,12792.34,2016-04-25T12:29:34,98.84,EZ Putt Putt #69446,US,02,01,entertainment,True,04/2028,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2207.66,,,,US,,,False,False
383066889,383066889,15000.0,12693.5,2016-04-27T00:30:34,317.76,AMC #79863,US,02,01,entertainment,True,06/2023,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2306.5,,,,US,,,False,False
383066889,383066889,15000.0,12375.74,2016-04-27T01:54:22,17.13,EZ Putt Putt #240241,US,05,01,entertainment,True,05/2025,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2624.26,,,,US,,,False,False
383066889,383066889,15000.0,12358.61,2016-04-27T01:54:52,17.13,EZ Putt Putt #240241,US,05,01,entertainment,True,05/2025,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2641.39,,,,US,,,False,False
383066889,383066889,15000.0,12341.48,2016-04-27T09:13:08,68.47,AMC #145832,US,05,08,entertainment,True,12/2026,2011-01-07,2016-03-25,598,598,1027,REVERSAL,,2658.52,,,,US,,,False,False
383066889,383066889,15000.0,12409.95,2016-04-27T17:58:40,22.95,AMC #191138,US,02,01,entertainment,True,02/2021,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2590.05,,,,US,,,False,False
383066889,383066889,15000.0,12387.0,2016-04-28T10:16:00,24.76,AMC #74121,US,09,01,entertainment,True,04/2022,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2613.0,,,,US,,,False,False
383066889,383066889,15000.0,12362.24,2016-04-29T10:44:34,79.45,Regal Cinemas #05791,US,05,01,entertainment,True,11/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2637.76,,,,US,,,False,False
383066889,383066889,15000.0,12282.79,2016-04-29T19:42:33,23.42,EZ Putt Putt #804489,US,02,01,entertainment,True,07/2033,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2717.21,,,,US,,,False,False
383066889,383066889,15000.0,12259.37,2016-04-30T00:38:01,68.45,AMC #74121,US,09,01,entertainment,True,02/2032,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2740.63,,,,US,,,False,False
383066889,383066889,15000.0,12190.92,2016-04-30T15:38:58,47.31,EZ Putt Putt #40513,US,90,01,entertainment,True,08/2025,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2809.08,,,,US,,,False,False
383066889,383066889,15000.0,12143.61,2016-04-30T15:39:32,47.31,EZ Putt Putt #40513,US,90,01,entertainment,True,08/2025,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2856.39,,,,US,,,False,False
383066889,383066889,15000.0,15000.0,2016-05-03T00:08:59,17.17,Hardee's #186774,US,05,01,fastfood,True,02/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,0.0,,,,US,,,False,False
383066889,383066889,15000.0,14982.83,2016-05-04T09:19:50,82.82,Regal Cinemas #276341,US,09,01,entertainment,True,11/2024,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,17.17,,,,US,,,False,False
383066889,383066889,15000.0,14900.01,2016-05-05T02:23:41,261.85,EZ Putt Putt #755869,US,05,01,entertainment,True,06/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,99.99,,,,US,,,False,False
383066889,383066889,15000.0,14638.16,2016-05-05T12:00:10,116.78,Regal Cinemas #729464,US,05,01,entertainment,True,11/2026,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,361.84,,,,US,,,False,False
383066889,383066889,15000.0,14521.38,2016-05-07T02:40:35,236.41,Regal Cinemas #729464,US,02,01,entertainment,True,02/2030,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,478.62,,,,US,,,False,False
383066889,383066889,15000.0,14284.97,2016-05-07T22:01:11,97.05,AMC #74121,US,02,01,entertainment,True,02/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,715.03,,,,US,,,False,False
383066889,383066889,15000.0,14187.92,2016-05-13T16:43:49,578.48,AMC #191138,US,90,01,entertainment,True,04/2022,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,812.08,,,,US,,,False,False
383066889,383066889,15000.0,13609.44,2016-05-14T04:59:36,0.0,AMC #79863,US,05,01,entertainment,False,07/2020,2011-01-07,2016-03-25,598,598,1027,ADDRESS_VERIFICATION,,1390.56,,,,US,,,False,False
383066889,383066889,15000.0,13609.44,2016-05-20T13:13:01,177.76,EZ Putt Putt #503815,US,09,01,entertainment,True,06/2027,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1390.56,,,,US,,,False,False
383066889,383066889,15000.0,13431.68,2016-05-21T13:59:17,186.29,Powerlifting #382750,US,09,01,health,False,06/2020,2011-01-07,2016-03-25,598,518,1027,PURCHASE,,1568.32,,,,US,,,False,False
383066889,383066889,15000.0,13245.39,2016-05-22T01:51:25,11.7,AMC #145832,US,02,08,entertainment,True,07/2027,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1754.61,,,,US,,,False,False
383066889,383066889,15000.0,13233.69,2016-05-23T11:53:01,155.8,EZ Putt Putt #551896,US,02,01,entertainment,True,12/2021,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1766.31,,,,US,,,False,False
383066889,383066889,15000.0,13077.89,2016-05-24T23:50:43,109.71,Minneapolis News,US,09,01,subscriptions,True,02/2026,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1922.11,,,,US,,,False,False
383066889,383066889,15000.0,12968.18,2016-05-27T17:46:45,189.22,AMC #145832,US,02,01,entertainment,True,06/2027,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2031.82,,,,US,,,False,False
383066889,383066889,15000.0,12778.96,2016-05-28T02:50:35,59.01,EZ Putt Putt #69446,US,05,01,entertainment,True,09/2031,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2221.04,,,,US,,,False,False
383066889,383066889,15000.0,12719.95,2016-05-30T12:51:29,67.85,Wall Street News,MEX,09,08,subscriptions,False,04/2024,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,2280.05,,,,MEX,,,False,False
383066889,383066889,15000.0,15000.0,2016-06-02T04:23:22,56.86,Subway #697872,US,05,01,fastfood,True,05/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,0.0,,,,US,,,False,False
383066889,383066889,15000.0,14943.14,2016-06-05T01:27:24,211.66,AMC #74121,US,09,01,entertainment,True,09/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,56.86,,,,US,,,False,False
383066889,383066889,15000.0,14731.48,2016-06-08T19:50:17,76.84,Cinnabon #297301,US,80,01,fastfood,True,07/2022,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,268.52,,,,US,,,False,False
383066889,383066889,15000.0,14654.64,2016-06-11T19:15:39,4.78,Regal Cinemas #05791,US,05,01,entertainment,True,04/2033,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,345.36,,,,US,,,False,False
383066889,383066889,15000.0,14649.86,2016-06-14T00:41:52,70.69,AMC #606218,US,05,01,entertainment,True,05/2024,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,350.14,,,,US,,,False,False
383066889,383066889,15000.0,14579.17,2016-06-16T04:12:15,172.4,AMC #128743,US,90,08,entertainment,True,03/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,420.83,,,,US,,,False,False
383066889,383066889,15000.0,14406.77,2016-06-18T06:59:52,125.67,EZ Putt Putt #804489,US,05,01,entertainment,True,04/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,593.23,,,,US,,,False,False
383066889,383066889,15000.0,14281.1,2016-06-18T23:22:31,154.71,Burger King #911143,US,02,01,fastfood,True,05/2023,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,718.9,,,,US,,,False,False
383066889,383066889,15000.0,14126.39,2016-06-23T02:12:31,57.52,AMC #706324,US,09,01,entertainment,True,09/2026,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,873.61,,,,US,,,False,False
383066889,383066889,15000.0,14068.87,2016-06-23T02:14:24,57.52,AMC #706324,US,09,01,entertainment,True,09/2026,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,931.13,,,,US,,,False,False
383066889,383066889,15000.0,14011.35,2016-06-23T03:22:35,34.42,EZ Putt Putt #551896,US,05,08,entertainment,True,03/2031,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,988.65,,,,US,,,False,False
383066889,383066889,15000.0,13976.93,2016-06-24T13:26:25,34.22,AMC #79863,US,09,08,entertainment,True,07/2020,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1023.07,,,,US,,,False,False
383066889,383066889,15000.0,13942.71,2016-06-24T15:52:28,63.43,EZ Putt Putt #503815,US,09,08,entertainment,True,12/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1057.29,,,,US,,,False,False
383066889,383066889,15000.0,13879.28,2016-06-24T23:41:46,468.64,AMC #692956,US,09,01,entertainment,True,07/2024,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1120.72,,,,US,,,False,False
383066889,383066889,15000.0,13410.64,2016-06-26T06:20:01,125.93,EZ Putt Putt #69446,US,05,08,entertainment,True,10/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1589.36,,,,US,,,False,False
383066889,383066889,15000.0,13284.71,2016-06-26T13:31:13,117.53,AMC #724446,US,80,01,entertainment,False,11/2032,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1715.29,,,,US,,,False,False
383066889,383066889,15000.0,13167.18,2016-06-30T04:02:11,235.95,EZ Putt Putt #240241,US,90,01,entertainment,True,02/2022,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1832.82,,,,US,,,False,False
383066889,383066889,15000.0,15000.0,2016-07-02T01:34:57,69.84,EZ Putt Putt #40513,US,05,01,entertainment,True,03/2025,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,0.0,,,,US,,,False,False
383066889,383066889,15000.0,14930.16,2016-07-02T16:24:15,84.14,EZ Putt Putt #755869,US,09,01,entertainment,True,01/2023,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,69.84,,,,US,,,False,False
383066889,383066889,15000.0,14846.02,2016-07-08T22:54:25,75.81,Regal Cinemas #05791,US,02,01,entertainment,True,12/2021,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,153.98,,,,US,,,False,False
383066889,383066889,15000.0,14770.21,2016-07-10T03:37:00,248.69,Oklahoma City Post,US,09,01,subscriptions,False,04/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,229.79,,,,US,,,False,False
383066889,383066889,15000.0,14521.52,2016-07-11T04:00:38,204.44,AMC #191138,US,05,01,entertainment,True,07/2027,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,478.48,,,,US,,,False,False
383066889,383066889,15000.0,14317.08,2016-07-20T08:05:17,16.91,AMC #692956,US,05,01,entertainment,True,06/2026,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,682.92,,,,US,,,False,False
383066889,383066889,15000.0,14300.17,2016-07-22T21:04:27,80.99,AMC #79863,US,02,08,entertainment,True,08/2023,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,699.83,,,,US,,,False,False
383066889,383066889,15000.0,14219.18,2016-07-23T15:56:05,22.56,EZ Putt Putt #755869,US,02,01,entertainment,True,12/2029,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,780.82,,,,US,,,False,False
383066889,383066889,15000.0,14196.62,2016-07-25T02:51:37,292.49,AMC #74121,US,05,01,entertainment,True,06/2028,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,803.38,,,,US,,,False,False
383066889,383066889,15000.0,13904.13,2016-07-28T16:05:28,13.89,EZ Putt Putt #69446,US,09,01,entertainment,False,05/2031,2011-01-07,2016-03-25,598,598,1027,PURCHASE,,1095.87,,,,US,,,False,False
