accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
406640915,406640915,15000.0,10906.02,2016-04-12T17:57:38,103.15,Uber,US,09,01,rideshare,05/2032,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,4093.98,,,,US,False,,,False,False
406640915,406640915,15000.0,10802.87,2016-04-17T08:02:19,343.05,Uber,US,05,01,rideshare,10/2028,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,4197.13,,,,US,False,,,False,False
406640915,406640915,15000.0,10459.82,2016-04-20T09:16:26,433.23,Lyft,US,02,01,rideshare,02/2023,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,4540.18,,,,US,False,,,False,False
406640915,406640915,15000.0,10026.59,2016-04-21T08:24:08,52.89,Uber,US,05,01,rideshare,06/2030,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,4973.41,,,,US,False,,,False,False
406640915,406640915,15000.0,9973.7,2016-04-24T01:10:10,43.59,Uber,US,09,08,rideshare,04/2023,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5026.3,,,,US,False,,,False,False
406640915,406640915,15000.0,9930.11,2016-04-25T12:30:53,274.27,ebay.com,US,02,01,online_retail,05/2023,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5069.89,,,,US,False,,,False,False
406640915,406640915,15000.0,9655.84,2016-04-27T02:31:54,55.7,Lyft,US,05,08,rideshare,01/2033,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5344.16,,,,US,False,,,False,False
406640915,406640915,15000.0,9600.14,2016-04-30T19:39:04,78.87,Uber,US,02,01,rideshare,12/2029,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5399.86,,,,US,False,,,False,False
406640915,406640915,15000.0,9546.27,2016-05-05T05:59:23,6.24,Lyft,US,02,01,rideshare,09/2032,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5453.73,,,,US,False,,,False,False
406640915,406640915,15000.0,9540.03,2016-05-13T08:55:03,108.39,Lyft,US,05,01,rideshare,03/2023,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5459.97,,,,US,False,,,False,False
406640915,406640915,15000.0,9431.64,2016-05-17T06:23:41,26.71,Golds Gym #340253,US,02,01,health,06/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5568.36,,,,US,False,,,False,False
406640915,406640915,15000.0,9404.93,2016-05-20T22:06:26,111.55,Uber,US,05,01,rideshare,02/2027,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5595.07,,,,US,False,,,False,False
406640915,406640915,15000.0,9293.38,2016-05-24T15:46:34,43.86,Uber,US,09,01,rideshare,06/2022,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5706.62,,,,US,False,,,False,True
406640915,406640915,15000.0,9249.52,2016-05-28T02:20:51,85.55,Uber,US,05,01,rideshare,09/2032,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5750.48,,,,US,False,,,False,False
406640915,406640915,15000.0,9188.97,2016-06-08T09:52:03,260.02,Lyft,US,09,01,rideshare,03/2025,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,5811.03,,,,US,False,,,False,False
406640915,406640915,15000.0,8928.95,2016-06-09T08:14:55,68.95,alibaba.com,US,02,01,online_retail,03/2022,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,6071.05,,,,US,False,,,False,False
406640915,406640915,15000.0,8860.0,2016-06-14T01:15:20,48.15,Lyft,US,05,01,rideshare,02/2029,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,6140.0,,,,US,False,,,False,False
406640915,406640915,15000.0,8811.85,2016-06-16T17:24:34,224.28,Uber,US,05,01,rideshare,12/2030,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,6188.15,,,,US,False,,,False,False
406640915,406640915,15000.0,8587.57,2016-06-20T06:11:55,51.93,staples.com,US,02,08,online_retail,08/2021,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,6412.43,,,,US,False,,,False,False
406640915,406640915,15000.0,8560.64,2016-07-05T05:41:53,121.39,Lyft,US,80,01,rideshare,05/2030,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,6439.36,,,,US,False,,,False,False
406640915,406640915,15000.0,8439.25,2016-07-11T17:02:12,333.63,Lyft,US,09,01,rideshare,12/2029,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,6560.75,,,,US,False,,,False,False
406640915,406640915,15000.0,8105.62,2016-07-14T18:22:08,168.4,Lyft,US,05,08,rideshare,11/2027,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,6894.38,,,,US,False,,,False,False
406640915,406640915,15000.0,7937.22,2016-07-15T21:15:39,58.67,Uber,US,02,01,rideshare,01/2023,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,7062.78,,,,US,False,,,False,False
406640915,406640915,15000.0,7878.55,2016-07-21T07:05:50,69.53,Uber,US,05,08,rideshare,07/2033,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,7121.45,,,,US,False,,,False,False
406640915,406640915,15000.0,7809.02,2016-07-22T20:53:46,598.04,Uber,US,05,01,rideshare,03/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,7190.98,,,,US,False,,,False,False
406640915,406640915,15000.0,7210.98,2016-07-24T09:12:36,35.2,NYSC #165223,US,,01,health,01/2023,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,7789.02,,,,US,False,,,False,False
406640915,406640915,15000.0,7175.78,2016-07-27T03:14:41,175.16,Uber,US,05,01,rideshare,02/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,7824.22,,,,US,False,,,False,False
406640915,406640915,15000.0,7000.62,2016-07-27T13:42:55,172.23,Uber,US,09,01,rideshare,04/2031,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,7999.38,,,,US,False,,,False,False
406640915,406640915,15000.0,6853.39,2016-08-11T22:56:58,214.19,Uber,US,02,01,rideshare,08/2031,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,8146.61,,,,US,False,,,False,False
406640915,406640915,15000.0,6639.2,2016-08-14T08:40:51,6.63,Apple iTunes,US,05,08,mobileapps,08/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,8360.8,,,,US,False,,,False,False
406640915,406640915,15000.0,6632.57,2016-08-20T21:54:38,151.72,Uber,US,09,01,rideshare,10/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,8367.43,,,,US,False,,,False,False
406640915,406640915,15000.0,6480.85,2016-08-23T00:37:04,144.24,cheapfast.com,US,09,01,online_retail,10/2031,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,8519.15,,,,US,False,,,False,False
406640915,406640915,15000.0,6361.61,2016-09-08T16:34:53,205.95,ebay.com,US,05,01,online_retail,01/2021,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,8638.39,,,,US,False,,,False,False
406640915,406640915,15000.0,6155.66,2016-09-10T05:38:37,54.28,oldnavy.com,US,09,01,online_retail,03/2031,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,8844.34,,,,US,False,,,False,False
406640915,406640915,15000.0,6101.38,2016-09-11T15:13:08,55.88,Lyft,US,05,01,rideshare,06/2030,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,8898.62,,,,US,False,,,False,False
406640915,406640915,15000.0,6045.5,2016-09-11T22:22:13,12.31,Uber,MEX,09,01,rideshare,11/2024,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,8954.5,,,,MEX,False,,,False,False
406640915,406640915,15000.0,6033.19,2016-09-12T02:55:08,35.88,cheapfast.com,US,02,01,online_retail,12/2025,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,8966.81,,,,US,False,,,False,False
406640915,406640915,15000.0,5997.31,2016-09-13T18:45:23,61.28,Lyft,US,02,01,rideshare,06/2033,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9002.69,,,,US,False,,,False,False
406640915,406640915,15000.0,5936.03,2016-09-14T03:14:05,6.63,Apple iTunes,US,05,08,mobileapps,08/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9063.97,,,,US,False,,,False,False
406640915,406640915,15000.0,5929.4,2016-09-21T19:08:59,222.17,Uber,US,02,08,rideshare,01/2024,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9070.6,,,,US,False,,,False,False
406640915,406640915,15000.0,5707.23,2016-09-28T01:53:14,435.93,ebay.com,US,09,01,online_retail,02/2023,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9292.77,,,,US,False,,,False,False
406640915,406640915,15000.0,5296.3,2016-10-15T01:28:56,6.63,Apple iTunes,US,05,08,mobileapps,08/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9703.7,,,,US,False,,,False,False
406640915,406640915,15000.0,5289.67,2016-10-16T23:36:09,191.15,sears.com,MEX,02,01,online_retail,05/2026,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9710.33,,,,MEX,False,,,False,False
406640915,406640915,15000.0,5098.52,2016-10-21T11:39:28,138.47,Uber,US,05,01,rideshare,02/2029,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9901.48,,,,US,False,,,False,False
406640915,406640915,15000.0,4960.05,2016-10-25T18:59:15,435.93,ebay.com,US,09,01,online_retail,02/2023,2010-10-27,2010-10-27,532,532,7120,REVERSAL,,10039.95,,,,US,False,,,False,False
406640915,406640915,15000.0,5420.98,2016-11-03T07:15:58,37.07,walmart.com,US,09,01,online_retail,03/2024,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9579.02,,,,US,False,,,False,False
406640915,406640915,15000.0,5383.91,2016-11-04T17:00:05,138.73,Uber,US,09,01,rideshare,10/2026,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9616.09,,,,US,False,,,False,False
406640915,406640915,15000.0,5245.18,2016-11-05T11:38:43,53.38,WSC #509550,US,02,01,health,07/2022,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9754.82,,,,US,False,,,False,False
406640915,406640915,15000.0,5191.8,2016-11-06T15:00:32,154.14,Lyft,US,05,01,rideshare,09/2021,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9808.2,,,,US,False,,,False,False
406640915,406640915,15000.0,5037.66,2016-11-14T07:31:40,6.63,Apple iTunes,US,05,08,mobileapps,08/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9962.34,,,,US,False,,,False,False
406640915,406640915,15000.0,5031.03,2016-11-16T18:49:37,31.74,Uber,US,05,01,rideshare,07/2026,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,9968.97,,,,US,False,,,False,False
406640915,406640915,15000.0,4999.29,2016-11-27T00:18:07,71.3,cheapfast.com,US,,01,online_retail,03/2031,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10000.71,,,,US,False,,,False,False
406640915,406640915,15000.0,4952.99,2016-12-06T00:27:15,195.25,Lyft,US,02,01,rideshare,01/2025,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10047.01,,,,US,False,,,False,False
406640915,406640915,15000.0,4757.74,2016-12-14T09:40:18,3.87,Lyft,US,05,01,rideshare,10/2022,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10242.26,,,,US,False,,,False,False
406640915,406640915,15000.0,4753.87,2016-12-15T11:44:07,6.63,Apple iTunes,US,05,08,mobileapps,08/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10246.13,,,,US,False,,,False,False
406640915,406640915,15000.0,4747.24,2016-12-17T10:20:26,31.89,walmart.com,US,09,01,online_retail,04/2031,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10252.76,,,,US,False,,,False,False
406640915,406640915,15000.0,4715.35,2016-12-20T20:14:06,87.99,Uber,US,09,01,rideshare,08/2021,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10284.65,,,,,False,,,False,False
406640915,406640915,15000.0,4627.36,2016-12-21T17:16:49,309.13,Lyft,US,09,01,rideshare,10/2020,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10372.64,,,,US,False,,,False,False
406640915,406640915,15000.0,4318.23,2016-12-28T11:53:03,19.88,Uber,US,05,01,rideshare,04/2031,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10681.77,,,,US,False,,,False,False
406640915,406640915,15000.0,4298.35,2016-12-29T13:19:13,26.91,discount.com,US,05,01,online_retail,11/2025,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10701.65,,,,US,False,,,False,False
406640915,406640915,15000.0,4271.44,2016-12-30T23:45:48,31.42,Lyft,US,05,01,rideshare,01/2029,2010-10-27,2010-10-27,532,532,7120,PURCHASE,,10728.56,,,,US,False,,,False,False
