accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
977142969,977142969,500.0,135.82,2016-03-29T00:26:13,37.47,cheapfast.com,US,90,01,online_retail,07/2026,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,364.18,,,,US,False,,,False,False
977142969,977142969,500.0,98.35,2016-03-29T05:45:09,164.12,walmart.com,US,05,01,online_retail,01/2026,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,401.65,,,,US,False,,,False,False
977142969,977142969,500.0,326.97,2016-04-01T12:01:42,53.11,target.com,US,05,01,online_retail,10/2027,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,173.03,,,,US,False,,,False,False
977142969,977142969,500.0,273.86,2016-04-02T18:16:31,116.02,alibaba.com,US,09,01,online_retail,09/2026,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,226.14,,,,US,False,,,False,False
977142969,977142969,500.0,157.84,2016-04-03T17:05:17,101.61,oldnavy.com,US,02,08,online_retail,05/2027,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,342.16,,,,US,False,,,False,False
977142969,977142969,500.0,56.23,2016-04-03T18:10:14,16.6,alibaba.com,US,09,01,online_retail,03/2023,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,443.77,,,,US,False,,,False,False
977142969,977142969,500.0,39.63,2016-04-04T10:42:59,341.65,target.com,US,02,08,online_retail,11/2026,2014-01-16,2014-01-16,498,498,0000,REVERSAL,,460.37,,,,US,False,,,False,False
977142969,977142969,500.0,381.28,2016-04-07T08:20:30,268.64,gap.com,US,02,01,online_retail,04/2020,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,118.72,,,,US,False,,,False,False
977142969,977142969,500.0,112.64,2016-04-08T07:20:13,42.75,South Steakhouse #796913,US,09,01,food,05/2028,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,387.36,,,,US,True,,,False,False
977142969,977142969,500.0,69.89,2016-04-09T12:42:29,16.6,alibaba.com,US,09,01,online_retail,03/2023,2014-01-16,2014-01-16,498,498,0000,REVERSAL,,430.11,,,,US,False,,,False,False
977142969,977142969,500.0,86.49,2016-04-12T15:25:37,2.79,amazon.com,US,05,01,online_retail,06/2028,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,413.51,,,,US,False,,,False,False
977142969,977142969,500.0,83.7,2016-04-13T04:10:31,18.06,cheapfast.com,US,05,01,online_retail,10/2022,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,416.3,,,,US,False,,,False,False
977142969,977142969,500.0,65.64,2016-04-13T13:06:02,79.56,apple.com,US,09,08,online_retail,05/2027,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,434.36,,,,US,False,,,False,False
977142969,977142969,500.0,88.99,2016-04-19T07:08:07,82.4,target.com,US,05,01,online_retail,04/2028,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,411.01,,,,US,False,,,False,False
977142969,977142969,500.0,500.0,2016-04-19T19:11:14,43.72,staples.com,US,05,01,online_retail,05/2029,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,0.0,,,,US,False,,,False,False
977142969,977142969,500.0,456.28,2016-04-20T19:18:08,76.27,ebay.com,US,09,01,online_retail,04/2032,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,43.72,,,,US,False,,,False,False
977142969,977142969,500.0,380.01,2016-04-21T06:55:49,100.95,alibaba.com,US,09,01,online_retail,04/2031,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,119.99,,,,US,False,,,False,False
977142969,977142969,500.0,279.06,2016-04-21T16:57:31,87.94,oldnavy.com,US,05,08,online_retail,08/2024,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,220.94,,,,US,False,,,False,False
977142969,977142969,500.0,191.12,2016-04-22T08:04:51,128.33,walmart.com,US,02,08,online_retail,06/2020,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,308.88,,,,US,False,,,False,False
977142969,977142969,500.0,62.79,2016-04-25T11:01:47,88.21,alibaba.com,US,05,01,online_retail,07/2026,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,437.21,,,,US,False,,,False,False
977142969,977142969,500.0,122.75,2016-04-26T08:19:21,55.12,sears.com,US,05,08,online_retail,03/2029,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,377.25,,,,US,False,,,False,False
977142969,977142969,500.0,67.63,2016-04-27T03:44:10,43.78,Universe Massage #418883,US,09,01,personal care,07/2027,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,432.37,,,,US,True,,,False,False
977142969,977142969,500.0,413.46,2016-04-27T23:45:36,98.68,discount.com,US,05,01,online_retail,03/2025,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,86.54,,,,US,False,,,False,False
977142969,977142969,500.0,314.78,2016-04-30T03:43:45,144.78,apple.com,US,05,01,online_retail,09/2031,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,185.22,,,,US,False,,,False,False
977142969,977142969,500.0,170.0,2016-04-30T06:53:53,771.03,gap.com,US,02,01,online_retail,03/2026,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,330.0,,,,US,False,,,False,False
977142969,977142969,500.0,134.49,2016-05-01T10:57:20,870.16,target.com,US,09,01,online_retail,06/2025,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,365.51,,,,US,False,,,False,False
977142969,977142969,500.0,-469.42,2016-05-03T05:19:03,330.29,walmart.com,US,05,01,online_retail,07/2028,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,969.42,,,,US,False,,,False,False
977142969,977142969,500.0,-588.46,2016-05-03T15:36:19,80.79,target.com,US,05,01,online_retail,12/2022,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,1088.46,,,,US,False,,,False,False
977142969,977142969,500.0,325.22,2016-05-04T13:15:18,341.13,walmart.com,US,09,08,online_retail,04/2027,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,174.78,,,,US,False,,,False,False
977142969,977142969,500.0,129.9,2016-05-04T13:50:33,111.13,target.com,US,09,01,online_retail,10/2028,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,370.1,,,,US,False,,,False,False
977142969,977142969,500.0,500.0,2016-05-07T01:25:45,30.15,Shell Gas #29200,US,09,01,fuel,10/2023,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,0.0,,,,US,True,,,False,False
977142969,977142969,500.0,469.85,2016-05-07T17:47:34,115.99,alibaba.com,US,02,08,online_retail,01/2021,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,30.15,,,,US,False,,,False,False
977142969,977142969,500.0,353.86,2016-05-08T15:05:29,2.64,staples.com,US,05,01,online_retail,07/2021,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,146.14,,,,US,False,,,False,False
977142969,977142969,500.0,351.22,2016-05-09T03:58:57,13.49,apple.com,US,02,01,online_retail,05/2022,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,148.78,,,,US,False,,,False,False
977142969,977142969,500.0,337.73,2016-05-09T07:37:39,20.39,walmart.com,US,02,01,online_retail,10/2025,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,162.27,,,,US,False,,,False,False
977142969,977142969,500.0,317.34,2016-05-11T05:59:08,294.59,target.com,US,02,01,online_retail,09/2022,2014-01-16,2014-01-16,469,469,9477,PURCHASE,,182.66,,,,US,False,,,False,False
977142969,977142969,500.0,500.0,2016-05-11T07:34:43,65.66,walmart.com,US,09,08,online_retail,12/2019,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,0.0,,,,US,False,,,False,False
977142969,977142969,500.0,434.34,2016-05-13T14:37:24,4.8,discount.com,US,02,01,online_retail,08/2023,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,65.66,,,,US,False,,,False,False
977142969,977142969,500.0,429.54,2016-05-17T14:10:19,22.21,ebay.com,US,09,01,online_retail,05/2029,2014-01-16,2014-01-16,498,498,0000,PURCHASE,,70.46,,,,US,False,,,False,False
977142969,977142969,500.0,407.33,2016-05-19T10:36:21,79.29,staples.com,US,05,01,online_retail,02/2030,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,92.67,,,,US,False,,,False,False
977142969,977142969,500.0,328.04,2016-05-21T21:25:31,29.28,Shell Gas #29200,US,09,01,fuel,10/2023,2014-01-16,2016-05-18,469,469,9477,PURCHASE,,171.96,,,,US,True,,,False,False
977142969,977142969,500.0,298.76,2016-05-21T22:22:53,30.07,staples.com,US,02,01,online_retail,06/2026,2014-01-16,2016-05-18,469,469,9477,PURCHASE,,201.24,,,,,False,,,False,False
977142969,977142969,500.0,268.69,2016-05-24T01:58:18,96.79,Dinosaur Drive in,US,05,01,food,05/2022,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,231.31,,,,US,True,,,False,False
977142969,977142969,500.0,171.9,2016-05-25T02:57:27,7.65,discount.com,US,02,01,online_retail,12/2024,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,328.1,,,,US,False,,,False,False
977142969,977142969,500.0,164.25,2016-05-26T11:05:21,31.64,ebay.com,US,05,01,online_retail,12/2020,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,335.75,,,,,False,,,False,False
977142969,977142969,500.0,132.61,2016-05-29T18:19:49,1.68,target.com,US,05,01,online_retail,10/2024,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,367.39,,,,US,False,,,False,False
977142969,977142969,500.0,130.93,2016-05-30T10:46:39,201.5,gap.com,US,05,01,online_retail,03/2033,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,369.07,,,,US,False,,,False,False
977142969,977142969,500.0,376.19,2016-06-01T08:02:31,134.76,gap.com,US,09,01,online_retail,04/2033,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,123.81,,,,US,False,,,False,False
977142969,977142969,500.0,241.43,2016-06-04T20:13:36,0.0,Apple iTunes,US,02,01,mobileapps,07/2022,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,258.57,,,,US,False,,,False,False
977142969,977142969,500.0,241.43,2016-06-05T16:29:10,23.44,Shell Gas #29200,US,09,01,fuel,10/2023,2014-01-16,2016-05-18,469,469,9477,PURCHASE,,258.57,,,,US,True,,,False,False
977142969,977142969,500.0,217.99,2016-06-06T14:11:51,130.11,oldnavy.com,US,09,01,online_retail,05/2025,2014-01-16,2016-05-18,469,469,9477,PURCHASE,,282.01,,,,US,False,,,False,False
977142969,977142969,500.0,87.88,2016-06-06T21:55:33,199.61,sears.com,US,02,01,online_retail,07/2021,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,412.12,,,,US,False,,,False,False
977142969,977142969,500.0,203.54,2016-06-07T00:18:27,5.7,discount.com,US,05,01,online_retail,03/2023,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,296.46,,,,US,False,,,False,False
977142969,977142969,500.0,197.84,2016-06-07T05:06:16,51.53,cheapfast.com,US,05,08,online_retail,04/2023,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,302.16,,,,US,False,,,False,False
977142969,977142969,500.0,146.31,2016-06-07T20:20:03,82.86,walmart.com,US,05,08,online_retail,01/2020,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,353.69,,,,US,False,,,False,False
977142969,977142969,500.0,63.45,2016-06-10T23:08:58,300.46,staples.com,US,02,01,online_retail,04/2024,2014-01-16,2016-05-18,469,469,9477,PURCHASE,,436.55,,,,US,False,,,False,False
977142969,977142969,500.0,445.33,2016-06-11T15:03:42,439.21,target.com,US,05,01,online_retail,08/2024,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,54.67,,,,US,False,,,False,False
977142969,977142969,500.0,171.61,2016-06-12T10:40:56,0.0,ebay.com,US,05,01,online_retail,09/2027,2014-01-16,2016-05-18,469,469,9477,ADDRESS_VERIFICATION,,328.39,,,,US,False,,,False,False
977142969,977142969,500.0,171.61,2016-06-15T09:16:18,102.04,target.com,US,09,01,online_retail,11/2024,2014-01-16,2016-05-18,469,469,9477,PURCHASE,,328.39,,,,US,False,,,False,False
977142969,977142969,500.0,69.57,2016-06-16T02:08:42,21.39,ebay.com,US,05,01,online_retail,01/2033,2014-01-16,2016-05-18,469,469,9477,PURCHASE,,430.43,,,,US,False,,,False,False
977142969,977142969,500.0,48.18,2016-06-17T07:59:11,160.37,oldnavy.com,US,80,01,online_retail,09/2024,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,451.82,,,,US,False,,,False,False
977142969,977142969,500.0,435.76,2016-06-17T20:25:18,29.84,walmart.com,US,05,01,online_retail,10/2023,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,64.24,,,,US,False,,,False,False
977142969,977142969,500.0,405.92,2016-06-19T19:23:26,26.57,Shell Gas #29200,US,09,01,fuel,10/2023,2014-01-16,2016-05-18,469,469,9477,PURCHASE,,94.08,,,,US,True,,,False,False
977142969,977142969,500.0,379.35,2016-06-22T00:33:36,8.53,ebay.com,US,09,01,online_retail,02/2030,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,120.65,,,,US,False,,,False,False
977142969,977142969,500.0,370.82,2016-06-22T07:11:22,114.89,Universe Massage #596422,US,09,01,personal care,05/2026,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,129.18,,,,US,True,,,False,False
977142969,977142969,500.0,255.93,2016-06-23T02:26:57,87.02,gap.com,US,09,01,online_retail,01/2033,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,244.07,,,,US,False,,,False,False
977142969,977142969,500.0,168.91,2016-06-23T09:07:45,313.42,staples.com,US,05,08,online_retail,05/2032,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,331.09,,,,US,False,,,False,False
977142969,977142969,500.0,223.82,2016-06-23T21:20:21,107.78,cheapfast.com,US,05,01,online_retail,03/2033,2014-01-16,2016-05-18,498,498,0000,PURCHASE,,276.18,,,,US,False,,,False,False
977142969,977142969,500.0,116.04,2016-06-25T00:02:23,300.46,staples.com,US,02,01,online_retail,04/2024,2014-01-16,2016-05-18,469,469,9477,REVERSAL,,383.96,,,,US,False,,,False,False
