accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
304907736,304907736,15000.0,13367.16,2016-06-19T02:54:56,31.34,Fresh Flowers,US,09,01,online_gifts,False,06/2022,2015-11-26,2016-06-13,585,585,5700,PURCHASE,,1632.84,,,,US,,,False,False
304907736,304907736,15000.0,13335.82,2016-06-20T07:21:44,40.03,Blue Mountain Online Services,US,05,01,online_gifts,False,02/2033,2015-11-26,2016-06-13,585,585,5700,PURCHASE,,1664.18,,,,US,,,False,False
304907736,304907736,15000.0,13295.79,2016-06-25T09:15:01,144.6,cheapfast.com,US,05,08,online_retail,False,05/2027,2015-11-26,2016-06-13,585,581,5700,PURCHASE,,1704.21,,,,US,,,False,False
304907736,304907736,15000.0,13151.19,2016-06-28T06:27:40,566.04,Blue Mountain eCards,US,02,01,online_gifts,False,02/2030,2015-11-26,2016-06-13,585,585,5700,REVERSAL,,1848.81,,,,US,,,False,False
304907736,304907736,15000.0,13717.23,2016-06-29T13:08:35,53.63,Mobil Gas #281388,US,05,01,fuel,True,06/2025,2015-11-26,2016-06-13,585,585,5700,PURCHASE,,1282.77,,,,US,,,False,False
304907736,304907736,15000.0,13663.6,2016-06-30T09:07:19,87.18,Blue Mountain eCards,US,02,01,online_gifts,False,06/2021,2015-11-26,2016-06-13,585,585,5700,PURCHASE,,1336.4,,,,US,,,False,False
304907736,304907736,15000.0,15000.0,2016-07-03T18:23:24,205.01,Fresh eCards,US,05,01,online_gifts,False,07/2033,2015-11-26,2016-06-13,585,585,5700,PURCHASE,,0.0,,,,US,,,False,False
304907736,304907736,15000.0,14794.99,2016-07-03T21:24:41,237.61,oldnavy.com,US,05,01,online_retail,False,01/2033,2015-11-26,2016-06-13,585,585,5700,PURCHASE,,205.01,,,,US,,,False,False
304907736,304907736,15000.0,14557.38,2016-07-09T18:11:23,215.26,Blue Mountain eCards,US,05,01,online_gifts,False,10/2032,2015-11-26,2016-06-13,585,585,5700,PURCHASE,,442.62,,,,US,,,False,False
304907736,304907736,15000.0,14342.12,2016-07-10T20:36:24,133.74,AMC #706324,MEX,02,01,entertainment,True,10/2026,2015-11-26,2016-06-13,585,585,5700,PURCHASE,,657.88,,,,MEX,,,False,False
304907736,304907736,15000.0,14208.38,2016-07-11T07:28:27,4.32,Play Store,US,09,01,mobileapps,False,05/2031,2015-11-26,2016-06-13,585,585,5700,PURCHASE,,791.62,,,,US,,,False,False
304907736,304907736,15000.0,14204.06,2016-07-13T09:53:54,332.9,Next Day eCards,US,05,08,online_gifts,False,04/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,795.94,,,,US,,,False,False
304907736,304907736,15000.0,13871.16,2016-07-13T21:53:18,64.04,Mobil Gas #281388,US,05,01,fuel,True,06/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1128.84,,,,US,,,False,False
304907736,304907736,15000.0,13807.12,2016-07-17T01:51:40,32.57,Fresh Online Services,US,05,01,online_gifts,False,12/2024,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1192.88,,,,US,,,False,False
304907736,304907736,15000.0,13774.55,2016-07-18T17:39:10,13.01,Next Day eCards,US,05,01,online_gifts,False,05/2021,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1225.45,,,,US,,,False,False
304907736,304907736,15000.0,13761.54,2016-07-23T18:02:04,11.65,alibaba.com,US,05,01,online_retail,False,06/2024,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1238.46,,,,US,,,False,False
304907736,304907736,15000.0,13749.89,2016-07-25T01:08:00,55.82,AMC #74121,US,09,01,entertainment,True,05/2032,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1250.11,,,,US,,,False,False
304907736,304907736,15000.0,13694.07,2016-07-25T17:02:04,62.99,Blue Mountain Online Services,US,90,01,online_gifts,False,07/2024,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1305.93,,,,US,,,False,False
304907736,304907736,15000.0,13631.08,2016-07-27T04:23:23,53.63,Mobil Gas #281388,US,05,01,fuel,True,06/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1368.92,,,,US,,,False,False
304907736,304907736,15000.0,13577.45,2016-07-28T00:53:12,83.32,Hardee's #589037,US,02,01,fastfood,True,03/2029,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1422.55,,,,US,,,False,False
304907736,304907736,15000.0,13494.13,2016-07-28T20:54:33,923.15,Blue Mountain Online Services,US,05,01,online_gifts,False,10/2028,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1505.87,,,,US,,,False,False
304907736,304907736,15000.0,15000.0,2016-08-01T08:42:10,179.56,Next Day Online Services,US,02,08,online_gifts,False,04/2023,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,0.0,,,,US,,,False,False
304907736,304907736,15000.0,14820.44,2016-08-04T23:20:32,332.9,Next Day eCards,US,05,08,online_gifts,False,04/2025,2015-11-26,2016-07-12,585,585,5700,REVERSAL,,179.56,,,,US,,,False,False
304907736,304907736,15000.0,15000.0,2016-08-05T19:31:56,40.9,Next Day Online Services,US,09,01,online_gifts,True,09/2030,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,0.0,,,,US,,,False,False
304907736,304907736,15000.0,14959.1,2016-08-06T02:59:03,7.25,Blue Mountain eCards,US,02,01,online_gifts,False,06/2022,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,40.9,,,,US,,,False,False
304907736,304907736,15000.0,14951.85,2016-08-07T09:06:49,272.2,AMC #128743,US,05,01,entertainment,True,09/2020,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,48.15,,,,US,,,False,False
304907736,304907736,15000.0,14679.65,2016-08-07T23:36:46,26.6,Mobile eCards,US,09,01,online_gifts,False,09/2023,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,320.35,,,,US,,,False,False
304907736,304907736,15000.0,14653.05,2016-08-08T07:22:30,88.63,EZ Putt Putt #804489,US,09,01,entertainment,True,07/2026,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,346.95,,,,US,,,False,False
304907736,304907736,15000.0,14564.42,2016-08-08T10:15:19,175.62,ebay.com,US,05,01,online_retail,False,07/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,435.58,,,,US,,,False,False
304907736,304907736,15000.0,14388.8,2016-08-09T13:36:07,53.63,Mobil Gas #281388,US,05,01,fuel,True,06/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,611.2,,,,US,,,False,False
304907736,304907736,15000.0,14335.17,2016-08-10T12:33:54,60.47,Minneapolis News,US,02,01,subscriptions,True,05/2027,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,664.83,,,,US,,,False,False
304907736,304907736,15000.0,14274.7,2016-08-10T18:50:00,4.32,Play Store,US,09,01,mobileapps,False,05/2031,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,725.3,,,,US,,,False,False
304907736,304907736,15000.0,14270.38,2016-08-15T08:07:39,433.62,Fresh Online Services,US,09,01,online_gifts,False,08/2029,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,729.62,,,,US,,,False,False
304907736,304907736,15000.0,13836.76,2016-08-15T15:41:29,105.45,oldnavy.com,US,05,01,online_retail,False,12/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1163.24,,,,US,,,False,False
304907736,304907736,15000.0,13731.31,2016-08-18T15:44:15,28.78,EZ Putt Putt #503815,US,80,01,entertainment,False,05/2022,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1268.69,,,,US,,,False,False
304907736,304907736,15000.0,13702.53,2016-08-20T12:58:56,118.59,Mobile eCards,US,02,01,online_gifts,False,05/2022,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1297.47,,,,US,,,False,False
304907736,304907736,15000.0,13583.94,2016-08-22T07:43:48,61.41,Blue Mountain Online Services,US,02,08,online_gifts,False,05/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1416.06,,,,US,,,False,False
304907736,304907736,15000.0,13522.53,2016-08-22T11:09:34,59.0,Next Day eCards,US,05,01,online_gifts,False,10/2028,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1477.47,,,,US,,,False,False
304907736,304907736,15000.0,13463.53,2016-08-24T05:57:10,53.63,Mobil Gas #281388,US,05,01,fuel,True,06/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1536.47,,,,US,,,False,False
304907736,304907736,15000.0,13409.9,2016-08-24T18:52:17,191.4,Fresh Online Services,US,02,08,online_gifts,False,03/2028,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1590.1,,,,US,,,False,False
304907736,304907736,15000.0,13218.5,2016-08-25T03:41:19,1.86,Mobile eCards,US,05,01,online_gifts,False,02/2031,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1781.5,,,,US,,,False,False
304907736,304907736,15000.0,15000.0,2016-09-01T13:45:47,155.06,Next Day eCards,US,09,08,online_gifts,False,02/2028,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,0.0,,,,US,,,False,True
304907736,304907736,15000.0,14844.94,2016-09-05T00:36:02,25.15,Next Day Online Services,US,05,01,online_gifts,False,03/2020,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,155.06,,,,US,,,False,False
304907736,304907736,15000.0,14819.79,2016-09-07T22:12:27,296.71,Fresh eCards,US,09,01,online_gifts,False,03/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,180.21,,,,US,,,False,False
304907736,304907736,15000.0,14523.08,2016-09-07T23:35:53,53.63,Mobil Gas #281388,US,05,01,fuel,True,06/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,476.92,,,,US,,,False,False
304907736,304907736,15000.0,14469.45,2016-09-08T17:46:00,129.0,Blue Mountain Online Services,US,05,01,online_gifts,False,08/2023,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,530.55,,,,US,,,False,False
304907736,304907736,15000.0,14340.45,2016-09-11T00:29:37,157.03,Mobile eCards,US,09,01,online_gifts,False,02/2020,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,659.55,,,,US,,,False,False
304907736,304907736,15000.0,14183.42,2016-09-11T00:51:54,4.32,Play Store,US,09,01,mobileapps,False,05/2031,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,816.58,,,,US,,,False,False
304907736,304907736,15000.0,14179.1,2016-09-11T23:19:17,221.0,Fresh eCards,US,05,08,online_gifts,False,02/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,820.9,,,,US,,,False,False
304907736,304907736,15000.0,13958.1,2016-09-12T10:47:54,69.93,Fresh Online Services,US,09,01,online_gifts,False,09/2027,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1041.9,,,,US,,,False,False
304907736,304907736,15000.0,13888.17,2016-09-12T10:48:42,69.93,Fresh Online Services,US,09,01,online_gifts,False,09/2027,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1111.83,,,,US,,,False,False
304907736,304907736,15000.0,13818.24,2016-09-12T22:27:58,118.62,amazon.com,US,05,01,online_retail,False,03/2027,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1181.76,,,,US,,,False,False
304907736,304907736,15000.0,13699.62,2016-09-13T04:27:33,176.18,EZ Putt Putt #755869,US,05,01,entertainment,True,05/2033,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1300.38,,,,US,,,False,False
304907736,304907736,15000.0,13523.44,2016-09-13T04:28:27,176.18,EZ Putt Putt #755869,US,05,01,entertainment,True,05/2033,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1476.56,,,,US,,,False,False
304907736,304907736,15000.0,13347.26,2016-09-13T18:30:55,64.76,Fresh Online Services,US,02,01,online_gifts,False,04/2025,2015-11-26,2016-07-12,585,585,5700,PURCHASE,,1652.74,,,,US,,,False,False
