accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
791252043,791252043,5000.0,2602.35,2016-02-05T00:05:51,67.39,1st Sandwitch Bar #941288,US,05,01,food,True,07/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2397.65,,,,US,,,False,False
791252043,791252043,5000.0,2534.96,2016-02-08T20:56:42,364.64,walmart.com,US,09,01,online_retail,False,10/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2465.04,,,,US,,,False,False
791252043,791252043,5000.0,2170.32,2016-02-10T16:10:05,63.22,John's Cafe,US,09,08,food,True,10/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2829.68,,,,US,,,False,False
791252043,791252043,5000.0,2107.1,2016-02-15T14:51:50,331.24,Subway #507216,US,02,08,fastfood,True,06/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2892.9,,,,US,,,False,False
791252043,791252043,5000.0,1775.86,2016-02-17T06:50:11,37.42,Uptown BBQ,US,02,01,food,True,12/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3224.14,,,,US,,,False,False
791252043,791252043,5000.0,1738.44,2016-02-18T19:42:41,265.14,Lyft,US,05,01,rideshare,False,09/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3261.56,,,,US,,,False,False
791252043,791252043,5000.0,1473.3,2016-02-25T12:02:44,75.15,Lyft,US,05,08,rideshare,False,09/2031,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3526.7,,,,US,,,False,False
791252043,791252043,5000.0,1398.15,2016-02-26T05:50:19,86.77,Best Deli #316476,US,80,01,food,True,04/2025,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3601.85,,,,US,,,False,False
791252043,791252043,5000.0,1336.38,2016-03-03T10:24:45,69.29,Uber,US,09,01,rideshare,False,05/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3663.62,,,,US,,,False,False
791252043,791252043,5000.0,1267.09,2016-03-09T19:28:53,61.61,John's Cafe,US,05,01,food,True,04/2032,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3732.91,,,,US,,,False,False
791252043,791252043,5000.0,1205.48,2016-03-10T15:53:12,99.38,Pizza Hut #640086,US,09,01,fastfood,True,12/2026,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3794.52,,,,US,,,False,False
791252043,791252043,5000.0,1106.1,2016-03-11T13:44:35,115.51,1st Sandwitch Bar #772439,US,09,01,food,True,02/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3893.9,,,,US,,,False,False
791252043,791252043,5000.0,990.59,2016-03-12T00:01:25,237.08,discount.com,US,80,01,online_retail,False,12/2021,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4009.41,,,,US,,,False,False
791252043,791252043,5000.0,753.51,2016-03-12T01:37:47,345.83,South Steakhouse #335249,US,05,01,food,True,06/2021,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4246.49,,,,US,,,False,False
791252043,791252043,5000.0,407.68,2016-03-12T05:11:36,12.08,Lyft,US,09,01,rideshare,False,10/2026,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4592.32,,,,US,,,False,False
791252043,791252043,5000.0,395.6,2016-03-16T01:09:32,61.61,John's Cafe,US,05,01,food,True,04/2032,2015-07-08,2015-07-08,973,973,9878,REVERSAL,,4604.4,,,,US,,,False,False
791252043,791252043,5000.0,457.21,2016-03-16T06:13:05,131.18,Uber,US,05,01,rideshare,False,01/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4542.79,,,,US,,,False,False
791252043,791252043,5000.0,326.03,2016-03-17T00:17:12,106.65,Lyft,US,02,01,rideshare,False,10/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4673.97,,,,US,,,False,False
791252043,791252043,5000.0,2118.88,2016-03-17T07:25:54,34.98,Franks Pub #53336,US,09,01,food,True,09/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2881.12,,,,US,,,False,False
791252043,791252043,5000.0,2083.9,2016-03-17T12:48:01,17.81,34th BBQ #214431,US,09,01,food,True,10/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2916.1,,,,US,,,False,False
791252043,791252043,5000.0,2066.09,2016-03-20T12:55:35,68.12,ebay.com,US,05,01,online_retail,False,11/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2933.91,,,,US,,,False,False
791252043,791252043,5000.0,1997.97,2016-03-24T18:52:59,93.65,Uber,US,05,01,rideshare,False,10/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3002.03,,,,US,,,False,False
791252043,791252043,5000.0,1904.32,2016-03-26T12:54:07,257.53,Dinosaur Sandwitch Bar #08794,US,05,01,food,True,04/2021,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3095.68,,,,US,,,False,False
791252043,791252043,5000.0,1646.79,2016-03-27T22:36:33,223.72,Best Deli #316476,US,05,01,food,True,02/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3353.21,,,,US,,,False,False
791252043,791252043,5000.0,1448.07,2016-04-02T07:03:09,174.7,staples.com,US,09,01,online_retail,False,09/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3551.93,,,,US,,,False,False
791252043,791252043,5000.0,1273.37,2016-04-05T20:41:49,2.01,Ray's Fries #892291,US,05,01,food,True,10/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3726.63,,,,US,,,False,False
791252043,791252043,5000.0,1271.36,2016-04-06T11:08:37,146.6,Franks Pub #829873,US,02,08,food,True,07/2033,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3728.64,,,,US,,,False,False
791252043,791252043,5000.0,1124.76,2016-04-08T00:48:03,80.0,cheapfast.com,US,09,01,online_retail,False,03/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3875.24,,,,US,,,False,False
791252043,791252043,5000.0,1044.76,2016-04-12T03:26:48,87.99,target.com,US,09,01,online_retail,False,03/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3955.24,,,,US,,,False,True
791252043,791252043,5000.0,956.77,2016-04-13T07:55:06,63.94,amazon.com,US,09,01,online_retail,False,08/2021,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4043.23,,,,US,,,False,False
791252043,791252043,5000.0,892.83,2016-04-14T15:11:06,92.83,South Steakhouse #253522,US,05,01,food,True,10/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4107.17,,,,US,,,False,False
791252043,791252043,5000.0,800.0,2016-04-16T08:02:24,163.41,Lyft,US,02,01,rideshare,False,09/2020,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4200.0,,,,US,,,False,False
791252043,791252043,5000.0,636.59,2016-04-17T13:07:38,214.14,oldnavy.com,US,02,01,online_retail,False,11/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4363.41,,,,US,,,False,False
791252043,791252043,5000.0,422.45,2016-04-19T20:45:21,54.52,Lyft,US,09,01,rideshare,False,07/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4577.55,,,,US,,,False,False
791252043,791252043,5000.0,367.93,2016-04-19T22:37:20,44.64,Uber,US,09,01,rideshare,False,09/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4632.07,,,,US,,,False,False
791252043,791252043,5000.0,323.29,2016-04-21T02:49:51,171.71,Uber,US,09,01,rideshare,False,10/2021,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4676.71,,,,US,,,False,False
791252043,791252043,5000.0,653.73,2016-04-21T02:50:03,171.71,Uber,US,09,01,rideshare,False,10/2021,2015-07-08,2015-07-08,973,973,9878,REVERSAL,,4346.27,,,,US,,,False,False
791252043,791252043,5000.0,825.44,2016-04-24T12:29:42,73.49,Best Deli #329705,US,05,01,food,True,04/2021,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4174.56,,,,US,,,False,False
791252043,791252043,5000.0,751.95,2016-04-25T20:42:18,494.61,Uber,US,05,01,rideshare,False,03/2028,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4248.05,,,,US,,,False,False
791252043,791252043,5000.0,257.34,2016-04-26T09:02:48,449.58,Uber,US,09,08,rideshare,False,12/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4742.66,,,,US,,,False,False
791252043,791252043,5000.0,3135.59,2016-04-27T18:22:37,113.06,Franks Pub #934222,US,05,01,food,True,09/2025,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1864.41,,,,US,,,False,False
791252043,791252043,5000.0,3047.53,2016-05-02T15:58:55,489.29,Annies Fries,US,05,08,food,True,10/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1952.47,,,,US,,,False,False
791252043,791252043,5000.0,2558.24,2016-05-03T11:52:32,3.44,Uber,US,05,01,rideshare,False,09/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2441.76,,,,US,,,False,False
791252043,791252043,5000.0,2554.8,2016-05-03T18:50:59,70.67,Lyft,US,02,01,rideshare,False,06/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2445.2,,,,US,,,False,False
791252043,791252043,5000.0,2484.13,2016-05-04T17:11:11,126.35,Uber,US,09,01,rideshare,False,01/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2515.87,,,,US,,,False,False
791252043,791252043,5000.0,2357.78,2016-05-05T21:14:44,34.49,sears.com,US,05,01,online_retail,False,02/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2642.22,,,,US,,,False,False
791252043,791252043,5000.0,2323.29,2016-05-09T08:11:28,3.44,Uber,US,05,01,rideshare,False,09/2027,2015-07-08,2015-07-08,973,973,9878,REVERSAL,,2676.71,,,,US,,,False,False
791252043,791252043,5000.0,2326.73,2016-05-09T08:17:21,24.66,walmart.com,US,09,08,online_retail,False,07/2031,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2673.27,,,,US,,,False,False
791252043,791252043,5000.0,2302.07,2016-05-14T00:18:36,191.23,sears.com,US,05,01,online_retail,False,01/2020,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2697.93,,,,US,,,False,False
791252043,791252043,5000.0,2110.84,2016-05-14T19:11:24,19.68,1st Restaurant,US,05,01,food,True,08/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2889.16,,,,US,,,False,False
791252043,791252043,5000.0,2091.16,2016-05-15T21:04:54,181.48,Dinosaur Sandwitch Bar #960325,US,05,01,food,True,09/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2908.84,,,,US,,,False,False
791252043,791252043,5000.0,1909.68,2016-05-20T14:29:04,109.2,Uber,US,05,01,rideshare,False,05/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3090.32,,,,US,,,False,False
791252043,791252043,5000.0,1800.48,2016-05-20T19:36:02,182.14,ebay.com,US,05,08,online_retail,False,07/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3199.52,,,,US,,,False,False
791252043,791252043,5000.0,1618.34,2016-05-21T09:28:49,23.4,Uptown Steakhouse,US,02,08,food,True,05/2033,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3381.66,,,,US,,,False,False
791252043,791252043,5000.0,1594.94,2016-05-23T19:21:59,23.55,1st Sandwitch Bar #119707,US,05,08,food,True,04/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3405.06,,,,US,,,False,False
791252043,791252043,5000.0,1571.39,2016-05-28T03:19:53,257.07,ebay.com,US,90,01,online_retail,False,06/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3428.61,,,,US,,,False,False
791252043,791252043,5000.0,1314.32,2016-05-29T00:33:06,247.11,Ray's Fries #61396,US,02,01,food,True,01/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3685.68,,,,US,,,False,False
791252043,791252043,5000.0,1092.21,2016-06-01T09:46:46,27.57,1st Deli,US,09,08,food,True,11/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3907.79,,,,US,,,False,False
791252043,791252043,5000.0,1064.64,2016-06-03T07:12:44,14.18,1st Restaurant,US,05,01,food,True,03/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3935.36,,,,US,,,False,False
791252043,791252043,5000.0,1050.46,2016-06-06T21:20:15,25.98,cheapfast.com,US,05,01,online_retail,False,12/2032,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3949.54,,,,US,,,False,False
791252043,791252043,5000.0,1024.48,2016-06-09T04:51:40,0.0,Lyft,US,05,01,rideshare,False,11/2024,2015-07-08,2015-07-08,973,973,9878,ADDRESS_VERIFICATION,,3975.52,,,,US,,,False,False
791252043,791252043,5000.0,1024.48,2016-06-09T08:06:45,163.97,amazon.com,US,80,08,online_retail,False,10/2025,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3975.52,,,,US,,,False,False
791252043,791252043,5000.0,860.51,2016-06-11T11:17:22,121.22,Dinosaur Restaurant,US,02,01,food,True,04/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4139.49,,,,US,,,False,False
791252043,791252043,5000.0,739.29,2016-06-13T18:02:54,108.65,34th BBQ #538716,US,05,01,food,True,03/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4260.71,,,,US,,,False,False
791252043,791252043,5000.0,630.64,2016-06-18T13:35:45,0.0,Best Deli #316476,US,05,01,food,False,04/2022,2015-07-08,2015-07-08,973,973,9878,ADDRESS_VERIFICATION,,4369.36,,,,US,,,False,False
791252043,791252043,5000.0,630.64,2016-06-22T17:12:52,744.4,target.com,US,05,01,online_retail,False,04/2026,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4369.36,,,,US,,,False,False
791252043,791252043,5000.0,3621.39,2016-06-25T04:42:37,176.8,staples.com,US,05,01,online_retail,False,12/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1378.61,,,,US,,,False,False
791252043,791252043,5000.0,3444.59,2016-06-26T11:14:28,744.4,target.com,US,05,01,online_retail,False,04/2026,2015-07-08,2015-07-08,973,973,9878,REVERSAL,,1555.41,,,,US,,,False,False
791252043,791252043,5000.0,4188.99,2016-06-28T15:28:43,109.16,Lyft,US,02,01,rideshare,False,10/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,811.01,,,,US,,,False,False
791252043,791252043,5000.0,4079.83,2016-06-29T03:58:22,205.57,Uber,US,09,01,rideshare,False,10/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,920.17,,,,US,,,False,False
791252043,791252043,5000.0,3899.26,2016-07-03T09:46:02,283.52,oldnavy.com,US,05,01,online_retail,False,10/2031,2015-07-08,2015-07-08,973,973,9878,,,1100.74,,,,US,,,False,False
791252043,791252043,5000.0,3615.74,2016-07-04T01:21:46,25.51,Franks Pub #934222,US,02,01,food,True,05/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1384.26,,,,US,,,False,False
791252043,791252043,5000.0,3590.23,2016-07-06T04:26:36,138.42,sears.com,US,09,01,online_retail,False,07/2031,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1409.77,,,,US,,,False,False
791252043,791252043,5000.0,3451.81,2016-07-06T13:31:05,160.33,34th BBQ #493821,US,09,08,food,True,04/2033,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1548.19,,,,US,,,False,False
791252043,791252043,5000.0,3291.48,2016-07-07T12:04:47,16.26,South BBQ,US,02,01,food,True,04/2033,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1708.52,,,,US,,,False,False
791252043,791252043,5000.0,3275.22,2016-07-09T00:17:36,176.8,discount.com,US,09,01,online_retail,False,01/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1724.78,,,,US,,,False,False
791252043,791252043,5000.0,3098.42,2016-07-10T04:35:46,47.42,Boston Cafe #592935,US,09,01,food,True,02/2025,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1901.58,,,,US,,,False,False
791252043,791252043,5000.0,3051.0,2016-07-14T02:49:04,122.86,gap.com,US,05,01,online_retail,False,09/2032,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,1949.0,,,,US,,,False,False
791252043,791252043,5000.0,2928.14,2016-07-14T08:13:13,121.01,Uber,US,09,01,rideshare,False,03/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2071.86,,,,US,,,False,False
791252043,791252043,5000.0,2807.13,2016-07-14T20:36:59,193.41,Lyft,US,09,01,rideshare,False,06/2026,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2192.87,,,,US,,,False,False
791252043,791252043,5000.0,2613.72,2016-07-17T04:51:16,16.27,discount.com,US,02,01,online_retail,False,12/2032,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2386.28,,,,US,,,False,False
791252043,791252043,5000.0,2597.45,2016-07-19T11:49:19,26.31,Franks Pub #680641,US,02,01,food,True,09/2021,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2402.55,,,,US,,,False,False
791252043,791252043,5000.0,2571.14,2016-07-22T05:57:46,75.62,oldnavy.com,US,09,01,online_retail,False,10/2028,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2428.86,,,,US,,,False,False
791252043,791252043,5000.0,2495.52,2016-07-23T11:21:29,9.51,Franks Pub #960098,US,05,01,food,True,03/2033,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2504.48,,,,US,,,False,False
791252043,791252043,5000.0,2511.01,2016-08-02T09:06:31,26.03,ebay.com,US,,01,online_retail,False,05/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2488.99,,,,US,,,False,False
791252043,791252043,5000.0,2484.98,2016-08-02T10:32:05,9.95,Uber,US,09,08,rideshare,False,04/2021,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2515.02,,,,US,,,False,False
791252043,791252043,5000.0,2475.03,2016-08-06T02:38:57,169.21,amazon.com,US,05,08,online_retail,False,09/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2524.97,,,,US,,,False,False
791252043,791252043,5000.0,2305.82,2016-08-09T11:06:21,368.19,Ray's Fries #312615,US,05,01,food,True,12/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2694.18,,,,US,,,False,False
791252043,791252043,5000.0,1937.63,2016-08-11T19:34:48,193.41,Lyft,US,09,01,rideshare,False,06/2026,2015-07-08,2015-07-08,973,973,9878,REVERSAL,,3062.37,,,,US,,,False,False
791252043,791252043,5000.0,2131.04,2016-08-18T14:18:05,60.9,Dunkin' Donuts #652902,US,09,01,fastfood,True,09/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2868.96,,,,US,,,False,False
791252043,791252043,5000.0,2095.14,2016-09-02T05:14:58,190.16,alibaba.com,US,02,01,online_retail,False,02/2020,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,2904.86,,,,US,,,False,False
791252043,791252043,5000.0,1904.98,2016-09-04T06:09:56,117.5,Lyft,US,02,01,rideshare,False,06/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3095.02,,,,US,,,False,False
791252043,791252043,5000.0,1787.48,2016-09-04T08:16:12,19.08,34th BBQ #192302,US,02,01,food,True,04/2024,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3212.52,,,,US,,,False,False
791252043,791252043,5000.0,1768.4,2016-09-07T22:31:47,29.95,Dinosaur Drive in,US,02,01,food,True,02/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3231.6,,,,US,,,False,False
791252043,791252043,5000.0,1738.45,2016-09-12T12:56:02,156.62,Lyft,US,02,08,rideshare,False,06/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3261.55,,,,US,,,False,False
791252043,791252043,5000.0,1581.83,2016-09-16T14:31:39,27.64,Uber,US,09,01,rideshare,False,07/2033,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3418.17,,,,US,,,False,False
791252043,791252043,5000.0,1554.19,2016-09-16T17:44:32,218.6,amazon.com,US,02,01,online_retail,False,10/2020,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3445.81,,,,US,,,False,False
791252043,791252043,5000.0,1335.59,2016-09-17T20:29:48,0.0,ebay.com,US,05,01,online_retail,False,11/2025,2015-07-08,2015-07-08,973,973,9878,ADDRESS_VERIFICATION,,3664.41,,,,US,,,False,False
791252043,791252043,5000.0,1335.59,2016-09-18T14:42:43,189.74,cheapfast.com,US,05,01,online_retail,False,03/2029,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3664.41,,,,US,,,False,False
791252043,791252043,5000.0,1145.85,2016-09-20T12:52:05,25.84,Lyft,US,05,01,rideshare,False,12/2032,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3854.15,,,,US,,,False,False
791252043,791252043,5000.0,1120.01,2016-09-26T22:24:15,119.77,walmart.com,US,05,01,online_retail,False,02/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3879.99,,,,US,,,False,False
791252043,791252043,5000.0,1000.24,2016-09-27T21:24:05,45.45,sears.com,US,09,08,online_retail,False,12/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,3999.76,,,,US,,,False,False
791252043,791252043,5000.0,954.79,2016-09-28T10:12:52,39.39,oldnavy.com,US,09,01,online_retail,False,03/2031,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4045.21,,,,US,,,False,False
791252043,791252043,5000.0,940.4,2016-10-04T00:17:50,100.19,Uber,US,02,08,rideshare,False,02/2028,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4059.6,,,,US,,,False,False
791252043,791252043,5000.0,840.21,2016-10-05T09:14:17,84.93,oldnavy.com,US,02,01,online_retail,False,08/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4159.79,,,,US,,,False,False
791252043,791252043,5000.0,755.28,2016-10-05T22:49:01,398.4,Franks Pub #960098,US,80,01,food,True,05/2026,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4244.72,,,,US,,,False,False
791252043,791252043,5000.0,356.88,2016-10-06T23:59:47,262.99,South Steakhouse #378389,US,05,08,food,True,04/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4643.12,,,,US,,,False,False
791252043,791252043,5000.0,717.94,2016-10-11T07:17:14,48.28,Uber,US,05,08,rideshare,False,03/2032,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4282.06,,,,US,,,False,False
791252043,791252043,5000.0,669.66,2016-10-12T12:04:19,260.38,Best Deli #100511,US,05,01,food,False,08/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4330.34,,,,US,,,False,False
791252043,791252043,5000.0,409.28,2016-10-14T00:40:03,91.83,oldnavy.com,US,05,01,online_retail,False,10/2022,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4590.72,,,,US,,,False,False
791252043,791252043,5000.0,317.45,2016-10-14T12:37:24,43.69,Ray's Fries #892291,US,05,01,food,True,03/2030,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4682.55,,,,US,,,False,False
791252043,791252043,5000.0,273.76,2016-10-16T12:17:06,13.07,Best Pub,US,09,01,food,False,09/2023,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4726.24,,,,US,,,False,False
791252043,791252043,5000.0,260.69,2016-10-16T12:36:20,144.71,sears.com,US,05,01,online_retail,False,01/2027,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,4739.31,,,,US,,,False,False
791252043,791252043,5000.0,4490.63,2016-10-20T14:15:52,23.7,Mobil Gas #101748,US,02,08,fuel,True,03/2025,2015-07-08,2015-07-08,973,973,9878,PURCHASE,,509.37,,,,US,,,False,False
